Orthogroup	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Scyphozoa_Aurelia_aurita
OG0000253	Exaiptasia_diaphana_XP_020906987.1 XP_020906987.1 general transcription factor IIH subunit 2 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516675.1 XP_028516675.1 general transcription factor IIH subunit 2 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg1823.9 Seg1823.9 transcript_id=Seg1823.9_GoldUCD_mRNA.D3Y31 product="General transcription factor IIH subunit 2" protein_id=Seg1823.9_GoldUCD_D3Y31
OG0000262	Exaiptasia_diaphana_XP_020902566.1 XP_020902566.1 uncharacterized protein LOC110241074 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515515.1 XP_028515515.1 uncharacterized protein LOC110241074 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg1164.4 Seg1164.4 transcript_id=Seg1164.4_GoldUCD_mRNA.D3Y31 product="Collagen alpha-1 chain" protein_id=Seg1164.4_GoldUCD_D3Y31
OG0000265	Exaiptasia_diaphana_XP_020895183.1 XP_020895183.1 uncharacterized protein LOC110234167 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895181.1 XP_020895181.1 uncharacterized protein LOC110234167 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895182.1 XP_020895182.1 uncharacterized protein LOC110234167 isoform X2 [Exaiptasia diaphana]	Aurelia_aurita_Seg2819.1 Seg2819.1 transcript_id=Seg2819.1_GoldUCD_mRNA.D3Y31 product="Protein turtle A" protein_id=Seg2819.1_GoldUCD_D3Y31
OG0000267	Exaiptasia_diaphana_XP_020916226.1 XP_020916226.1 leucine-rich repeats and immunoglobulin-like domains protein 3 [Exaiptasia diaphana]	Aurelia_aurita_Seg3915.2 Seg3915.2 transcript_id=Seg3915.2_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeats and immunoglobulin-like domains protein 3" protein_id=Seg3915.2_GoldUCD_D3Y31
OG0000268	Exaiptasia_diaphana_XP_020899993.1 XP_020899993.1 cytokine receptor-like factor 3 [Exaiptasia diaphana]	Aurelia_aurita_Seg1143.1 Seg1143.1 transcript_id=Seg1143.1_GoldUCD_mRNA.D3Y31 product="Ras-related C3 botulinum toxin substrate 1" protein_id=Seg1143.1_GoldUCD_D3Y31 partial=true
OG0000272	Exaiptasia_diaphana_XP_020893969.1 XP_020893969.1 collagen alpha-1_XXI_ chain isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020893963.1 XP_020893963.1 collagen alpha chain isoform X1 [Exaiptasia diaphana]	Aurelia_aurita_Seg2513.2 Seg2513.2 transcript_id=Seg2513.2_GoldUCD_mRNA.D3Y31 product="Collagen alpha-1 chain" protein_id=Seg2513.2_GoldUCD_D3Y31, Aurelia_aurita_Seg636.5 Seg636.5 transcript_id=Seg636.5_GoldUCD_mRNA.D3Y31 product="Myb-related protein A" protein_id=Seg636.5_GoldUCD_D3Y31
OG0000278	Exaiptasia_diaphana_XP_020911614.1 XP_020911614.1 anthrax toxin receptor 2 [Exaiptasia diaphana]	Aurelia_aurita_Seg213.2 Seg213.2 transcript_id=Seg213.2_GoldUCD_mRNA.D3Y31 product="Anthrax toxin receptor 1" protein_id=Seg213.2_GoldUCD_D3Y31
OG0000282	Exaiptasia_diaphana_XP_020900682.1 XP_020900682.1 leucine-rich repeat-containing protein 47 [Exaiptasia diaphana]	Aurelia_aurita_Seg557.11 Seg557.11 transcript_id=Seg557.11_GoldUCD_mRNA.D3Y31 product="Plant intracellular Ras-group-related LRR protein 7" protein_id=Seg557.11_GoldUCD_D3Y31 partial=true
OG0000285	Exaiptasia_diaphana_XP_020902642.1 XP_020902642.1 coadhesin isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902640.1 XP_020902640.1 coadhesin isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902643.1 XP_020902643.1 uncharacterized protein LOC110241138 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902641.1 XP_020902641.1 coadhesin isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902644.1 XP_020902644.1 coadhesin isoform X5 [Exaiptasia diaphana]	Aurelia_aurita_Seg1284.13 Seg1284.13 transcript_id=Seg1284.13_GoldUCD_mRNA.D3Y31 product="Coagulation factor V" protein_id=Seg1284.13_GoldUCD_D3Y31
OG0000286	Exaiptasia_diaphana_XP_020912182.1 XP_020912182.1 uncharacterized protein LOC110249945 [Exaiptasia diaphana]	Aurelia_aurita_Seg887.5 Seg887.5 transcript_id=Seg887.5_GoldUCD_mRNA.D3Y31 product="Multiple epidermal growth factor-like domains protein 10" protein_id=Seg887.5_GoldUCD_D3Y31
OG0000309	Exaiptasia_diaphana_XP_020904773.1 XP_020904773.1 leucine-rich repeat-containing protein 1-like [Exaiptasia diaphana]	Aurelia_aurita_Seg1547.12 Seg1547.12 transcript_id=Seg1547.12_GoldUCD_mRNA.D3Y31 product="Plant intracellular Ras-group-related LRR protein 3" protein_id=Seg1547.12_GoldUCD_D3Y31
OG0000320	Exaiptasia_diaphana_XP_020900197.1 XP_020900197.1 uncharacterized protein LOC110238857 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909245.1 XP_020909245.1 macrophage scavenger receptor types I and II [Exaiptasia diaphana]	Aurelia_aurita_Seg1080.6 Seg1080.6 transcript_id=Seg1080.6_GoldUCD_mRNA.D3Y31 product="Cuticle collagen dpy-7" protein_id=Seg1080.6_GoldUCD_D3Y31
OG0000328	Exaiptasia_diaphana_XP_020895269.1 XP_020895269.1 uncharacterized protein LOC110234243 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512734.1 XP_028512734.1 uncharacterized protein LOC110231869 [Exaiptasia diaphana]	Aurelia_aurita_Seg5628.1 Seg5628.1 transcript_id=Seg5628.1_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg5628.1_GoldUCD_D3Y31
OG0000330	Exaiptasia_diaphana_XP_020899658.1 XP_020899658.1 cleavage and polyadenylation specificity factor subunit 6 [Exaiptasia diaphana]	Aurelia_aurita_Seg287.9 Seg287.9 transcript_id=Seg287.9_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg287.9_GoldUCD_D3Y31
OG0000357	Exaiptasia_diaphana_XP_020913007.1 XP_020913007.1 cystatin-like [Exaiptasia diaphana]	Aurelia_aurita_Seg1501.5 Seg1501.5 transcript_id=Seg1501.5_GoldUCD_mRNA.D3Y31 product="Cystatin J" protein_id=Seg1501.5_GoldUCD_D3Y31
OG0000375	Exaiptasia_diaphana_XP_020892055.2 XP_020892055.2 uncharacterized protein LOC110231376 [Exaiptasia diaphana]	Aurelia_aurita_Seg2350.4 Seg2350.4 transcript_id=Seg2350.4_GoldUCD_mRNA.D3Y31 product="Neurogenic locus notch protein 2" protein_id=Seg2350.4_GoldUCD_D3Y31, Aurelia_aurita_Seg2275.11 Seg2275.11 transcript_id=Seg2275.11_GoldUCD_mRNA.D3Y31 product=Fibropellin-1 protein_id=Seg2275.11_GoldUCD_D3Y31 partial=true
OG0000398	Exaiptasia_diaphana_XP_020910228.1 XP_020910228.1 protein kinase C-binding protein NELL1 [Exaiptasia diaphana]	Aurelia_aurita_Seg1685.7 Seg1685.7 transcript_id=Seg1685.7_GoldUCD_mRNA.D3Y31 product="Kielin_chordin-like protein" protein_id=Seg1685.7_GoldUCD_D3Y31
OG0000399	Exaiptasia_diaphana_XP_028512943.1 XP_028512943.1 uncharacterized protein LOC110232553 [Exaiptasia diaphana]	Aurelia_aurita_Seg5643.1 Seg5643.1 transcript_id=Seg5643.1_GoldUCD_mRNA.D3Y31 product="Discoidin domain-containing receptor 2" protein_id=Seg5643.1_GoldUCD_D3Y31, Aurelia_aurita_Seg1159.5 Seg1159.5 transcript_id=Seg1159.5_GoldUCD_mRNA.D3Y31 product="Discoidin domain-containing receptor 2" protein_id=Seg1159.5_GoldUCD_D3Y31
OG0000415	Exaiptasia_diaphana_XP_028519408.1 XP_028519408.1 multiple epidermal growth factor-like domains protein 11 [Exaiptasia diaphana]	Aurelia_aurita_Seg889.19 Seg889.19 transcript_id=Seg889.19_GoldUCD_mRNA.D3Y31 product="Multiple epidermal growth factor-like domains protein 11" protein_id=Seg889.19_GoldUCD_D3Y31 partial=true
OG0000448	Exaiptasia_diaphana_XP_020901814.1 XP_020901814.1 uncharacterized protein LOC110240353 [Exaiptasia diaphana]	Aurelia_aurita_Seg852.3 Seg852.3 transcript_id=Seg852.3_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg852.3_GoldUCD_D3Y31, Aurelia_aurita_Seg5087.2 Seg5087.2 transcript_id=Seg5087.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg5087.2_GoldUCD_D3Y31 partial=true
OG0000521	Exaiptasia_diaphana_XP_020900500.1 XP_020900500.1 uncharacterized protein LOC110239132 [Exaiptasia diaphana]	Aurelia_aurita_Seg2506.3 Seg2506.3 transcript_id=Seg2506.3_GoldUCD_mRNA.D3Y31 product="Leucine-rich repeat-containing protein 57" protein_id=Seg2506.3_GoldUCD_D3Y31
OG0000534	Exaiptasia_diaphana_XP_020915711.2 XP_020915711.2 thrombospondin-1-like [Exaiptasia diaphana]	Aurelia_aurita_Seg1402.10 Seg1402.10 transcript_id=Seg1402.10_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg1402.10_GoldUCD_D3Y31
OG0000594	Exaiptasia_diaphana_XP_020900117.1 XP_020900117.1 putative leucine-rich repeat-containing protein DDB_G0281931 [Exaiptasia diaphana]	Aurelia_aurita_Seg5847.1 Seg5847.1 transcript_id=Seg5847.1_GoldUCD_mRNA.D3Y31 product="putative leucine-rich repeat-containing protein" protein_id=Seg5847.1_GoldUCD_D3Y31
OG0000598	Exaiptasia_diaphana_XP_028513969.1 XP_028513969.1 cilia- and flagella-associated protein 54 [Exaiptasia diaphana]	Aurelia_aurita_Seg290.1 Seg290.1 transcript_id=Seg290.1_GoldUCD_mRNA.D3Y31 product="Cilia- and flagella-associated protein 54" protein_id=Seg290.1_GoldUCD_D3Y31 partial=true
OG0000600	Exaiptasia_diaphana_XP_020902827.1 XP_020902827.1 uncharacterized protein LOC110241298 [Exaiptasia diaphana]	Aurelia_aurita_Seg523.8 Seg523.8 transcript_id=Seg523.8_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg523.8_GoldUCD_D3Y31
OG0000601	Exaiptasia_diaphana_XP_020894251.1 XP_020894251.1 uncharacterized protein LOC110233313 [Exaiptasia diaphana]	Aurelia_aurita_Seg2021.2 Seg2021.2 transcript_id=Seg2021.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg2021.2_GoldUCD_D3Y31
OG0000702	Exaiptasia_diaphana_XP_020901226.1 XP_020901226.1 uncharacterized protein LOC110239813 [Exaiptasia diaphana]	Aurelia_aurita_Seg4877.1 Seg4877.1 transcript_id=Seg4877.1_GoldUCD_mRNA.D3Y31 product=Peroxidasin protein_id=Seg4877.1_GoldUCD_D3Y31 partial=true
OG0000709	Exaiptasia_diaphana_XP_020902175.1 XP_020902175.1 ZP domain-containing protein-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515361.1 XP_028515361.1 CUB and zona pellucida-like domain-containing protein 1 [Exaiptasia diaphana]	Aurelia_aurita_Seg1726.7 Seg1726.7 transcript_id=Seg1726.7_GoldUCD_mRNA.D3Y31 product="CUB and zona pellucida-like domain-containing protein 1" protein_id=Seg1726.7_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg9608.1 Seg9608.1 transcript_id=Seg9608.1_GoldUCD_mRNA.D3Y31 product="CUB and zona pellucida-like domain-containing protein 1" protein_id=Seg9608.1_GoldUCD_D3Y31 partial=true
OG0000715	Exaiptasia_diaphana_XP_020897067.1 XP_020897067.1 DNA ligase 1 [Exaiptasia diaphana]	Aurelia_aurita_Seg909.17 Seg909.17 transcript_id=Seg909.17_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg909.17_GoldUCD_D3Y31
OG0000895	Exaiptasia_diaphana_XP_020898384.1 XP_020898384.1 collagen alpha-1_XIII_ chain [Exaiptasia diaphana]	Aurelia_aurita_Seg604.4 Seg604.4 transcript_id=Seg604.4_GoldUCD_mRNA.D3Y31 product="Collagen alpha-2" protein_id=Seg604.4_GoldUCD_D3Y31 partial=true, Aurelia_aurita_Seg3151.2 Seg3151.2 transcript_id=Seg3151.2_GoldUCD_mRNA.D3Y31 product="Collagen alpha-2" protein_id=Seg3151.2_GoldUCD_D3Y31
OG0001159	Exaiptasia_diaphana_XP_020916293.1 XP_020916293.1 netrin-1-like_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020898593.2 XP_020898593.2 laminin subunit beta-3 [Exaiptasia diaphana]	Aurelia_aurita_Seg4286.1 Seg4286.1 transcript_id=Seg4286.1_GoldUCD_mRNA.D3Y31 product=Netrin-G1 protein_id=Seg4286.1_GoldUCD_D3Y31 partial=true
OG0001163	Exaiptasia_diaphana_XP_020908950.2 XP_020908950.2 uncharacterized protein LOC110246906 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908933.1 XP_020908933.1 uncharacterized protein LOC110246885 [Exaiptasia diaphana]	Aurelia_aurita_Seg741.2 Seg741.2 transcript_id=Seg741.2_GoldUCD_mRNA.D3Y31 product="hypothetical protein" protein_id=Seg741.2_GoldUCD_D3Y31
