Orthogroup	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Exaiptasia_diaphana
OG0000212	Porites_asteroides_isotig07626 isotig07626 extracted_CDS GOMatch=A7RYU6 GOTerms=GO_0008270_GO_0046872 Gene=E3_ubiquitin-protein_ligase_LRSAM1_ Match_Acc=Q6UWE0 gene=isogroup05894 length=801 numContigs=1	Exaiptasia_diaphana_XP_020904592.1 XP_020904592.1 LOW QUALITY PROTEIN_ E3 ubiquitin-protein ligase LRSAM1-like isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516015.1 XP_028516015.1 E3 ubiquitin-protein ligase LRSAM1-like isoform X1 [Exaiptasia diaphana]
OG0000224	Porites_asteroides_isotig05914 isotig05914 extracted_CDS GOMatch=A7S0Y3 GOTerms=GO_0005102_GO_0007165 gene=isogroup04182 length=985 numContigs=1	Exaiptasia_diaphana_XP_020900945.1 XP_020900945.1 adhesion G protein-coupled receptor E1 [Exaiptasia diaphana]
OG0000225	Porites_asteroides_isotig06130 isotig06130 extracted_CDS GOMatch=D0MSL4 GOTerms=GO_0007154_GO_0016021 Gene=Levanase_ Match_Acc=B5I7C5 gene=isogroup04398 length=952 numContigs=1	Exaiptasia_diaphana_XP_020911256.2 XP_020911256.2 uncharacterized protein LOC110249018 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513438.1 XP_028513438.1 neurogenic locus notch homolog protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911578.1 XP_020911578.1 neurogenic locus Notch protein-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518106.1 XP_028518106.1 fibrillin-1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518101.1 XP_028518101.1 neurogenic locus notch homolog protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911665.1 XP_020911665.1 putative glycosyl hydrolase ecdE [Exaiptasia diaphana]
OG0000226	Porites_asteroides_GCKDGN103F38X2 GCKDGN103F38X2 extracted_CDS GOMatch=A7RKC9 GOTerms=GO_0007155 length=450 region=3 run=R_2010_02_19_08_49_25_ xy=2391_2488, Porites_asteroides_isotig17301 isotig17301 extracted_CDS GOMatch=A7RKC9 GOTerms=GO_0007155 gene=isogroup15569 length=435 numContigs=1	Exaiptasia_diaphana_XP_028515696.1 XP_028515696.1 coadhesin-like [Exaiptasia diaphana]
OG0000226	Porites_asteroides_isotig06846 isotig06846 extracted_CDS GOMatch=A7RKC9 GOTerms=GO_0007155 Gene=Collagen__Fragment__ Match_Acc=A1XVT4 gene=isogroup05114 length=869 numContigs=1, Porites_asteroides_isotig14156 isotig14156 extracted_CDS GOMatch=A7RKC9 GOTerms=GO_0007155 gene=isogroup12424 length=504 numContigs=1, Porites_asteroides_isotig14557 isotig14557 extracted_CDS GOMatch=A7RKC9 GOTerms=GO_0007155 gene=isogroup12825 length=488 numContigs=1	Exaiptasia_diaphana_XP_028515693.1 XP_028515693.1 coadhesin [Exaiptasia diaphana]
OG0000231	Porites_asteroides_isotig09912 isotig09912 extracted_CDS GOMatch=A7RGH5 GOTerms=GO_0005198_GO_0005605_GO_0007155_GO_0007213_GO_0043113_GO_0043236 Gene=A1_XI__collagen__Fragment__ Match_Acc=Q9EQV1 gene=isogroup08180 length=677 numContigs=1	Exaiptasia_diaphana_XP_020905146.1 XP_020905146.1 fibropellin-1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516126.1 XP_028516126.1 fibropellin-1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905143.1 XP_020905143.1 fibropellin-1 isoform X1 [Exaiptasia diaphana]
OG0000244	Porites_asteroides_isotig03523 isotig03523 extracted_CDS GOMatch=D2H1S4 GOTerms=GO_0005041_GO_0005044_GO_0005488_GO_0005540_GO_0005737_GO_0005887_GO_0007155_GO_0030169_GO_0042742_GO_0051635_GO_0051636 Gene=Stabilin-2_ Match_Acc=Q8WWQ8 gene=isogroup01791 length=1760 numContigs=1	Exaiptasia_diaphana_XP_028514060.1 XP_028514060.1 stabilin-2 [Exaiptasia diaphana]
OG0000253	Porites_asteroides_isotig04411 isotig04411 extracted_CDS GOMatch=A7S1M7 GOTerms=GO_0005622_GO_0005634_GO_0006281_GO_0008270 Gene=General_transcription_factor_II_H__polypeptide_2__isoform_CRA_a_ Match_Acc=Q91YN8 gene=isogroup02679 length=1286 numContigs=1	Exaiptasia_diaphana_XP_020906987.1 XP_020906987.1 general transcription factor IIH subunit 2 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516675.1 XP_028516675.1 general transcription factor IIH subunit 2 isoform X2 [Exaiptasia diaphana]
OG0000265	Porites_asteroides_isotig03855 isotig03855 extracted_CDS Gene=Protein_turtle_homolog_B_ Match_Acc=Q9UPX0 gene=isogroup02123 length=1485 numContigs=1	Exaiptasia_diaphana_XP_020895183.1 XP_020895183.1 uncharacterized protein LOC110234167 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895181.1 XP_020895181.1 uncharacterized protein LOC110234167 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895182.1 XP_020895182.1 uncharacterized protein LOC110234167 isoform X2 [Exaiptasia diaphana]
OG0000267	Porites_asteroides_isotig10564 isotig10564 extracted_CDS GOMatch=Q2VGG9 GOTerms=GO_0004872 Gene=Variable_lymphocyte_receptor_diversity_region__Fragment__ Match_Acc=Q2VGG9 gene=isogroup08832 length=643 numContigs=1	Exaiptasia_diaphana_XP_020916226.1 XP_020916226.1 leucine-rich repeats and immunoglobulin-like domains protein 3 [Exaiptasia diaphana]
OG0000278	Porites_asteroides_isotig04978 isotig04978 extracted_CDS GOMatch=D2GUG5 GOTerms=GO_0004872_GO_0016021 Gene=Anthrax_toxin_receptor_2_ Match_Acc=Q6DFX2 gene=isogroup03246 length=1146 numContigs=1	Exaiptasia_diaphana_XP_020911614.1 XP_020911614.1 anthrax toxin receptor 2 [Exaiptasia diaphana]
OG0000279	Porites_asteroides_isotig03425 isotig03425 extracted_CDS GOMatch=A5JL82 GOTerms=GO_0005509 Gene=Bone_morphogenetic_protein_1a__Fragment__ Match_Acc=A5JL82 gene=isogroup01693 length=1890 numContigs=1	Exaiptasia_diaphana_XP_020900355.1 XP_020900355.1 uncharacterized protein LOC110238998 [Exaiptasia diaphana]
OG0000284	Porites_asteroides_isotig14108 isotig14108 extracted_CDS gene=isogroup12376 length=504 numContigs=1	Exaiptasia_diaphana_XP_020904221.1 XP_020904221.1 netrin receptor DCC [Exaiptasia diaphana]
OG0000301	Porites_asteroides_isotig08726 isotig08726 extracted_CDS GOMatch=B4N2K6 GOTerms=GO_0008083_GO_0016020_GO_0051781 Gene=LD28763p_ Match_Acc=Q9VWP6 gene=isogroup06994 length=737 numContigs=1	Exaiptasia_diaphana_XP_028513047.1 XP_028513047.1 uncharacterized protein LOC110232880 [Exaiptasia diaphana]
OG0000303	Porites_asteroides_GCKDGN103GL7G7 GCKDGN103GL7G7 extracted_CDS length=115 region=3 run=R_2010_02_19_08_49_25_ xy=2596_0713	Exaiptasia_diaphana_XP_020897089.1 XP_020897089.1 uncharacterized protein LOC110235953 [Exaiptasia diaphana]
OG0000304	Porites_asteroides_isotig18677 isotig18677 extracted_CDS GOMatch=B3RTN0 GOTerms=GO_0003824_GO_0004252_GO_0006508_GO_0008233_GO_0008236_GO_0016787 Gene=Cubulin_ Match_Acc=Q16RG3 gene=isogroup16945 length=411 numContigs=1, Porites_asteroides_isotig08168 isotig08168 extracted_CDS GOMatch=A7RRW5 GOTerms=GO_0005102_GO_0007165 Gene=Frizzled_receptor_ Match_Acc=Q4H315 gene=isogroup06436 length=769 numContigs=1	Exaiptasia_diaphana_XP_020899388.1 XP_020899388.1 uncharacterized protein LOC110238083 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899389.1 XP_020899389.1 uncharacterized protein LOC110238083 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899385.1 XP_020899385.1 bone morphogenetic protein 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899383.1 XP_020899383.1 bone morphogenetic protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899384.1 XP_020899384.1 uncharacterized protein LOC110238081 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916018.1 XP_020916018.1 uncharacterized protein LOC110253447 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519295.1 XP_028519295.1 low-density lipoprotein receptor-related protein 12 [Exaiptasia diaphana]
OG0000314	Porites_asteroides_isotig23443 isotig23443 extracted_CDS GOMatch=C3Z7V4 GOTerms=GO_0005488 Gene=Rab_family_protein_ Match_Acc=Q8KC98 gene=isogroup21711 length=351 numContigs=1	Exaiptasia_diaphana_XP_028516194.1 XP_028516194.1 protein phosphatase 1 regulatory subunit 7 [Exaiptasia diaphana]
OG0000318	Porites_asteroides_isotig20154 isotig20154 extracted_CDS GOMatch=C3XS83 GOTerms=GO_0005509 Gene=COCH_protein_ Match_Acc=Q08DB7 gene=isogroup18422 length=394 numContigs=1	Exaiptasia_diaphana_XP_028514170.1 XP_028514170.1 von Willebrand factor A domain-containing protein 2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020897892.1 XP_020897892.1 von Willebrand factor A domain-containing protein 2 [Exaiptasia diaphana]
OG0000328	Porites_asteroides_isotig06586 isotig06586 extracted_CDS GOMatch=A7RGE1 GOTerms=GO_0005488_GO_0005529_GO_0007155 gene=isogroup04854 length=899 numContigs=1	Exaiptasia_diaphana_XP_020895269.1 XP_020895269.1 uncharacterized protein LOC110234243 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028512734.1 XP_028512734.1 uncharacterized protein LOC110231869 [Exaiptasia diaphana]
OG0000355	Porites_asteroides_isotig10552 isotig10552 extracted_CDS GOMatch=B4PFP8 GOTerms=GO_0005509 Gene=Tolloid-like_2_ Match_Acc=A4PCE0 gene=isogroup08820 length=644 numContigs=1	Exaiptasia_diaphana_XP_020910689.1 XP_020910689.1 tolloid-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900380.1 XP_020900380.1 tolloid-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020900381.1 XP_020900381.1 tolloid-like protein 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910690.1 XP_020910690.1 tolloid-like protein 1 isoform X2 [Exaiptasia diaphana]
OG0000398	Porites_asteroides_isotig01290 isotig01290 extracted_CDS GOMatch=Q9IBG7 GOTerms=GO_0005198_GO_0005576_GO_0007155 Gene=Kielin_chordin-like_protein_ Match_Acc=Q9IBG7 gene=isogroup00478 length=2192 numContigs=2	Exaiptasia_diaphana_XP_020910228.1 XP_020910228.1 protein kinase C-binding protein NELL1 [Exaiptasia diaphana]
OG0000436	Porites_asteroides_isotig01262 isotig01262 extracted_CDS GOMatch=C3ZXH0 GOTerms=GO_0007155_GO_0016020 Gene=Egg_envelope_glycoprotein__Fragment__ Match_Acc=Q4VGP0 gene=isogroup00464 length=1351 numContigs=2, Porites_asteroides_isotig01263 isotig01263 extracted_CDS GOMatch=C3ZXH0 GOTerms=GO_0007155_GO_0016020 Gene=Egg_envelope_glycoprotein__Fragment__ Match_Acc=Q4VGP0 gene=isogroup00464 length=1348 numContigs=2	Exaiptasia_diaphana_XP_020896526.1 XP_020896526.1 CUB and zona pellucida-like domain-containing protein 1 [Exaiptasia diaphana]
OG0000437	Porites_asteroides_GCKDGN101B6E85 GCKDGN101B6E85 extracted_CDS GOMatch=D2A148 GOTerms=GO_0005198_GO_0005509_GO_0007155 Gene=Chordin_ Match_Acc=B0WH39 length=439 region=1 run=R_2010_02_19_08_49_25_ xy=0776_0551	Exaiptasia_diaphana_XP_028514357.1 XP_028514357.1 flocculation protein FLO11_ partial [Exaiptasia diaphana]
OG0000439	Porites_asteroides_isotig02130 isotig02130 extracted_CDS GOMatch=Q25253 GOTerms=GO_0005509_GO_0007219_GO_0007275_GO_0016020_GO_0016021_GO_0030154_GO_0050793 Gene=Notch_homolog_Scalloped_wings_ Match_Acc=Q25253 gene=isogroup00898 length=689 numContigs=2, Porites_asteroides_isotig02131 isotig02131 extracted_CDS GOMatch=A7SSU4 GOTerms=GO_0005509 Gene=EGF-like_protein__Fragment__ Match_Acc=Q962W9 gene=isogroup00898 length=654 numContigs=2	Exaiptasia_diaphana_XP_028515272.1 XP_028515272.1 notch homolog 2 N-terminal-like protein A isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020901877.2 XP_020901877.2 adhesive plaque matrix protein 2 isoform X1 [Exaiptasia diaphana]
OG0000486	Porites_asteroides_isotig14300 isotig14300 extracted_CDS GOMatch=B3RPJ1 GOTerms=GO_0005509 Gene=Tolloid-like_2__Fragment__ Match_Acc=A4PCE4 gene=isogroup12568 length=498 numContigs=1	Exaiptasia_diaphana_XP_020909336.1 XP_020909336.1 uncharacterized protein LOC110247259 isoform X5 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909334.1 XP_020909334.1 uncharacterized protein LOC110247259 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909333.1 XP_020909333.1 uncharacterized protein LOC110247259 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909330.1 XP_020909330.1 uncharacterized protein LOC110247259 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909335.1 XP_020909335.1 uncharacterized protein LOC110247259 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909332.1 XP_020909332.1 uncharacterized protein LOC110247259 isoform X1 [Exaiptasia diaphana]
OG0000523	Porites_asteroides_isotig14613 isotig14613 extracted_CDS GOMatch=A7STA9 GOTerms=GO_0005509 Gene=TFP250_ Match_Acc=Q7YZP0 gene=isogroup12881 length=489 numContigs=1	Exaiptasia_diaphana_XP_028516121.1 XP_028516121.1 uncharacterized protein LOC110243380 [Exaiptasia diaphana]
OG0000534	Porites_asteroides_GCKDGN103FO6VJ GCKDGN103FO6VJ extracted_CDS GOMatch=A7T6Y9 GOTerms=GO_0004222_GO_0006508_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0046872 Gene=BACR44L22.3-like_protein__Fragment__ Match_Acc=Q9GTN4 length=349 region=3 run=R_2010_02_19_08_49_25_ xy=2220_0381	Exaiptasia_diaphana_XP_020915711.2 XP_020915711.2 thrombospondin-1-like [Exaiptasia diaphana]
OG0000535	Porites_asteroides_isotig01413 isotig01413 extracted_CDS GOMatch=Q4S2G3 GOTerms=GO_0004888_GO_0005509_GO_0007596_GO_0008218_GO_0016020_GO_0018298 Gene=C._briggsae_CBR-UNC-89_protein__Fragment__ Match_Acc=A8XEH5 gene=isogroup00539 length=976 numContigs=2, Porites_asteroides_isotig01412 isotig01412 extracted_CDS GOMatch=D6WQG9 GOTerms=GO_0016021 Gene=Myosin_light_chain_kinase__smooth_muscle_ Match_Acc=P11799 gene=isogroup00539 length=1319 numContigs=2, Porites_asteroides_isotig23364 isotig23364 extracted_CDS gene=isogroup21632 length=356 numContigs=1	Exaiptasia_diaphana_XP_020898277.1 XP_020898277.1 uncharacterized protein LOC110237044_ partial [Exaiptasia diaphana]
OG0000601	Porites_asteroides_GCKDGN102DK31D GCKDGN102DK31D extracted_CDS length=331 run=R_2010_02_19_08_49_25_ region=2 xy=1353_2079	Exaiptasia_diaphana_XP_020894251.1 XP_020894251.1 uncharacterized protein LOC110233313 [Exaiptasia diaphana]
OG0000695	Porites_asteroides_isotig21150 isotig21150 extracted_CDS GOMatch=Q4H2P2 GOTerms=GO_0004222_GO_0005509_GO_0006508_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0046872 Gene=Tolloid_ Match_Acc=Q4H2P2 gene=isogroup19418 length=381 numContigs=1	Exaiptasia_diaphana_XP_020903311.1 XP_020903311.1 tolloid-like protein 1 [Exaiptasia diaphana]
OG0000889	Porites_asteroides_isotig01725 isotig01725 extracted_CDS GOMatch=A7SF74 GOTerms=GO_0004672_GO_0004713_GO_0005524_GO_0006468 gene=isogroup00695 length=795 numContigs=2	Exaiptasia_diaphana_XP_028518243.1 XP_028518243.1 uncharacterized protein LOC114576205_ partial [Exaiptasia diaphana]
OG0001558	Porites_asteroides_isotig08230 isotig08230 extracted_CDS GOMatch=A7T7G9 GOTerms=GO_0004222_GO_0006508 Gene=Astacin_3_ Match_Acc=Q2MCX7 gene=isogroup06498 length=762 numContigs=1	Exaiptasia_diaphana_XP_020908251.1 XP_020908251.1 zinc metalloproteinase nas-6 [Exaiptasia diaphana]
