Orthogroup	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Danio_rerio
OG0000684	XP_005206262.1 insulin-like growth factor-binding protein 6 isoform X1 [Bos taurus]	Danio_rerio_tr_C4MCP0_C4MCP0_DANRE tr|C4MCP0|C4MCP0_DANRE Insulin-like growth factor binding protein 6a precursor OS=Danio rerio OX=7955 GN=igfbp6a PE=2 SV=1, Danio_rerio_tr_C4MCP1_C4MCP1_DANRE tr|C4MCP1|C4MCP1_DANRE Insulin-like growth factor binding protein 6b OS=Danio rerio OX=7955 GN=igfbp6b PE=2 SV=1, Danio_rerio_tr_F6N9E8_F6N9E8_DANRE tr|F6N9E8|F6N9E8_DANRE Insulin-like growth factor-binding protein 6 precursor OS=Danio rerio OX=7955 GN=igfbp6b PE=4 SV=1
OG0000685	NP_001029784.1 hemopexin precursor [Bos taurus], sp|Q3SZV7.1|HEMO_BOVIN RecName_ Full=Hemopexin; Flags_ Precursor	Danio_rerio_sp_Q6PHG2_HEMO_DANRE sp|Q6PHG2|HEMO_DANRE Hemopexin OS=Danio rerio OX=7955 GN=hpx PE=2 SV=2
OG0000687	NP_776565.1 pigment epithelium-derived factor precursor [Bos taurus], sp|Q95121.1|PEDF_BOVIN RecName_ Full=Pigment epithelium-derived factor; Short=PEDF; AltName_ Full=Serpin F1; Flags_ Precursor	Danio_rerio_tr_Q66I20_Q66I20_DANRE tr|Q66I20|Q66I20_DANRE Pigment epithelium-derived factor precursor OS=Danio rerio OX=7955 GN=serpinf1 PE=1 SV=1
OG0000688	sp|Q2KJH6.1|SERPH_BOVIN RecName_ Full=Serpin H1; AltName_ Full=Collagen-binding protein; Short=Colligin; Flags_ Precursor	Danio_rerio_tr_A8WFU6_A8WFU6_DANRE tr|A8WFU6|A8WFU6_DANRE Serpin H1 precursor OS=Danio rerio OX=7955 GN=wu_fa97d12 PE=1 SV=1, Danio_rerio_tr_F1QQ04_F1QQ04_DANRE tr|F1QQ04|F1QQ04_DANRE Serpin H1 precursor OS=Danio rerio OX=7955 GN=cb216 PE=1 SV=2
OG0000689	XP_005226672.1 stromal cell-derived factor 1 isoform X1 [Bos taurus]	Danio_rerio_tr_Q6V9B5_Q6V9B5_DANRE tr|Q6V9B5|Q6V9B5_DANRE Stromal cell-derived factor 1 _Fragment_ OS=Danio rerio OX=7955 GN=SDF1b PE=2 SV=1, Danio_rerio_tr_Q8AV10_Q8AV10_DANRE tr|Q8AV10|Q8AV10_DANRE Stromal cell-derived factor 1 OS=Danio rerio OX=7955 GN=SDF-1 PE=2 SV=1
OG0000690	XP_015330525.1 interleukin-19 [Bos taurus], DAA21538.1 TPA_ interleukin 20-like [Bos taurus], DAA21538.1 TPA_ interleukin 20-like [Bos taurus]	Danio_rerio_tr_Q4LDR4_Q4LDR4_DANRE tr|Q4LDR4|Q4LDR4_DANRE Interleukin family protein OS=Danio rerio OX=7955 GN=il19l PE=2 SV=1
OG0000691	sp|A6QL48.1|IL34_BOVIN RecName_ Full=Interleukin-34; Short=IL-34; Flags_ Precursor	Danio_rerio_tr_B3DLJ8_B3DLJ8_DANRE tr|B3DLJ8|B3DLJ8_DANRE Interleukin 34 OS=Danio rerio OX=7955 GN=si_ch211-239j19.3 PE=2 SV=1
OG0000760	NP_001071358.1 C-type lectin domain family 14 member A precursor [Bos taurus]	Danio_rerio_tr_Q7SXC9_Q7SXC9_DANRE tr|Q7SXC9|Q7SXC9_DANRE C-type lectin domain family 14 member A precursor OS=Danio rerio OX=7955 GN=zgc_66439 PE=2 SV=1
OG0000851	XP_005225581.2 collagen alpha-1_XVII_ chain isoform X1 [Bos taurus]	Danio_rerio_tr_B8A4S4_B8A4S4_DANRE tr|B8A4S4|B8A4S4_DANRE Collagen_ type XVII_ alpha 1a OS=Danio rerio OX=7955 GN=si_ch211-281g13.3 PE=4 SV=1
OG0000852	XP_059743733.1 collagen alpha-2_VI_ chain isoform X1 [Bos taurus]	Danio_rerio_tr_E7FCV8_E7FCV8_DANRE tr|E7FCV8|E7FCV8_DANRE Collagen alpha-2_VI_ chain isoform X4 OS=Danio rerio OX=7955 GN=col6a2 PE=1 SV=3
OG0000853	NP_001094646.1 collagen alpha-1_VIII_ chain precursor [Bos taurus]	Danio_rerio_tr_B7SW26_B7SW26_DANRE tr|B7SW26|B7SW26_DANRE Collagen alpha-1_VIII_ chain precursor OS=Danio rerio OX=7955 GN=col8a1 PE=1 SV=1
OG0000854	XP_010801982.2 collagen alpha-2_VIII_ chain isoform X1 [Bos taurus]	Danio_rerio_tr_Q1LUA9_Q1LUA9_DANRE tr|Q1LUA9|Q1LUA9_DANRE Collagen alpha-2_VIII_ chain precursor OS=Danio rerio OX=7955 GN=si_ch211-197n10.4 PE=4 SV=1
OG0000855	DAA31161.1 TPA_ collagen_ type IX_ alpha 2 [Bos taurus]	Danio_rerio_tr_Q1LXU2_Q1LXU2_DANRE tr|Q1LXU2|Q1LXU2_DANRE Collagen alpha-2_IX_ chain precursor OS=Danio rerio OX=7955 GN=cb343 PE=1 SV=1
OG0000856	sp|Q28022.1|MFAP5_BOVIN RecName_ Full=Microfibrillar-associated protein 5; Short=MFAP-5; AltName_ Full=MP25; AltName_ Full=Microfibril-associated glycoprotein 2; Short=MAGP-2; Flags_ Precursor	Danio_rerio_tr_E9QCC4_E9QCC4_DANRE tr|E9QCC4|E9QCC4_DANRE Microfibril-associated protein 5 OS=Danio rerio OX=7955 GN=mfap5 PE=3 SV=1
OG0000857	NP_001020497.1 serglycin precursor [Bos taurus]	Danio_rerio_tr_B8A5H9_B8A5H9_DANRE tr|B8A5H9|B8A5H9_DANRE Serglycin OS=Danio rerio OX=7955 GN=fk86b08 PE=4 SV=1
OG0000858	sp|Q58D62.1|FETUB_BOVIN RecName_ Full=Fetuin-B; Flags_ Precursor	Danio_rerio_tr_Q1LUV0_Q1LUV0_DANRE tr|Q1LUV0|Q1LUV0_DANRE Si_ch211-262h13.5 OS=Danio rerio OX=7955 GN=zgc_152985 PE=4 SV=1
OG0000860	sp|Q2TBM7.1|MMP23_BOVIN RecName_ Full=Matrix metalloproteinase-23; Short=MMP-23; AltName_ Full=Matrix metallopeptidase 23B; Contains_ RecName_ Full=Matrix metalloproteinase-23_ soluble form; Flags_ Precursor	Danio_rerio_tr_Q567Z5_Q567Z5_DANRE tr|Q567Z5|Q567Z5_DANRE Matrix metallopeptidase 23a_ like OS=Danio rerio OX=7955 GN=mmp23al PE=2 SV=1
OG0000861	AAI14894.1 C1QC protein_ partial [Bos taurus]	Danio_rerio_tr_Q5XJ71_Q5XJ71_DANRE tr|Q5XJ71|Q5XJ71_DANRE C1qc protein OS=Danio rerio OX=7955 GN=zgc_103597 PE=2 SV=1
OG0000862	NP_001069669.3 complement C1q tumor necrosis factor-related protein 7 precursor [Bos taurus]	Danio_rerio_tr_E7F3N3_E7F3N3_DANRE tr|E7F3N3|E7F3N3_DANRE C1q and TNF-related 7 OS=Danio rerio OX=7955 GN=c1qtnf7 PE=4 SV=1
OG0000866	NP_001029582.1 C-X-C motif chemokine 14 precursor [Bos taurus]	Danio_rerio_tr_Q9DFG4_Q9DFG4_DANRE tr|Q9DFG4|Q9DFG4_DANRE C-X-C motif chemokine 14 precursor OS=Danio rerio OX=7955 GN=Scyba PE=2 SV=1
OG0000868	NP_001192353.1 interleukin-26 precursor [Bos taurus]	Danio_rerio_tr_Q5EFQ8_Q5EFQ8_DANRE tr|Q5EFQ8|Q5EFQ8_DANRE Interleukin family protein OS=Danio rerio OX=7955 GN=zgc_194510 PE=2 SV=2
OG0001104	XP_024856893.1 collagen alpha-3_IX_ chain [Bos taurus]	Danio_rerio_tr_F1R1F1_F1R1F1_DANRE tr|F1R1F1|F1R1F1_DANRE Collagen alpha-3_IX_ chain precursor OS=Danio rerio OX=7955 GN=cb367 PE=1 SV=1
OG0001107	NP_001179533.3 otolin-1 precursor [Bos taurus]	Danio_rerio_sp_A5PN28_OTO1A_DANRE sp|A5PN28|OTO1A_DANRE Otolin-1-A OS=Danio rerio OX=7955 GN=otol1a PE=1 SV=1
OG0001112	DAA27228.1 TPA_ C1q and tumor necrosis factor related protein 2-like [Bos taurus]	Danio_rerio_tr_E7F6Z0_E7F6Z0_DANRE tr|E7F6Z0|E7F6Z0_DANRE C1q and TNF-related 2 OS=Danio rerio OX=7955 GN=c1qtnf2 PE=4 SV=1
OG0001118	DAA26666.1 TPA_ chemokine _C-C motif_ ligand 27 [Bos taurus]	Danio_rerio_tr_A9ZPF4_A9ZPF4_DANRE tr|A9ZPF4|A9ZPF4_DANRE C-C motif chemokine 28 precursor OS=Danio rerio OX=7955 GN=ccl27b PE=2 SV=1, Danio_rerio_tr_F1R6S5_F1R6S5_DANRE tr|F1R6S5|F1R6S5_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=ccl1 PE=3 SV=1, Danio_rerio_tr_A0A0R4IRX2_A0A0R4IRX2_DANRE tr|A0A0R4IRX2|A0A0R4IRX2_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=ccl1 PE=3 SV=1
OG0001119	XP_024843329.1 cardiotrophin-like cytokine factor 1 isoform X1 [Bos taurus]	Danio_rerio_tr_F8W2M3_F8W2M3_DANRE tr|F8W2M3|F8W2M3_DANRE Cardiotrophin-like cytokine factor 1 OS=Danio rerio OX=7955 GN=clcf1 PE=3 SV=1
OG0001121	NP_001093835.1 interleukin-27 subunit beta precursor [Bos taurus]	Danio_rerio_tr_A8WH81_A8WH81_DANRE tr|A8WH81|A8WH81_DANRE Interleukin 27 receptor beta OS=Danio rerio OX=7955 GN=il-27rb PE=2 SV=1
OG0001123	sp|Q9MZ06.1|FGFP1_BOVIN RecName_ Full=Fibroblast growth factor-binding protein 1; Short=FGF-BP; Short=FGF-BP1; Short=FGF-binding protein 1; Short=FGFBP-1; Flags_ Precursor	Danio_rerio_tr_A0A0R4ICR4_A0A0R4ICR4_DANRE tr|A0A0R4ICR4|A0A0R4ICR4_DANRE Fibroblast growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=fgfbp1a PE=3 SV=1, Danio_rerio_tr_A0A8M9Q0I5_A0A8M9Q0I5_DANRE tr|A0A8M9Q0I5|A0A8M9Q0I5_DANRE Fibroblast growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=fgfbp1b PE=3 SV=1
OG0001125	XP_010805864.3 interleukin-12 subunit beta isoform X1 [Bos taurus], sp|P46282.1|IL12B_BOVIN RecName_ Full=Interleukin-12 subunit beta; Short=IL-12B; AltName_ Full=Cytotoxic lymphocyte maturation factor 40 kDa subunit; Short=CLMF p40; AltName_ Full=IL-12 subunit p40; Flags_ Precursor	Danio_rerio_tr_Q6F3Q9_Q6F3Q9_DANRE tr|Q6F3Q9|Q6F3Q9_DANRE Interleukin-12 subunit beta OS=Danio rerio OX=7955 GN=IL-12 p40 PE=2 SV=1
OG0001491	XP_059743769.1 zona pellucida-like domain-containing protein 1 [Bos taurus]	Danio_rerio_tr_E7FE28_E7FE28_DANRE tr|E7FE28|E7FE28_DANRE Zona pellucida-like domain containing 1a OS=Danio rerio OX=7955 GN=zpld1a PE=2 SV=3
OG0001504	sp|Q28028.1|IL15_BOVIN RecName_ Full=Interleukin-15; Short=IL-15; Flags_ Precursor	Danio_rerio_tr_Q15KG7_Q15KG7_DANRE tr|Q15KG7|Q15KG7_DANRE Interleukin OS=Danio rerio OX=7955 GN=il15 PE=2 SV=1
OG0001928	XP_059744369.1 C-C motif chemokine 25 isoform X1 [Bos taurus]	Danio_rerio_tr_F1QBE9_F1QBE9_DANRE tr|F1QBE9|F1QBE9_DANRE Chemokine _C-C motif_ ligand 25b OS=Danio rerio OX=7955 GN=ccl25b PE=4 SV=1
