Orthogroup	Chordata_Amphioxiformes_Branchiostoma_floridae	Cnidaria_Anthozoa_Porites_asteroides
OG0000104	Branchiostoma_floridae_tr_A0A9J7HK25_A0A9J7HK25_BRAFL tr|A0A9J7HK25|A0A9J7HK25_BRAFL Laminin subunit beta-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118405586 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7K8H2_A0A9J7K8H2_BRAFL tr|A0A9J7K8H2|A0A9J7K8H2_BRAFL Laminin subunit gamma-3-like OS=Branchiostoma floridae OX=7739 GN=LOC118405568 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M553_A0A9J7M553_BRAFL tr|A0A9J7M553|A0A9J7M553_BRAFL Fibrillin-2-like isoform X34 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4K3_A0A9J7M4K3_BRAFL tr|A0A9J7M4K3|A0A9J7M4K3_BRAFL Fibrillin-2-like isoform X30 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M583_A0A9J7M583_BRAFL tr|A0A9J7M583|A0A9J7M583_BRAFL Fibrillin-2-like isoform X40 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4Z8_A0A9J7M4Z8_BRAFL tr|A0A9J7M4Z8|A0A9J7M4Z8_BRAFL Fibrillin-2-like isoform X24 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M455_A0A9J7M455_BRAFL tr|A0A9J7M455|A0A9J7M455_BRAFL Fibrillin-2-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4G0_A0A9J7M4G0_BRAFL tr|A0A9J7M4G0|A0A9J7M4G0_BRAFL Fibrillin-2-like isoform X22 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4C9_A0A9J7M4C9_BRAFL tr|A0A9J7M4C9|A0A9J7M4C9_BRAFL Fibrillin-2-like isoform X16 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4Y3_A0A9J7M4Y3_BRAFL tr|A0A9J7M4Y3|A0A9J7M4Y3_BRAFL Fibrillin-2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M548_A0A9J7M548_BRAFL tr|A0A9J7M548|A0A9J7M548_BRAFL Fibrillin-2-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N9K4_A0A9J7N9K4_BRAFL tr|A0A9J7N9K4|A0A9J7N9K4_BRAFL Fibrillin-2-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4B9_A0A9J7M4B9_BRAFL tr|A0A9J7M4B9|A0A9J7M4B9_BRAFL Fibrillin-2-like isoform X14 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M6W5_A0A9J7M6W5_BRAFL tr|A0A9J7M6W5|A0A9J7M6W5_BRAFL Fibrillin-2-like isoform X28 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4S7_A0A9J7M4S7_BRAFL tr|A0A9J7M4S7|A0A9J7M4S7_BRAFL Fibrillin-2-like isoform X43 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N647_A0A9J7N647_BRAFL tr|A0A9J7N647|A0A9J7N647_BRAFL Fibrillin-2-like isoform X42 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N810_A0A9J7N810_BRAFL tr|A0A9J7N810|A0A9J7N810_BRAFL Fibrillin-2-like isoform X35 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8N1_A0A9J7N8N1_BRAFL tr|A0A9J7N8N1|A0A9J7N8N1_BRAFL Fibrillin-2-like isoform X37 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8N6_A0A9J7N8N6_BRAFL tr|A0A9J7N8N6|A0A9J7N8N6_BRAFL Fibrillin-2-like isoform X39 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4U8_A0A9J7M4U8_BRAFL tr|A0A9J7M4U8|A0A9J7M4U8_BRAFL Fibrillin-2-like isoform X47 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4N6_A0A9J7M4N6_BRAFL tr|A0A9J7M4N6|A0A9J7M4N6_BRAFL Fibrillin-2-like isoform X36 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N7Z7_A0A9J7N7Z7_BRAFL tr|A0A9J7N7Z7|A0A9J7N7Z7_BRAFL Fibrillin-2-like isoform X29 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M560_A0A9J7M560_BRAFL tr|A0A9J7M560|A0A9J7M560_BRAFL Fibrillin-2-like isoform X15 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M550_A0A9J7M550_BRAFL tr|A0A9J7M550|A0A9J7M550_BRAFL Fibrillin-2-like isoform X13 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8J6_A0A9J7N8J6_BRAFL tr|A0A9J7N8J6|A0A9J7N8J6_BRAFL Fibrillin-2-like isoform X19 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N5W5_A0A9J7N5W5_BRAFL tr|A0A9J7N5W5|A0A9J7N5W5_BRAFL Fibrillin-2-like isoform X11 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M483_A0A9J7M483_BRAFL tr|A0A9J7M483|A0A9J7M483_BRAFL Fibrillin-2-like isoform X8 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M574_A0A9J7M574_BRAFL tr|A0A9J7M574|A0A9J7M574_BRAFL Fibrillin-2-like isoform X12 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8J5_A0A9J7N8J5_BRAFL tr|A0A9J7N8J5|A0A9J7N8J5_BRAFL Fibrillin-2-like isoform X17 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N5U4_A0A9J7N5U4_BRAFL tr|A0A9J7N5U4|A0A9J7N5U4_BRAFL Fibrillin-2-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N7T9_A0A9J7N7T9_BRAFL tr|A0A9J7N7T9|A0A9J7N7T9_BRAFL Fibrillin-2-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M527_A0A9J7M527_BRAFL tr|A0A9J7M527|A0A9J7M527_BRAFL Fibrillin-2-like isoform X9 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4E9_A0A9J7M4E9_BRAFL tr|A0A9J7M4E9|A0A9J7M4E9_BRAFL Fibrillin-2-like isoform X20 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N5V5_A0A9J7N5V5_BRAFL tr|A0A9J7N5V5|A0A9J7N5V5_BRAFL Fibrillin-2-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M543_A0A9J7M543_BRAFL tr|A0A9J7M543|A0A9J7M543_BRAFL Fibrillin-2-like isoform X32 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M572_A0A9J7M572_BRAFL tr|A0A9J7M572|A0A9J7M572_BRAFL Fibrillin-2-like isoform X38 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4A0_A0A9J7M4A0_BRAFL tr|A0A9J7M4A0|A0A9J7M4A0_BRAFL Fibrillin-2-like isoform X10 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N7Y2_A0A9J7N7Y2_BRAFL tr|A0A9J7N7Y2|A0A9J7N7Y2_BRAFL Fibrillin-2-like isoform X23 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M4E2_A0A9J7M4E2_BRAFL tr|A0A9J7M4E2|A0A9J7M4E2_BRAFL Fibrillin-2-like isoform X18 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8J7_A0A9J7N8J7_BRAFL tr|A0A9J7N8J7|A0A9J7N8J7_BRAFL Fibrillin-2-like isoform X21 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M511_A0A9J7M511_BRAFL tr|A0A9J7M511|A0A9J7M511_BRAFL Fibrillin-2-like isoform X26 OS=Branchiostoma floridae OX=7739 GN=LOC118428438 PE=4 SV=1	Porites_asteroides_GCKDGN103F5DU7 GCKDGN103F5DU7 extracted_CDS GOMatch=D2HCA8 GOTerms=GO_0005615_GO_0007155_GO_0008022_GO_0031012 Gene=Perlecan__Heparan_sulfate_proteoglycan_2__ Match_Acc=B1B0C7 length=371 region=3 run=R_2010_02_19_08_49_25_ xy=2404_2273
OG0000107	Branchiostoma_floridae_tr_A0A9J7MM77_A0A9J7MM77_BRAFL tr|A0A9J7MM77|A0A9J7MM77_BRAFL Protein eyes shut-like OS=Branchiostoma floridae OX=7739 GN=LOC118413167 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LWW2_A0A9J7LWW2_BRAFL tr|A0A9J7LWW2|A0A9J7LWW2_BRAFL Tenascin-like OS=Branchiostoma floridae OX=7739 GN=LOC118425347 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N8J2_A0A9J7N8J2_BRAFL tr|A0A9J7N8J2|A0A9J7N8J2_BRAFL Uncharacterized protein LOC118428496 OS=Branchiostoma floridae OX=7739 GN=LOC118428496 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M8D3_A0A9J7M8D3_BRAFL tr|A0A9J7M8D3|A0A9J7M8D3_BRAFL Uncharacterized protein LOC118429111 OS=Branchiostoma floridae OX=7739 GN=LOC118429111 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M683_A0A9J7M683_BRAFL tr|A0A9J7M683|A0A9J7M683_BRAFL Uncharacterized protein LOC118429110 OS=Branchiostoma floridae OX=7739 GN=LOC118429110 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N533_A0A9J7N533_BRAFL tr|A0A9J7N533|A0A9J7N533_BRAFL Cadherin EGF LAG seven-pass G-type receptor 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118425348 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N486_A0A9J7N486_BRAFL tr|A0A9J7N486|A0A9J7N486_BRAFL Protocadherin Fat 3-like OS=Branchiostoma floridae OX=7739 GN=LOC118426128 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N3L9_A0A9J7N3L9_BRAFL tr|A0A9J7N3L9|A0A9J7N3L9_BRAFL Uncharacterized protein LOC118425665 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118425665 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N5B5_A0A9J7N5B5_BRAFL tr|A0A9J7N5B5|A0A9J7N5B5_BRAFL Uncharacterized protein LOC118425665 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118425665 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N5I2_A0A9J7N5I2_BRAFL tr|A0A9J7N5I2|A0A9J7N5I2_BRAFL Uncharacterized protein LOC118425664 OS=Branchiostoma floridae OX=7739 GN=LOC118425664 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LYF5_A0A9J7LYF5_BRAFL tr|A0A9J7LYF5|A0A9J7LYF5_BRAFL BMP-binding endothelial regulator protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118426129 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MSQ0_A0A9J7MSQ0_BRAFL tr|A0A9J7MSQ0|A0A9J7MSQ0_BRAFL Uncharacterized protein LOC118416682 OS=Branchiostoma floridae OX=7739 GN=LOC118416682 PE=4 SV=1	Porites_asteroides_GCKDGN102C8DO2 GCKDGN102C8DO2 extracted_CDS length=437 run=R_2010_02_19_08_49_25_ region=2 xy=1208_1988
OG0000108	Branchiostoma_floridae_tr_A0A9J7MY61_A0A9J7MY61_BRAFL tr|A0A9J7MY61|A0A9J7MY61_BRAFL Matrilin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118421278 PE=4 SV=1, Branchiostoma_floridae_tr_C3Y507_C3Y507_BRAFL tr|C3Y507|C3Y507_BRAFL Collagen alpha-1_XXII_ chain-like OS=Branchiostoma floridae OX=7739 GN=LOC118413957 PE=4 SV=1	Porites_asteroides_isotig04369 isotig04369 extracted_CDS gene=isogroup02637 length=1292 numContigs=1, Porites_asteroides_isotig02419 isotig02419 extracted_CDS gene=isogroup01042 length=548 numContigs=2, Porites_asteroides_isotig02418 isotig02418 extracted_CDS gene=isogroup01042 length=560 numContigs=2, Porites_asteroides_isotig10045 isotig10045 extracted_CDS GOMatch=D2HSH8 GOTerms=GO_0005198_GO_0005615_GO_0007155_GO_0031012 Gene=Microneme_protein_Etmic-1_ Match_Acc=O43981 gene=isogroup08313 length=673 numContigs=1, Porites_asteroides_isotig13549 isotig13549 extracted_CDS gene=isogroup11817 length=521 numContigs=1, Porites_asteroides_GCKDGN103FX7LI GCKDGN103FX7LI extracted_CDS length=494 region=3 run=R_2010_02_19_08_49_25_ xy=2322_3428, Porites_asteroides_isotig14505 isotig14505 extracted_CDS gene=isogroup12773 length=493 numContigs=1
OG0000112	Branchiostoma_floridae_tr_A0A9J7L0B5_A0A9J7L0B5_BRAFL tr|A0A9J7L0B5|A0A9J7L0B5_BRAFL Heparanase-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118413989 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7L175_A0A9J7L175_BRAFL tr|A0A9J7L175|A0A9J7L175_BRAFL Heparanase-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118413989 PE=3 SV=1	Porites_asteroides_isotig11902 isotig11902 extracted_CDS GOMatch=A7S0R9 GOTerms=GO_0003824_GO_0005975_GO_0016020_GO_0016798_GO_0043169 Gene=Heparanase_ Match_Acc=Q90YK5 gene=isogroup10170 length=582 numContigs=1
OG0000113	Branchiostoma_floridae_tr_A0A9J7N5I6_A0A9J7N5I6_BRAFL tr|A0A9J7N5I6|A0A9J7N5I6_BRAFL Fibronectin type-III domain-containing protein 3A-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118426863 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M0I1_A0A9J7M0I1_BRAFL tr|A0A9J7M0I1|A0A9J7M0I1_BRAFL Fibronectin type-III domain-containing protein 3A-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118426863 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1M0_A0A9J7M1M0_BRAFL tr|A0A9J7M1M0|A0A9J7M1M0_BRAFL Fibronectin type-III domain-containing protein 3A-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118426863 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1B4_A0A9J7M1B4_BRAFL tr|A0A9J7M1B4|A0A9J7M1B4_BRAFL Fibronectin type-III domain-containing protein 3A-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118426863 PE=4 SV=1	Porites_asteroides_isotig20059 isotig20059 extracted_CDS GOMatch=D2HHG0 GOTerms=GO_0005783_GO_0045600 Gene=Fibronectin_type_III_domain_containing_protein_3C1_ Match_Acc=Q6DFV6 gene=isogroup18327 length=395 numContigs=1
OG0000114	Branchiostoma_floridae_tr_A0A9J7MRQ7_A0A9J7MRQ7_BRAFL tr|A0A9J7MRQ7|A0A9J7MRQ7_BRAFL Host cell factor 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118415779 PE=4 SV=1	Porites_asteroides_isotig03579 isotig03579 extracted_CDS GOMatch=P51611 GOTerms=GO_0003682_GO_0003713_GO_0005634_GO_0005737_GO_0007049_GO_0045931_GO_0048188_GO_0050821_GO_0071339 Gene=Host_cell_factor_1_ Match_Acc=P51611 gene=isogroup01847 length=1700 numContigs=1, Porites_asteroides_GCKDGN103GUH3H GCKDGN103GUH3H extracted_CDS Gene=Protein_sidekick-2_ Match_Acc=Q8AV57 length=452 region=3 run=R_2010_02_19_08_49_25_ xy=2690_2699
OG0000116	Branchiostoma_floridae_tr_A0A9J7LPZ5_A0A9J7LPZ5_BRAFL tr|A0A9J7LPZ5|A0A9J7LPZ5_BRAFL Neural cell adhesion molecule 1-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118422449 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N0R1_A0A9J7N0R1_BRAFL tr|A0A9J7N0R1|A0A9J7N0R1_BRAFL Neural cell adhesion molecule 2-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118422449 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N0W9_A0A9J7N0W9_BRAFL tr|A0A9J7N0W9|A0A9J7N0W9_BRAFL Neural cell adhesion molecule 2-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118422449 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LN30_A0A9J7LN30_BRAFL tr|A0A9J7LN30|A0A9J7LN30_BRAFL Neural cell adhesion molecule 2-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118422449 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7LNR1_A0A9J7LNR1_BRAFL tr|A0A9J7LNR1|A0A9J7LNR1_BRAFL Neural cell adhesion molecule 2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118422449 PE=4 SV=1	Porites_asteroides_isotig09724 isotig09724 extracted_CDS GOMatch=B0W5W8 GOTerms=GO_0000166_GO_0004672_GO_0004674_GO_0005524_GO_0006468 Gene=Titin_ Match_Acc=B0W5W8 gene=isogroup07992 length=692 numContigs=1
OG0000119	Branchiostoma_floridae_tr_A0A9J7MH87_A0A9J7MH87_BRAFL tr|A0A9J7MH87|A0A9J7MH87_BRAFL Leucine-rich repeat-containing protein 40-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118431999 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MDQ2_A0A9J7MDQ2_BRAFL tr|A0A9J7MDQ2|A0A9J7MDQ2_BRAFL Leucine-rich repeat-containing protein 40-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118431999 PE=4 SV=1	Porites_asteroides_isotig23653 isotig23653 extracted_CDS Gene=Leucine-rich_repeat-containing_protein_40_ Match_Acc=Q5ZLN0 gene=isogroup21921 length=352 numContigs=1
OG0000122	Branchiostoma_floridae_tr_A0A9J7KQC2_A0A9J7KQC2_BRAFL tr|A0A9J7KQC2|A0A9J7KQC2_BRAFL Uncharacterized protein LOC118410597 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118410597 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQD2_A0A9J7KQD2_BRAFL tr|A0A9J7KQD2|A0A9J7KQD2_BRAFL Uncharacterized protein LOC118410597 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118410597 PE=4 SV=1	Porites_asteroides_isotig13546 isotig13546 extracted_CDS GOMatch=A7RL30 GOTerms=GO_0016020 Gene=Matrix_metalloproteinase_9_ Match_Acc=Q5D713 gene=isogroup11814 length=522 numContigs=1
OG0000126	Branchiostoma_floridae_tr_A0A9J7L7T0_A0A9J7L7T0_BRAFL tr|A0A9J7L7T0|A0A9J7L7T0_BRAFL Vitellogenin-3-like OS=Branchiostoma floridae OX=7739 GN=LOC118416140 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HHY7_A0A9J7HHY7_BRAFL tr|A0A9J7HHY7|A0A9J7HHY7_BRAFL Vitellogenin-like OS=Branchiostoma floridae OX=7739 GN=LOC118403712 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MCV6_A0A9J7MCV6_BRAFL tr|A0A9J7MCV6|A0A9J7MCV6_BRAFL Vitellogenin-6-like OS=Branchiostoma floridae OX=7739 GN=LOC118431651 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MET5_A0A9J7MET5_BRAFL tr|A0A9J7MET5|A0A9J7MET5_BRAFL Vitellogenin-6-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118432417 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MEP1_A0A9J7MEP1_BRAFL tr|A0A9J7MEP1|A0A9J7MEP1_BRAFL Vitellogenin-6-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118432417 PE=4 SV=1	Porites_asteroides_isotig03148 isotig03148 extracted_CDS GOMatch=Q8IU34 GOTerms=GO_0005319_GO_0006869 Gene=Vitellogenin_ Match_Acc=Q8IU34 gene=isogroup01416 length=4871 numContigs=1
OG0000129	Branchiostoma_floridae_tr_A0A9J7MBR9_A0A9J7MBR9_BRAFL tr|A0A9J7MBR9|A0A9J7MBR9_BRAFL Uncharacterized protein LOC118431312 OS=Branchiostoma floridae OX=7739 GN=LOC118431312 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MGG4_A0A9J7MGG4_BRAFL tr|A0A9J7MGG4|A0A9J7MGG4_BRAFL Uncharacterized protein LOC118431650 OS=Branchiostoma floridae OX=7739 GN=LOC118431650 PE=4 SV=1	Porites_asteroides_isotig01041 isotig01041 extracted_CDS GOMatch=B7Q381 GOTerms=GO_0005319_GO_0006869 Gene=Von_Willebrand_factor-like_protein__Fragment__ Match_Acc=Q2F6G9 gene=isogroup00353 length=2377 numContigs=2, Porites_asteroides_isotig01040 isotig01040 extracted_CDS GOMatch=B7Q381 GOTerms=GO_0005319_GO_0006869 Gene=Von_Willebrand_factor-like_protein__Fragment__ Match_Acc=Q2F6G9 gene=isogroup00353 length=2420 numContigs=2
OG0000129	Branchiostoma_floridae_tr_A0A9J7MDE0_A0A9J7MDE0_BRAFL tr|A0A9J7MDE0|A0A9J7MDE0_BRAFL Uncharacterized protein LOC118431640 OS=Branchiostoma floridae OX=7739 GN=LOC118431640 PE=4 SV=1	Porites_asteroides_isotig03147 isotig03147 extracted_CDS GOMatch=D6W7B8 GOTerms=GO_0005319_GO_0006869 Gene=Apolipophorins_ Match_Acc=Q9U943 gene=isogroup01415 length=8171 numContigs=1
OG0000130	Branchiostoma_floridae_tr_A0A9J7MZ50_A0A9J7MZ50_BRAFL tr|A0A9J7MZ50|A0A9J7MZ50_BRAFL Uncharacterized protein LOC118421132 OS=Branchiostoma floridae OX=7739 GN=LOC118421132 PE=4 SV=1	Porites_asteroides_isotig01136 isotig01136 extracted_CDS GOMatch=C3UZZ0 GOTerms=GO_0005488_GO_0005529 Gene=C-type_lectin_13_ Match_Acc=C3UZZ0 gene=isogroup00401 length=2786 numContigs=2, Porites_asteroides_isotig09963 isotig09963 extracted_CDS GOMatch=A7T0M0 GOTerms=GO_0005488 Gene=ASGPR_major_subunit__Fragment__ Match_Acc=Q6DUK3 gene=isogroup08231 length=671 numContigs=1, Porites_asteroides_isotig18245 isotig18245 extracted_CDS GOMatch=A7T0M0 GOTerms=GO_0005488 Gene=CD209_antigen-like_protein_D_ Match_Acc=B5XBS8 gene=isogroup16513 length=418 numContigs=1
OG0000137	Branchiostoma_floridae_tr_A0A9J7N9F2_A0A9J7N9F2_BRAFL tr|A0A9J7N9F2|A0A9J7N9F2_BRAFL Uncharacterized protein LOC118430909 OS=Branchiostoma floridae OX=7739 GN=LOC118430909 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L5V5_A0A9J7L5V5_BRAFL tr|A0A9J7L5V5|A0A9J7L5V5_BRAFL C-type lectin domain family 4 member E-like OS=Branchiostoma floridae OX=7739 GN=LOC118415497 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7K7W1_A0A9J7K7W1_BRAFL tr|A0A9J7K7W1|A0A9J7K7W1_BRAFL Uncharacterized protein LOC118405042 OS=Branchiostoma floridae OX=7739 GN=LOC118405042 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KUQ4_A0A9J7KUQ4_BRAFL tr|A0A9J7KUQ4|A0A9J7KUQ4_BRAFL Neuronal pentraxin-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118411815 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HGY0_A0A9J7HGY0_BRAFL tr|A0A9J7HGY0|A0A9J7HGY0_BRAFL Uncharacterized protein LOC118403411 OS=Branchiostoma floridae OX=7739 GN=LOC118403411 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HLE5_A0A9J7HLE5_BRAFL tr|A0A9J7HLE5|A0A9J7HLE5_BRAFL C-reactive protein 1.1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118405108 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HJ55_A0A9J7HJ55_BRAFL tr|A0A9J7HJ55|A0A9J7HJ55_BRAFL Uncharacterized protein LOC118405108 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118405108 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MMT1_A0A9J7MMT1_BRAFL tr|A0A9J7MMT1|A0A9J7MMT1_BRAFL Uncharacterized protein LOC118413558 OS=Branchiostoma floridae OX=7739 GN=LOC118413558 PE=3 SV=1	Porites_asteroides_isotig08260 isotig08260 extracted_CDS GOMatch=C3Y9U6 GOTerms=GO_0005509 Gene=Sushi__von_Willebrand_factor_type_A__EGF_and_pentraxin_domain-containing_protein_1_ Match_Acc=P0C6B8 gene=isogroup06528 length=757 numContigs=1
