Orthogroup	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_belcheri
OG0000088	Branchiostoma_floridae_tr_A0A9J7L4B9_A0A9J7L4B9_BRAFL tr|A0A9J7L4B9|A0A9J7L4B9_BRAFL Spondin-1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118414975 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MPW0_A0A9J7MPW0_BRAFL tr|A0A9J7MPW0|A0A9J7MPW0_BRAFL Spondin-1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118414975 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5AJ26_A0A6P5AJ26_BRABE tr|A0A6P5AJ26|A0A6P5AJ26_BRABE Spondin-1-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109486813 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZYP0_A0A6P4ZYP0_BRABE tr|A0A6P4ZYP0|A0A6P4ZYP0_BRABE Spondin-1-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109486813 PE=4 SV=1
OG0000088	Branchiostoma_floridae_tr_A0A9J7LAE0_A0A9J7LAE0_BRAFL tr|A0A9J7LAE0|A0A9J7LAE0_BRAFL Uncharacterized protein LOC118416763 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118416763 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L817_A0A9J7L817_BRAFL tr|A0A9J7L817|A0A9J7L817_BRAFL Uncharacterized protein LOC118416763 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118416763 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZII0_A0A6P4ZII0_BRABE tr|A0A6P4ZII0|A0A6P4ZII0_BRABE Uncharacterized protein LOC109477214 isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477214 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YWW2_A0A6P4YWW2_BRABE tr|A0A6P4YWW2|A0A6P4YWW2_BRABE Uncharacterized protein LOC109477214 isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477214 PE=4 SV=1
OG0000088	Branchiostoma_floridae_tr_A0A9J7HTD2_A0A9J7HTD2_BRAFL tr|A0A9J7HTD2|A0A9J7HTD2_BRAFL Spondin-1 OS=Branchiostoma floridae OX=7739 GN=LOC118406830 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZPY5_A0A6P4ZPY5_BRABE tr|A0A6P4ZPY5|A0A6P4ZPY5_BRABE Spondin-1 OS=Branchiostoma belcheri OX=7741 GN=LOC109476505 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZTW0_A0A6P4ZTW0_BRABE tr|A0A6P4ZTW0|A0A6P4ZTW0_BRABE Spondin-1 OS=Branchiostoma belcheri OX=7741 GN=LOC109476505 PE=4 SV=1
OG0000089	Branchiostoma_floridae_tr_A0A9J7MEW2_A0A9J7MEW2_BRAFL tr|A0A9J7MEW2|A0A9J7MEW2_BRAFL Chordin OS=Branchiostoma floridae OX=7739 GN=LOC118430992 PE=3 SV=1	Branchiostoma_belcheri_tr_A0A6P4Z909_A0A6P4Z909_BRABE tr|A0A6P4Z909|A0A6P4Z909_BRABE Chordin OS=Branchiostoma belcheri OX=7741 GN=LOC109480148 PE=3 SV=1
OG0000089	Branchiostoma_floridae_tr_A0A9J7N4N0_A0A9J7N4N0_BRAFL tr|A0A9J7N4N0|A0A9J7N4N0_BRAFL Chordin-like protein 2 OS=Branchiostoma floridae OX=7739 GN=LOC118427402 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZD86_A0A6P4ZD86_BRABE tr|A0A6P4ZD86|A0A6P4ZD86_BRABE LOW QUALITY PROTEIN_ chordin-like protein 1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477743 PE=4 SV=1
OG0000090	Branchiostoma_floridae_tr_A0A9J7MI35_A0A9J7MI35_BRAFL tr|A0A9J7MI35|A0A9J7MI35_BRAFL Aggrecan core protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118410488 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YQ94_A0A6P4YQ94_BRABE tr|A0A6P4YQ94|A0A6P4YQ94_BRABE Uncharacterized protein LOC109469721 OS=Branchiostoma belcheri OX=7741 GN=LOC109469721 PE=4 SV=1
OG0000090	Branchiostoma_floridae_tr_A0A9J7KQ81_A0A9J7KQ81_BRAFL tr|A0A9J7KQ81|A0A9J7KQ81_BRAFL Uncharacterized protein LOC118410487 OS=Branchiostoma floridae OX=7739 GN=LOC118410487 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YLA6_A0A6P4YLA6_BRABE tr|A0A6P4YLA6|A0A6P4YLA6_BRABE Hyaluronan and proteoglycan link protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465213 PE=4 SV=1
OG0000090	Branchiostoma_floridae_tr_A0A9J7HIX1_A0A9J7HIX1_BRAFL tr|A0A9J7HIX1|A0A9J7HIX1_BRAFL Aggrecan core protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118404979 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YGF6_A0A6P4YGF6_BRABE tr|A0A6P4YGF6|A0A6P4YGF6_BRABE Hyaluronan and proteoglycan link protein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465148 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A5G8_A0A6P5A5G8_BRABE tr|A0A6P5A5G8|A0A6P5A5G8_BRABE Hyaluronan and proteoglycan link protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483007 PE=4 SV=1
OG0000090	Branchiostoma_floridae_tr_A0A9J7KQI8_A0A9J7KQI8_BRAFL tr|A0A9J7KQI8|A0A9J7KQI8_BRAFL Brevican core protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118410482 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KQ35_A0A9J7KQ35_BRAFL tr|A0A9J7KQ35|A0A9J7KQ35_BRAFL Uncharacterized protein LOC118410483 OS=Branchiostoma floridae OX=7739 GN=LOC118410483 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YEN2_A0A6P4YEN2_BRABE tr|A0A6P4YEN2|A0A6P4YEN2_BRABE Aggrecan core protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109463132 PE=4 SV=1
OG0000093	Branchiostoma_floridae_tr_C3ZM26_C3ZM26_BRAFL tr|C3ZM26|C3ZM26_BRAFL Cystatin-B-like OS=Branchiostoma floridae OX=7739 GN=LOC118422806 PE=3 SV=1	Branchiostoma_belcheri_tr_A0A6P5AZZ3_A0A6P5AZZ3_BRABE tr|A0A6P5AZZ3|A0A6P5AZZ3_BRABE Cystatin-B-like OS=Branchiostoma belcheri OX=7741 GN=LOC109488080 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5ADJ1_A0A6P5ADJ1_BRABE tr|A0A6P5ADJ1|A0A6P5ADJ1_BRABE Cystatin-B-like OS=Branchiostoma belcheri OX=7741 GN=LOC109488081 PE=3 SV=1, Branchiostoma_belcheri_tr_A0A6P5ANS3_A0A6P5ANS3_BRABE tr|A0A6P5ANS3|A0A6P5ANS3_BRABE Cystatin-B-like OS=Branchiostoma belcheri OX=7741 GN=LOC109488082 PE=3 SV=1
OG0000094	Branchiostoma_floridae_tr_A0A9J7M114_A0A9J7M114_BRAFL tr|A0A9J7M114|A0A9J7M114_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M2D0_A0A9J7M2D0_BRAFL tr|A0A9J7M2D0|A0A9J7M2D0_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M3V6_A0A9J7M3V6_BRAFL tr|A0A9J7M3V6|A0A9J7M3V6_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1D4_A0A9J7M1D4_BRAFL tr|A0A9J7M1D4|A0A9J7M1D4_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X10 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N7E9_A0A9J7N7E9_BRAFL tr|A0A9J7N7E9|A0A9J7N7E9_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N4E4_A0A9J7N4E4_BRAFL tr|A0A9J7N4E4|A0A9J7N4E4_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N616_A0A9J7N616_BRAFL tr|A0A9J7N616|A0A9J7N616_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X9 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M1V7_A0A9J7M1V7_BRAFL tr|A0A9J7M1V7|A0A9J7M1V7_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N7S6_A0A9J7N7S6_BRAFL tr|A0A9J7N7S6|A0A9J7N7S6_BRAFL Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZV84_A0A6P4ZV84_BRABE tr|A0A6P4ZV84|A0A6P4ZV84_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YZX5_A0A6P4YZX5_BRABE tr|A0A6P4YZX5|A0A6P4YZX5_BRABE Leucine-rich repeat and calponin homology domain-containing protein 3-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZZ32_A0A6P4ZZ32_BRABE tr|A0A6P4ZZ32|A0A6P4ZZ32_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZDS1_A0A6P4ZDS1_BRABE tr|A0A6P4ZDS1|A0A6P4ZDS1_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZZ36_A0A6P4ZZ36_BRABE tr|A0A6P4ZZ36|A0A6P4ZZ36_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YZY0_A0A6P4YZY0_BRABE tr|A0A6P4YZY0|A0A6P4YZY0_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1
OG0000094	Branchiostoma_floridae_tr_A0A9J7N7M4_A0A9J7N7M4_BRAFL tr|A0A9J7N7M4|A0A9J7N7M4_BRAFL DISP complex protein LRCH3-like isoform X8 OS=Branchiostoma floridae OX=7739 GN=LOC118427250 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4ZLE9_A0A6P4ZLE9_BRABE tr|A0A6P4ZLE9|A0A6P4ZLE9_BRABE Leucine-rich repeat and calponin homology domain-containing protein 3-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1
OG0000095	Branchiostoma_floridae_tr_A0A9J7KUW2_A0A9J7KUW2_BRAFL tr|A0A9J7KUW2|A0A9J7KUW2_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KWJ5_A0A9J7KWJ5_BRAFL tr|A0A9J7KWJ5|A0A9J7KWJ5_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KWA8_A0A9J7KWA8_BRAFL tr|A0A9J7KWA8|A0A9J7KWA8_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KV71_A0A9J7KV71_BRAFL tr|A0A9J7KV71|A0A9J7KV71_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MKI0_A0A9J7MKI0_BRAFL tr|A0A9J7MKI0|A0A9J7MKI0_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KWA4_A0A9J7KWA4_BRAFL tr|A0A9J7KWA4|A0A9J7KWA4_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KVK8_A0A9J7KVK8_BRAFL tr|A0A9J7KVK8|A0A9J7KVK8_BRAFL SPARC-related modular calcium-binding protein 1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118412270 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YS67_A0A6P4YS67_BRABE tr|A0A6P4YS67|A0A6P4YS67_BRABE SPARC-related modular calcium-binding protein 1-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y6A7_A0A6P4Y6A7_BRABE tr|A0A6P4Y6A7|A0A6P4Y6A7_BRABE SPARC-related modular calcium-binding protein 1-like isoform X8 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z0I9_A0A6P4Z0I9_BRABE tr|A0A6P4Z0I9|A0A6P4Z0I9_BRABE SPARC-related modular calcium-binding protein 1-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YS63_A0A6P4YS63_BRABE tr|A0A6P4YS63|A0A6P4YS63_BRABE SPARC-related modular calcium-binding protein 1-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z0I4_A0A6P4Z0I4_BRABE tr|A0A6P4Z0I4|A0A6P4Z0I4_BRABE SPARC-related modular calcium-binding protein 1-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z4P6_A0A6P4Z4P6_BRABE tr|A0A6P4Z4P6|A0A6P4Z4P6_BRABE SPARC-related modular calcium-binding protein 2-like isoform X9 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YJD4_A0A6P4YJD4_BRABE tr|A0A6P4YJD4|A0A6P4YJD4_BRABE SPARC-related modular calcium-binding protein 1-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z4P3_A0A6P4Z4P3_BRABE tr|A0A6P4Z4P3|A0A6P4Z4P3_BRABE SPARC-related modular calcium-binding protein 1-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1
OG0000097	Branchiostoma_floridae_tr_A0A9J7HT94_A0A9J7HT94_BRAFL tr|A0A9J7HT94|A0A9J7HT94_BRAFL SLIT and NTRK-like protein 2 OS=Branchiostoma floridae OX=7739 GN=LOC118407584 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YSV6_A0A6P4YSV6_BRABE tr|A0A6P4YSV6|A0A6P4YSV6_BRABE SLIT and NTRK-like protein 3 OS=Branchiostoma belcheri OX=7741 GN=LOC109466930 PE=4 SV=1
OG0000097	Branchiostoma_floridae_tr_A0A9J7MGF0_A0A9J7MGF0_BRAFL tr|A0A9J7MGF0|A0A9J7MGF0_BRAFL Chondroadherin-like OS=Branchiostoma floridae OX=7739 GN=LOC118431620 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MDP8_A0A9J7MDP8_BRAFL tr|A0A9J7MDP8|A0A9J7MDP8_BRAFL Leucine-rich repeat and transmembrane domain-containing protein 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118431619 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MCQ6_A0A9J7MCQ6_BRAFL tr|A0A9J7MCQ6|A0A9J7MCQ6_BRAFL Uncharacterized protein LOC118431679 OS=Branchiostoma floridae OX=7739 GN=LOC118431679 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y5T4_A0A6P4Y5T4_BRABE tr|A0A6P4Y5T4|A0A6P4Y5T4_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466525 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZTS6_A0A6P4ZTS6_BRABE tr|A0A6P4ZTS6|A0A6P4ZTS6_BRABE Slit homolog 1 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477513 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZK66_A0A6P4ZK66_BRABE tr|A0A6P4ZK66|A0A6P4ZK66_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477511 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZXN0_A0A6P4ZXN0_BRABE tr|A0A6P4ZXN0|A0A6P4ZXN0_BRABE Slit homolog 3 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477512 PE=4 SV=1
OG0000097	Branchiostoma_floridae_tr_A0A9J7NDK7_A0A9J7NDK7_BRAFL tr|A0A9J7NDK7|A0A9J7NDK7_BRAFL Mucin-17-like OS=Branchiostoma floridae OX=7739 GN=LOC118432281 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NB48_A0A9J7NB48_BRAFL tr|A0A9J7NB48|A0A9J7NB48_BRAFL Slit homolog 3 protein-like OS=Branchiostoma floridae OX=7739 GN=LOC118432278 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4YEI2_A0A6P4YEI2_BRABE tr|A0A6P4YEI2|A0A6P4YEI2_BRABE Leucine-rich repeat-containing protein 4C-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467026 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCG0_A0A6P4ZCG0_BRABE tr|A0A6P4ZCG0|A0A6P4ZCG0_BRABE Reticulon-4 receptor-like 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477510 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZXL9_A0A6P4ZXL9_BRABE tr|A0A6P4ZXL9|A0A6P4ZXL9_BRABE Reticulon-4 receptor-like 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477504 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCP6_A0A6P4ZCP6_BRABE tr|A0A6P4ZCP6|A0A6P4ZCP6_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477567 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZU16_A0A6P4ZU16_BRABE tr|A0A6P4ZU16|A0A6P4ZU16_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477556 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZXW8_A0A6P4ZXW8_BRABE tr|A0A6P4ZXW8|A0A6P4ZXW8_BRABE SLIT and NTRK-like protein 4 isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477552 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYJ6_A0A6P4YYJ6_BRABE tr|A0A6P4YYJ6|A0A6P4YYJ6_BRABE Carboxypeptidase N subunit 2-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477552 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AAQ8_A0A6P5AAQ8_BRABE tr|A0A6P5AAQ8|A0A6P5AAQ8_BRABE Uncharacterized protein LOC109482174 OS=Branchiostoma belcheri OX=7741 GN=LOC109482174 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYI2_A0A6P4YYI2_BRABE tr|A0A6P4YYI2|A0A6P4YYI2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477543 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y7S9_A0A6P4Y7S9_BRABE tr|A0A6P4Y7S9|A0A6P4Y7S9_BRABE Leucine-rich repeat transmembrane neuronal protein 2-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109467041 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YP78_A0A6P4YP78_BRABE tr|A0A6P4YP78|A0A6P4YP78_BRABE Leucine-rich repeat-containing protein 70-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109467041 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z6F4_A0A6P4Z6F4_BRABE tr|A0A6P4Z6F4|A0A6P4Z6F4_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109473839 PE=4 SV=1
OG0000097	Branchiostoma_floridae_tr_A0A9J7MF30_A0A9J7MF30_BRAFL tr|A0A9J7MF30|A0A9J7MF30_BRAFL Leucine-rich repeat transmembrane neuronal protein 3-like OS=Branchiostoma floridae OX=7739 GN=LOC118432546 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P4Y7T7_A0A6P4Y7T7_BRABE tr|A0A6P4Y7T7|A0A6P4Y7T7_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467050 PE=4 SV=1
OG0000097	Branchiostoma_floridae_tr_A0A9J7NBH8_A0A9J7NBH8_BRAFL tr|A0A9J7NBH8|A0A9J7NBH8_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118431277 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7NCG0_A0A9J7NCG0_BRAFL tr|A0A9J7NCG0|A0A9J7NCG0_BRAFL Carboxypeptidase N subunit 2-like OS=Branchiostoma floridae OX=7739 GN=LOC118431659 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MFM2_A0A9J7MFM2_BRAFL tr|A0A9J7MFM2|A0A9J7MFM2_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118432389 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5A7A5_A0A6P5A7A5_BRABE tr|A0A6P5A7A5|A0A6P5A7A5_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109486167 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XST2_A0A6P4XST2_BRABE tr|A0A6P4XST2|A0A6P4XST2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466423 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYG8_A0A6P4YYG8_BRABE tr|A0A6P4YYG8|A0A6P4YYG8_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109468539 PE=4 SV=1
OG0000097	Branchiostoma_floridae_tr_C3ZQ63_C3ZQ63_BRAFL tr|C3ZQ63|C3ZQ63_BRAFL Phospholipase A2 inhibitor-like OS=Branchiostoma floridae OX=7739 GN=LOC118407535 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KBB7_A0A9J7KBB7_BRAFL tr|A0A9J7KBB7|A0A9J7KBB7_BRAFL Leucine-rich repeat-containing protein 15-like OS=Branchiostoma floridae OX=7739 GN=LOC118407564 PE=4 SV=1	Branchiostoma_belcheri_tr_A0A6P5ATK3_A0A6P5ATK3_BRABE tr|A0A6P5ATK3|A0A6P5ATK3_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486921 PE=4 SV=1
