Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus
OG0000556	Homo_sapiens_sp_Q8N119_MMP21_HUMAN sp|Q8N119|MMP21_HUMAN Matrix metalloproteinase-21 OS=Homo sapiens OX=9606 GN=MMP21 PE=2 SV=2	Mus_musculus_sp_Q8K3F2_MMP21_MOUSE sp_Q8K3F2_MMP21_MOUSE Matrix metalloproteinase-21 OS=Mus musculus OX=10090 GN=Mmp21 PE=1 SV=1
OG0000590	Homo_sapiens_sp_Q9Y6C2_EMIL1_HUMAN sp|Q9Y6C2|EMIL1_HUMAN EMILIN-1 OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=3	Mus_musculus_sp_Q99K41_EMIL1_MOUSE sp_Q99K41_EMIL1_MOUSE EMILIN-1 OS=Mus musculus OX=10090 GN=Emilin1 PE=1 SV=1
OG0000592	Homo_sapiens_sp_P04004_VTNC_HUMAN sp|P04004|VTNC_HUMAN Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1	Mus_musculus_sp_P29788_VTNC_MOUSE sp_P29788_VTNC_MOUSE Vitronectin OS=Mus musculus OX=10090 GN=Vtn PE=1 SV=2
OG0000623	Homo_sapiens_sp_P12109_CO6A1_HUMAN sp|P12109|CO6A1_HUMAN Collagen alpha-1_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3	Mus_musculus_sp_Q04857_CO6A1_MOUSE sp_Q04857_CO6A1_MOUSE Collagen alpha-1_VI_ chain OS=Mus musculus OX=10090 GN=Col6a1 PE=1 SV=1
OG0000682	Homo_sapiens_sp_P15502_ELN_HUMAN sp|P15502|ELN_HUMAN Elastin OS=Homo sapiens OX=9606 GN=ELN PE=1 SV=4	Mus_musculus_sp_P54320_ELN_MOUSE sp_P54320_ELN_MOUSE Elastin OS=Mus musculus OX=10090 GN=Eln PE=1 SV=2
OG0000683	Homo_sapiens_sp_Q9BXX0_EMIL2_HUMAN sp|Q9BXX0|EMIL2_HUMAN EMILIN-2 OS=Homo sapiens OX=9606 GN=EMILIN2 PE=1 SV=3	Mus_musculus_sp_Q8K482_EMIL2_MOUSE sp_Q8K482_EMIL2_MOUSE EMILIN-2 OS=Mus musculus OX=10090 GN=Emilin2 PE=1 SV=1
OG0000684	Homo_sapiens_sp_P24592_IBP6_HUMAN sp|P24592|IBP6_HUMAN Insulin-like growth factor-binding protein 6 OS=Homo sapiens OX=9606 GN=IGFBP6 PE=1 SV=1	Mus_musculus_sp_P47880_IBP6_MOUSE sp_P47880_IBP6_MOUSE Insulin-like growth factor-binding protein 6 OS=Mus musculus OX=10090 GN=Igfbp6 PE=2 SV=2
OG0000685	Homo_sapiens_sp_P02790_HEMO_HUMAN sp|P02790|HEMO_HUMAN Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2	Mus_musculus_sp_Q91X72_HEMO_MOUSE sp_Q91X72_HEMO_MOUSE Hemopexin OS=Mus musculus OX=10090 GN=Hpx PE=1 SV=2
OG0000686	Homo_sapiens_sp_P13727_PRG2_HUMAN sp|P13727|PRG2_HUMAN Bone marrow proteoglycan OS=Homo sapiens OX=9606 GN=PRG2 PE=1 SV=2	Mus_musculus_sp_Q61878_PRG2_MOUSE sp_Q61878_PRG2_MOUSE Bone marrow proteoglycan OS=Mus musculus OX=10090 GN=Prg2 PE=1 SV=1
OG0000686	Homo_sapiens_sp_Q9Y2Y8_PRG3_HUMAN sp|Q9Y2Y8|PRG3_HUMAN Proteoglycan 3 OS=Homo sapiens OX=9606 GN=PRG3 PE=1 SV=2	Mus_musculus_sp_Q9JL95_PRG3_MOUSE sp_Q9JL95_PRG3_MOUSE Proteoglycan 3 OS=Mus musculus OX=10090 GN=Prg3 PE=2 SV=1
OG0000687	Homo_sapiens_sp_P36955_PEDF_HUMAN sp|P36955|PEDF_HUMAN Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4	Mus_musculus_sp_P97298_PEDF_MOUSE sp_P97298_PEDF_MOUSE Pigment epithelium-derived factor OS=Mus musculus OX=10090 GN=Serpinf1 PE=1 SV=2
OG0000688	Homo_sapiens_sp_P50454_SERPH_HUMAN sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2	Mus_musculus_sp_P19324_SERPH_MOUSE sp_P19324_SERPH_MOUSE Serpin H1 OS=Mus musculus OX=10090 GN=Serpinh1 PE=1 SV=3
OG0000689	Homo_sapiens_sp_P48061_SDF1_HUMAN sp|P48061|SDF1_HUMAN Stromal cell-derived factor 1 OS=Homo sapiens OX=9606 GN=CXCL12 PE=1 SV=1	Mus_musculus_sp_P40224_SDF1_MOUSE sp_P40224_SDF1_MOUSE Stromal cell-derived factor 1 OS=Mus musculus OX=10090 GN=Cxcl12 PE=2 SV=2
OG0000691	Homo_sapiens_sp_Q6ZMJ4_IL34_HUMAN sp|Q6ZMJ4|IL34_HUMAN Interleukin-34 OS=Homo sapiens OX=9606 GN=IL34 PE=1 SV=1	Mus_musculus_sp_Q8R1R4_IL34_MOUSE sp_Q8R1R4_IL34_MOUSE Interleukin-34 OS=Mus musculus OX=10090 GN=Il34 PE=1 SV=1, Mus_musculus_sp_Q8R1R4_IL34_MOUSE sp_Q8R1R4_IL34_MOUSE Interleukin-34 OS=Mus musculus OX=10090 GN=Il34 PE=1 SV=1
OG0000692	Homo_sapiens_sp_P21754_ZP3_HUMAN sp|P21754|ZP3_HUMAN Zona pellucida sperm-binding protein 3 OS=Homo sapiens OX=9606 GN=ZP3 PE=1 SV=2	Mus_musculus_sp_P10761_ZP3_MOUSE sp_P10761_ZP3_MOUSE Zona pellucida sperm-binding protein 3 OS=Mus musculus OX=10090 GN=Zp3 PE=1 SV=4
OG0000693	Homo_sapiens_sp_P01019_ANGT_HUMAN sp|P01019|ANGT_HUMAN Angiotensinogen OS=Homo sapiens OX=9606 GN=AGT PE=1 SV=3	Mus_musculus_sp_P11859_ANGT_MOUSE sp_P11859_ANGT_MOUSE Angiotensinogen OS=Mus musculus OX=10090 GN=Agt PE=1 SV=1
OG0000842	Homo_sapiens_sp_Q6UXF7_CL18B_HUMAN sp|Q6UXF7|CL18B_HUMAN C-type lectin domain family 18 member B OS=Homo sapiens OX=9606 GN=CLEC18B PE=2 SV=2	Mus_musculus_sp_Q7TSQ1_CL18A_MOUSE sp_Q7TSQ1_CL18A_MOUSE C-type lectin domain family 18 member A OS=Mus musculus OX=10090 GN=Clec18a PE=2 SV=1, Mus_musculus_sp_Q7TSQ1_CL18A_MOUSE sp_Q7TSQ1_CL18A_MOUSE C-type lectin domain family 18 member A OS=Mus musculus OX=10090 GN=Clec18a PE=2 SV=1
OG0000851	Homo_sapiens_sp_Q9UMD9_COHA1_HUMAN sp|Q9UMD9|COHA1_HUMAN Collagen alpha-1_XVII_ chain OS=Homo sapiens OX=9606 GN=COL17A1 PE=1 SV=3	Mus_musculus_sp_Q07563_COHA1_MOUSE sp_Q07563_COHA1_MOUSE Collagen alpha-1_XVII_ chain OS=Mus musculus OX=10090 GN=Col17a1 PE=1 SV=3
OG0000852	Homo_sapiens_sp_P12110_CO6A2_HUMAN sp|P12110|CO6A2_HUMAN Collagen alpha-2_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4	Mus_musculus_sp_Q02788_CO6A2_MOUSE sp_Q02788_CO6A2_MOUSE Collagen alpha-2_VI_ chain OS=Mus musculus OX=10090 GN=Col6a2 PE=1 SV=3
OG0000853	Homo_sapiens_sp_P27658_CO8A1_HUMAN sp|P27658|CO8A1_HUMAN Collagen alpha-1_VIII_ chain OS=Homo sapiens OX=9606 GN=COL8A1 PE=1 SV=2	Mus_musculus_sp_Q00780_CO8A1_MOUSE sp_Q00780_CO8A1_MOUSE Collagen alpha-1_VIII_ chain OS=Mus musculus OX=10090 GN=Col8a1 PE=1 SV=3
OG0000854	Homo_sapiens_sp_P25067_CO8A2_HUMAN sp|P25067|CO8A2_HUMAN Collagen alpha-2_VIII_ chain OS=Homo sapiens OX=9606 GN=COL8A2 PE=1 SV=2	Mus_musculus_sp_P25318_CO8A2_MOUSE sp_P25318_CO8A2_MOUSE Collagen alpha-2_VIII_ chain OS=Mus musculus OX=10090 GN=Col8a2 PE=2 SV=2
OG0000855	Homo_sapiens_sp_Q14055_CO9A2_HUMAN sp|Q14055|CO9A2_HUMAN Collagen alpha-2_IX_ chain OS=Homo sapiens OX=9606 GN=COL9A2 PE=1 SV=2	Mus_musculus_sp_Q07643_CO9A2_MOUSE sp_Q07643_CO9A2_MOUSE Collagen alpha-2_IX_ chain OS=Mus musculus OX=10090 GN=Col9a2 PE=2 SV=1
OG0000856	Homo_sapiens_sp_Q13361_MFAP5_HUMAN sp|Q13361|MFAP5_HUMAN Microfibrillar-associated protein 5 OS=Homo sapiens OX=9606 GN=MFAP5 PE=1 SV=1	Mus_musculus_sp_Q9QZJ6_MFAP5_MOUSE sp_Q9QZJ6_MFAP5_MOUSE Microfibrillar-associated protein 5 OS=Mus musculus OX=10090 GN=Mfap5 PE=1 SV=1
OG0000857	Homo_sapiens_sp_P10124_SRGN_HUMAN sp|P10124|SRGN_HUMAN Serglycin OS=Homo sapiens OX=9606 GN=SRGN PE=1 SV=3	Mus_musculus_sp_P13609_SRGN_MOUSE sp_P13609_SRGN_MOUSE Serglycin OS=Mus musculus OX=10090 GN=Srgn PE=1 SV=1
OG0000858	Homo_sapiens_sp_P04196_HRG_HUMAN sp|P04196|HRG_HUMAN Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1	Mus_musculus_sp_Q9ESB3_HRG_MOUSE sp_Q9ESB3_HRG_MOUSE Histidine-rich glycoprotein OS=Mus musculus OX=10090 GN=Hrg PE=1 SV=2
OG0000861	Homo_sapiens_sp_P02747_C1QC_HUMAN sp|P02747|C1QC_HUMAN Complement C1q subcomponent subunit C OS=Homo sapiens OX=9606 GN=C1QC PE=1 SV=3	Mus_musculus_sp_Q02105_C1QC_MOUSE sp_Q02105_C1QC_MOUSE Complement C1q subcomponent subunit C OS=Mus musculus OX=10090 GN=C1qc PE=1 SV=2
OG0000862	Homo_sapiens_sp_Q9BXJ2_C1QT7_HUMAN sp|Q9BXJ2|C1QT7_HUMAN Complement C1q tumor necrosis factor-related protein 7 OS=Homo sapiens OX=9606 GN=C1QTNF7 PE=2 SV=1	Mus_musculus_sp_Q8BVD7_C1QT7_MOUSE sp_Q8BVD7_C1QT7_MOUSE Complement C1q tumor necrosis factor-related protein 7 OS=Mus musculus OX=10090 GN=C1qtnf7 PE=2 SV=2
OG0000866	Homo_sapiens_sp_O95715_CXL14_HUMAN sp|O95715|CXL14_HUMAN C-X-C motif chemokine 14 OS=Homo sapiens OX=9606 GN=CXCL14 PE=1 SV=2	Mus_musculus_sp_Q9WUQ5_CXL14_MOUSE sp_Q9WUQ5_CXL14_MOUSE C-X-C motif chemokine 14 OS=Mus musculus OX=10090 GN=Cxcl14 PE=2 SV=2
OG0000867	Homo_sapiens_sp_P80162_CXCL6_HUMAN sp|P80162|CXCL6_HUMAN C-X-C motif chemokine 6 OS=Homo sapiens OX=9606 GN=CXCL6 PE=1 SV=4, Homo_sapiens_sp_P42830_CXCL5_HUMAN sp|P42830|CXCL5_HUMAN C-X-C motif chemokine 5 OS=Homo sapiens OX=9606 GN=CXCL5 PE=1 SV=1	Mus_musculus_sp_P50228_CXCL5_MOUSE sp_P50228_CXCL5_MOUSE C-X-C motif chemokine 5 OS=Mus musculus OX=10090 GN=Cxcl5 PE=1 SV=2
OG0000869	Homo_sapiens_sp_P31151_S10A7_HUMAN sp|P31151|S10A7_HUMAN Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4, Homo_sapiens_sp_P31949_S10AB_HUMAN sp|P31949|S10AB_HUMAN Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2	Mus_musculus_sp_P50543_S10AB_MOUSE sp_P50543_S10AB_MOUSE Protein S100-A11 OS=Mus musculus OX=10090 GN=S100a11 PE=1 SV=1
OG0000870	Homo_sapiens_sp_Q9HCY8_S10AE_HUMAN sp|Q9HCY8|S10AE_HUMAN Protein S100-A14 OS=Homo sapiens OX=9606 GN=S100A14 PE=1 SV=1	Mus_musculus_sp_Q9D2Q8_S10AE_MOUSE sp_Q9D2Q8_S10AE_MOUSE Protein S100-A14 OS=Mus musculus OX=10090 GN=S100a14 PE=1 SV=1
OG0000873	Homo_sapiens_sp_P01563_IFNA2_HUMAN sp|P01563|IFNA2_HUMAN Interferon alpha-2 OS=Homo sapiens OX=9606 GN=IFNA2 PE=1 SV=2	Mus_musculus_sp_P07349_IFNA5_MOUSE sp_P07349_IFNA5_MOUSE Interferon alpha-5 OS=Mus musculus OX=10090 GN=Ifna5 PE=1 SV=1, Mus_musculus_sp_P07350_IFNA6_MOUSE sp_P07350_IFNA6_MOUSE Interferon alpha-6 OS=Mus musculus OX=10090 GN=Ifna6 PE=2 SV=1, Mus_musculus_sp_Q80SS5_IFNAC_MOUSE sp_Q80SS5_IFNAC_MOUSE Interferon alpha-12 OS=Mus musculus OX=10090 GN=Ifna12 PE=2 SV=1, Mus_musculus_sp_P01572_IFNA1_MOUSE sp_P01572_IFNA1_MOUSE Interferon alpha-1 OS=Mus musculus OX=10090 GN=Ifna1 PE=1 SV=2
OG0001102	Homo_sapiens_sp_Q03692_COAA1_HUMAN sp|Q03692|COAA1_HUMAN Collagen alpha-1_X_ chain OS=Homo sapiens OX=9606 GN=COL10A1 PE=1 SV=2	Mus_musculus_sp_Q05306_COAA1_MOUSE sp_Q05306_COAA1_MOUSE Collagen alpha-1_X_ chain OS=Mus musculus OX=10090 GN=Col10a1 PE=2 SV=1
OG0001103	Homo_sapiens_sp_Q07092_COGA1_HUMAN sp|Q07092|COGA1_HUMAN Collagen alpha-1_XVI_ chain OS=Homo sapiens OX=9606 GN=COL16A1 PE=1 SV=2	Mus_musculus_sp_Q8BLX7_COGA1_MOUSE sp_Q8BLX7_COGA1_MOUSE Collagen alpha-1_XVI_ chain OS=Mus musculus OX=10090 GN=Col16a1 PE=1 SV=2
OG0001105	Homo_sapiens_sp_Q9NT22_EMIL3_HUMAN sp|Q9NT22|EMIL3_HUMAN EMILIN-3 OS=Homo sapiens OX=9606 GN=EMILIN3 PE=1 SV=2	Mus_musculus_sp_P59900_EMIL3_MOUSE sp_P59900_EMIL3_MOUSE EMILIN-3 OS=Mus musculus OX=10090 GN=Emilin3 PE=2 SV=1
OG0001106	Homo_sapiens_sp_Q9H8L6_MMRN2_HUMAN sp|Q9H8L6|MMRN2_HUMAN Multimerin-2 OS=Homo sapiens OX=9606 GN=MMRN2 PE=1 SV=2	Mus_musculus_sp_A6H6E2_MMRN2_MOUSE sp_A6H6E2_MMRN2_MOUSE Multimerin-2 OS=Mus musculus OX=10090 GN=Mmrn2 PE=1 SV=1
OG0001108	Homo_sapiens_sp_Q8N398_VW5B2_HUMAN sp|Q8N398|VW5B2_HUMAN von Willebrand factor A domain-containing protein 5B2 OS=Homo sapiens OX=9606 GN=VWA5B2 PE=2 SV=3	Mus_musculus_sp_Q3UR50_VW5B2_MOUSE sp_Q3UR50_VW5B2_MOUSE von Willebrand factor A domain-containing protein 5B2 OS=Mus musculus OX=10090 GN=Vwa5b2 PE=2 SV=2, Mus_musculus_sp_Q3UR50_VW5B2_MOUSE sp_Q3UR50_VW5B2_MOUSE von Willebrand factor A domain-containing protein 5B2 OS=Mus musculus OX=10090 GN=Vwa5b2 PE=2 SV=2
OG0001110	Homo_sapiens_sp_P02745_C1QA_HUMAN sp|P02745|C1QA_HUMAN Complement C1q subcomponent subunit A OS=Homo sapiens OX=9606 GN=C1QA PE=1 SV=2	Mus_musculus_sp_P98086_C1QA_MOUSE sp_P98086_C1QA_MOUSE Complement C1q subcomponent subunit A OS=Mus musculus OX=10090 GN=C1qa PE=1 SV=2
OG0001111	Homo_sapiens_sp_P02746_C1QB_HUMAN sp|P02746|C1QB_HUMAN Complement C1q subcomponent subunit B OS=Homo sapiens OX=9606 GN=C1QB PE=1 SV=3	Mus_musculus_sp_P14106_C1QB_MOUSE sp_P14106_C1QB_MOUSE Complement C1q subcomponent subunit B OS=Mus musculus OX=10090 GN=C1qb PE=1 SV=2
OG0001113	Homo_sapiens_sp_Q9Y240_CLC11_HUMAN sp|Q9Y240|CLC11_HUMAN C-type lectin domain family 11 member A OS=Homo sapiens OX=9606 GN=CLEC11A PE=1 SV=1	Mus_musculus_sp_O88200_CLC11_MOUSE sp_O88200_CLC11_MOUSE C-type lectin domain family 11 member A OS=Mus musculus OX=10090 GN=Clec11a PE=1 SV=1
OG0001116	Homo_sapiens_sp_Q9H3R2_MUC13_HUMAN sp|Q9H3R2|MUC13_HUMAN Mucin-13 OS=Homo sapiens OX=9606 GN=MUC13 PE=1 SV=3	Mus_musculus_sp_P19467_MUC13_MOUSE sp_P19467_MUC13_MOUSE Mucin-13 OS=Mus musculus OX=10090 GN=Muc13 PE=2 SV=1
OG0001121	Homo_sapiens_sp_Q14213_IL27B_HUMAN sp|Q14213|IL27B_HUMAN Interleukin-27 subunit beta OS=Homo sapiens OX=9606 GN=EBI3 PE=1 SV=2	Mus_musculus_sp_O35228_IL27B_MOUSE sp_O35228_IL27B_MOUSE Interleukin-27 subunit beta OS=Mus musculus OX=10090 GN=Ebi3 PE=1 SV=1
OG0001124	Homo_sapiens_sp_Q8TAT2_FGFP3_HUMAN sp|Q8TAT2|FGFP3_HUMAN Fibroblast growth factor-binding protein 3 OS=Homo sapiens OX=9606 GN=FGFBP3 PE=1 SV=1	Mus_musculus_sp_Q1HCM0_FGFP3_MOUSE sp_Q1HCM0_FGFP3_MOUSE Fibroblast growth factor-binding protein 3 OS=Mus musculus OX=10090 GN=Fgfbp3 PE=1 SV=2
OG0001126	Homo_sapiens_sp_P10720_PF4V_HUMAN sp|P10720|PF4V_HUMAN Platelet factor 4 variant OS=Homo sapiens OX=9606 GN=PF4V1 PE=1 SV=1, Homo_sapiens_sp_P02776_PLF4_HUMAN sp|P02776|PLF4_HUMAN Platelet factor 4 OS=Homo sapiens OX=9606 GN=PF4 PE=1 SV=2	Mus_musculus_sp_Q9Z126_PLF4_MOUSE sp_Q9Z126_PLF4_MOUSE Platelet factor 4 OS=Mus musculus OX=10090 GN=Pf4 PE=1 SV=1
OG0001127	Homo_sapiens_sp_Q96FQ6_S10AG_HUMAN sp|Q96FQ6|S10AG_HUMAN Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1	Mus_musculus_sp_Q9D708_S10AG_MOUSE sp_Q9D708_S10AG_MOUSE Protein S100-A16 OS=Mus musculus OX=10090 GN=S100a16 PE=1 SV=1
OG0001128	Homo_sapiens_sp_P26447_S10A4_HUMAN sp|P26447|S10A4_HUMAN Protein S100-A4 OS=Homo sapiens OX=9606 GN=S100A4 PE=1 SV=1	Mus_musculus_sp_P07091_S10A4_MOUSE sp_P07091_S10A4_MOUSE Protein S100-A4 OS=Mus musculus OX=10090 GN=S100a4 PE=1 SV=1
OG0001129	Homo_sapiens_sp_P06703_S10A6_HUMAN sp|P06703|S10A6_HUMAN Protein S100-A6 OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1	Mus_musculus_sp_P14069_S10A6_MOUSE sp_P14069_S10A6_MOUSE Protein S100-A6 OS=Mus musculus OX=10090 GN=S100a6 PE=1 SV=3, Mus_musculus_sp_P63084_S10A5_MOUSE sp_P63084_S10A5_MOUSE Protein S100-A5 OS=Mus musculus OX=10090 GN=S100a5 PE=3 SV=1
OG0001130	Homo_sapiens_sp_P26441_CNTF_HUMAN sp|P26441|CNTF_HUMAN Ciliary neurotrophic factor OS=Homo sapiens OX=9606 GN=CNTF PE=1 SV=1	Mus_musculus_sp_P51642_CNTF_MOUSE sp_P51642_CNTF_MOUSE Ciliary neurotrophic factor OS=Mus musculus OX=10090 GN=Cntf PE=2 SV=1
OG0001131	Homo_sapiens_sp_P55001_MFAP2_HUMAN sp|P55001|MFAP2_HUMAN Microfibrillar-associated protein 2 OS=Homo sapiens OX=9606 GN=MFAP2 PE=1 SV=1	Mus_musculus_sp_P55002_MFAP2_MOUSE sp_P55002_MFAP2_MOUSE Microfibrillar-associated protein 2 OS=Mus musculus OX=10090 GN=Mfap2 PE=2 SV=1
OG0001132	Homo_sapiens_sp_P08493_MGP_HUMAN sp|P08493|MGP_HUMAN Matrix Gla protein OS=Homo sapiens OX=9606 GN=MGP PE=1 SV=2	Mus_musculus_sp_P19788_MGP_MOUSE sp_P19788_MGP_MOUSE Matrix Gla protein OS=Mus musculus OX=10090 GN=Mgp PE=3 SV=1
OG0001136	Homo_sapiens_sp_P05111_INHA_HUMAN sp|P05111|INHA_HUMAN Inhibin alpha chain OS=Homo sapiens OX=9606 GN=INHA PE=1 SV=1	Mus_musculus_sp_Q04997_INHA_MOUSE sp_Q04997_INHA_MOUSE Inhibin alpha chain OS=Mus musculus OX=10090 GN=Inha PE=1 SV=2
OG0001488	Homo_sapiens_sp_Q8TC99_FNDC8_HUMAN sp|Q8TC99|FNDC8_HUMAN Fibronectin type III domain-containing protein 8 OS=Homo sapiens OX=9606 GN=FNDC8 PE=1 SV=2	Mus_musculus_sp_Q9D2H8_FNDC8_MOUSE sp_Q9D2H8_FNDC8_MOUSE Fibronectin type III domain-containing protein 8 OS=Mus musculus OX=10090 GN=Fndc8 PE=2 SV=1
OG0001489	Homo_sapiens_sp_Q9NQ76_MEPE_HUMAN sp|Q9NQ76|MEPE_HUMAN Matrix extracellular phosphoglycoprotein OS=Homo sapiens OX=9606 GN=MEPE PE=1 SV=1	Mus_musculus_sp_Q8K4L6_MEPE_MOUSE sp_Q8K4L6_MEPE_MOUSE Matrix extracellular phosphoglycoprotein OS=Mus musculus OX=10090 GN=Mepe PE=1 SV=1
OG0001495	Homo_sapiens_sp_P15941_MUC1_HUMAN sp|P15941|MUC1_HUMAN Mucin-1 OS=Homo sapiens OX=9606 GN=MUC1 PE=1 SV=3	Mus_musculus_sp_Q02496_MUC1_MOUSE sp_Q02496_MUC1_MOUSE Mucin-1 OS=Mus musculus OX=10090 GN=Muc1 PE=1 SV=2
OG0001501	Homo_sapiens_sp_O43927_CXL13_HUMAN sp|O43927|CXL13_HUMAN C-X-C motif chemokine 13 OS=Homo sapiens OX=9606 GN=CXCL13 PE=1 SV=1	Mus_musculus_sp_O55038_CXL13_MOUSE sp_O55038_CXL13_MOUSE C-X-C motif chemokine 13 OS=Mus musculus OX=10090 GN=Cxcl13 PE=1 SV=1
OG0001507	Homo_sapiens_sp_Q5QJ38_TCHL1_HUMAN sp|Q5QJ38|TCHL1_HUMAN Trichohyalin-like protein 1 OS=Homo sapiens OX=9606 GN=TCHHL1 PE=2 SV=1	Mus_musculus_sp_Q9D3P1_TCHL1_MOUSE sp_Q9D3P1_TCHL1_MOUSE Trichohyalin-like protein 1 OS=Mus musculus OX=10090 GN=Tchhl1 PE=2 SV=2
OG0001508	Homo_sapiens_sp_Q13201_MMRN1_HUMAN sp|Q13201|MMRN1_HUMAN Multimerin-1 OS=Homo sapiens OX=9606 GN=MMRN1 PE=1 SV=3	Mus_musculus_sp_B2RPV6_MMRN1_MOUSE sp_B2RPV6_MMRN1_MOUSE Multimerin-1 OS=Mus musculus OX=10090 GN=Mmrn1 PE=1 SV=2
OG0001510	Homo_sapiens_sp_P15018_LIF_HUMAN sp|P15018|LIF_HUMAN Leukemia inhibitory factor OS=Homo sapiens OX=9606 GN=LIF PE=1 SV=1	Mus_musculus_sp_P09056_LIF_MOUSE sp_P09056_LIF_MOUSE Leukemia inhibitory factor OS=Mus musculus OX=10090 GN=Lif PE=1 SV=1
OG0001511	Homo_sapiens_sp_P60903_S10AA_HUMAN sp|P60903|S10AA_HUMAN Protein S100-A10 OS=Homo sapiens OX=9606 GN=S100A10 PE=1 SV=2	Mus_musculus_sp_P08207_S10AA_MOUSE sp_P08207_S10AA_MOUSE Protein S100-A10 OS=Mus musculus OX=10090 GN=S100a10 PE=1 SV=2
OG0001515	Homo_sapiens_sp_O00585_CCL21_HUMAN sp|O00585|CCL21_HUMAN C-C motif chemokine 21 OS=Homo sapiens OX=9606 GN=CCL21 PE=1 SV=1	Mus_musculus_sp_P86792_CC21B_MOUSE sp_P86792_CC21B_MOUSE C-C motif chemokine 21b OS=Mus musculus OX=10090 GN=Ccl21b PE=1 SV=1, Mus_musculus_sp_P84444_CC21A_MOUSE sp_P84444_CC21A_MOUSE C-C motif chemokine 21a OS=Mus musculus OX=10090 GN=Ccl21a PE=1 SV=1
OG0001950	Homo_sapiens_sp_P05109_S10A8_HUMAN sp|P05109|S10A8_HUMAN Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1	Mus_musculus_sp_P27005_S10A8_MOUSE sp_P27005_S10A8_MOUSE Protein S100-A8 OS=Mus musculus OX=10090 GN=S100a8 PE=1 SV=3
OG0001951	Homo_sapiens_sp_P10451_OSTP_HUMAN sp|P10451|OSTP_HUMAN Osteopontin OS=Homo sapiens OX=9606 GN=SPP1 PE=1 SV=1	Mus_musculus_sp_P10923_OSTP_MOUSE sp_P10923_OSTP_MOUSE Osteopontin OS=Mus musculus OX=10090 GN=Spp1 PE=1 SV=1
OG0001952	Homo_sapiens_sp_P20930_FILA_HUMAN sp|P20930|FILA_HUMAN Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3	Mus_musculus_sp_P20930_FILA_HUMAN sp_P20930_FILA_HUMAN Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3
OG0001953	Homo_sapiens_sp_Q16619_CTF1_HUMAN sp|Q16619|CTF1_HUMAN Cardiotrophin-1 OS=Homo sapiens OX=9606 GN=CTF1 PE=1 SV=1	Mus_musculus_sp_Q60753_CTF1_MOUSE sp_Q60753_CTF1_MOUSE Cardiotrophin-1 OS=Mus musculus OX=10090 GN=Ctf1 PE=2 SV=1
OG0001954	Homo_sapiens_sp_Q99584_S10AD_HUMAN sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1	Mus_musculus_sp_P97352_S10AD_MOUSE sp_P97352_S10AD_MOUSE Protein S100-A13 OS=Mus musculus OX=10090 GN=S100a13 PE=1 SV=1
