Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Danio_rerio
OG0000316	Homo_sapiens_sp_Q7Z5L3_C1QL2_HUMAN sp|Q7Z5L3|C1QL2_HUMAN Complement C1q-like protein 2 OS=Homo sapiens OX=9606 GN=C1QL2 PE=2 SV=2	Danio_rerio_tr_E9QE76_E9QE76_DANRE tr|E9QE76|E9QE76_DANRE Complement C1q-like protein 2 OS=Danio rerio OX=7955 GN=c1ql2 PE=4 SV=1
OG0000339	Homo_sapiens_sp_P01308_INS_HUMAN sp|P01308|INS_HUMAN Insulin OS=Homo sapiens OX=9606 GN=INS PE=1 SV=1	Danio_rerio_tr_B2GSI0_B2GSI0_DANRE tr|B2GSI0|B2GSI0_DANRE Insulin OS=Danio rerio OX=7955 GN=ins PE=2 SV=1, Danio_rerio_sp_O73727_INS_DANRE sp|O73727|INS_DANRE Insulin OS=Danio rerio OX=7955 GN=ins PE=3 SV=1
OG0000343	Homo_sapiens_sp_O75462_CRLF1_HUMAN sp|O75462|CRLF1_HUMAN Cytokine receptor-like factor 1 OS=Homo sapiens OX=9606 GN=CRLF1 PE=1 SV=1	Danio_rerio_tr_A8WG66_A8WG66_DANRE tr|A8WG66|A8WG66_DANRE Crlf1b protein OS=Danio rerio OX=7955 GN=zgc_172222 PE=2 SV=1, Danio_rerio_tr_B8JL58_B8JL58_DANRE tr|B8JL58|B8JL58_DANRE Cytokine receptor-like factor 1b OS=Danio rerio OX=7955 GN=clf-1.b PE=4 SV=1, Danio_rerio_tr_Q6DG28_Q6DG28_DANRE tr|Q6DG28|Q6DG28_DANRE Crlf1a protein OS=Danio rerio OX=7955 GN=clf-1.a PE=2 SV=1
OG0000344	Homo_sapiens_sp_Q12841_FSTL1_HUMAN sp|Q12841|FSTL1_HUMAN Follistatin-related protein 1 OS=Homo sapiens OX=9606 GN=FSTL1 PE=1 SV=1	Danio_rerio_tr_Q567W5_Q567W5_DANRE tr|Q567W5|Q567W5_DANRE Follistatin-like 1a OS=Danio rerio OX=7955 GN=fstl1 PE=2 SV=1, Danio_rerio_tr_Q2PMI2_Q2PMI2_DANRE tr|Q2PMI2|Q2PMI2_DANRE Follistatin-like 1b OS=Danio rerio OX=7955 GN=fa95c03 PE=1 SV=1
OG0000348	Homo_sapiens_sp_Q9GZU5_NYX_HUMAN sp|Q9GZU5|NYX_HUMAN Nyctalopin OS=Homo sapiens OX=9606 GN=NYX PE=1 SV=1	Danio_rerio_tr_Q00P20_Q00P20_DANRE tr|Q00P20|Q00P20_DANRE Nyctalopin OS=Danio rerio OX=7955 GN=nyx PE=2 SV=1
OG0000350	Homo_sapiens_sp_Q8WU66_TSEAR_HUMAN sp|Q8WU66|TSEAR_HUMAN Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Homo sapiens OX=9606 GN=TSPEAR PE=1 SV=2	Danio_rerio_tr_E7F9F5_E7F9F5_DANRE tr|E7F9F5|E7F9F5_DANRE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Danio rerio OX=7955 GN=tspearb PE=4 SV=1, Danio_rerio_tr_E7EY40_E7EY40_DANRE tr|E7EY40|E7EY40_DANRE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Danio rerio OX=7955 GN=tspeara PE=4 SV=1
OG0000351	Homo_sapiens_sp_P01042_KNG1_HUMAN sp|P01042|KNG1_HUMAN Kininogen-1 OS=Homo sapiens OX=9606 GN=KNG1 PE=1 SV=2	Danio_rerio_tr_Q5XJ76_Q5XJ76_DANRE tr|Q5XJ76|Q5XJ76_DANRE Kininogen 1 OS=Danio rerio OX=7955 GN=fb64g01 PE=1 SV=1
OG0000370	Homo_sapiens_sp_Q9BXJ1_C1QT1_HUMAN sp|Q9BXJ1|C1QT1_HUMAN Complement C1q tumor necrosis factor-related protein 1 OS=Homo sapiens OX=9606 GN=C1QTNF1 PE=1 SV=1	Danio_rerio_tr_Q566P1_Q566P1_DANRE tr|Q566P1|Q566P1_DANRE C1q and TNF-related 1 OS=Danio rerio OX=7955 GN=zgc_113062 PE=2 SV=1
OG0000392	Homo_sapiens_sp_Q6NUI6_CHADL_HUMAN sp|Q6NUI6|CHADL_HUMAN Chondroadherin-like protein OS=Homo sapiens OX=9606 GN=CHADL PE=1 SV=2	Danio_rerio_tr_E7EXH9_E7EXH9_DANRE tr|E7EXH9|E7EXH9_DANRE Chondroadherin-like a OS=Danio rerio OX=7955 GN=chadla PE=3 SV=1, Danio_rerio_tr_F1Q881_F1Q881_DANRE tr|F1Q881|F1Q881_DANRE Chondroadherin-like b OS=Danio rerio OX=7955 GN=chadlb PE=4 SV=1
OG0000394	Homo_sapiens_sp_P09486_SPRC_HUMAN sp|P09486|SPRC_HUMAN SPARC OS=Homo sapiens OX=9606 GN=SPARC PE=1 SV=1	Danio_rerio_tr_Q6IQH0_Q6IQH0_DANRE tr|Q6IQH0|Q6IQH0_DANRE SPARC OS=Danio rerio OX=7955 GN=hm_zeh0062 PE=1 SV=1
OG0000394	Homo_sapiens_sp_Q14515_SPRL1_HUMAN sp|Q14515|SPRL1_HUMAN SPARC-like protein 1 OS=Homo sapiens OX=9606 GN=SPARCL1 PE=1 SV=2	Danio_rerio_tr_B3DJ32_B3DJ32_DANRE tr|B3DJ32|B3DJ32_DANRE SPARC-like 1 OS=Danio rerio OX=7955 GN=sparcl PE=2 SV=1
OG0000395	Homo_sapiens_sp_Q99748_NRTN_HUMAN sp|Q99748|NRTN_HUMAN Neurturin OS=Homo sapiens OX=9606 GN=NRTN PE=1 SV=1	Danio_rerio_tr_E7FAV4_E7FAV4_DANRE tr|E7FAV4|E7FAV4_DANRE Neurturin OS=Danio rerio OX=7955 GN=nrtn PE=3 SV=1
OG0000395	Homo_sapiens_sp_P39905_GDNF_HUMAN sp|P39905|GDNF_HUMAN Glial cell line-derived neurotrophic factor OS=Homo sapiens OX=9606 GN=GDNF PE=1 SV=1	Danio_rerio_tr_A7E220_A7E220_DANRE tr|A7E220|A7E220_DANRE Glial cell line-derived neurotrophic factor OS=Danio rerio OX=7955 GN=gdnf PE=2 SV=1, Danio_rerio_sp_Q98TU0_GDNF_DANRE sp|Q98TU0|GDNF_DANRE Glial cell line-derived neurotrophic factor OS=Danio rerio OX=7955 GN=gdnf PE=1 SV=1
OG0000396	Homo_sapiens_sp_P18510_IL1RA_HUMAN sp|P18510|IL1RA_HUMAN Interleukin-1 receptor antagonist protein OS=Homo sapiens OX=9606 GN=IL1RN PE=1 SV=1	Danio_rerio_tr_E6N152_E6N152_DANRE tr|E6N152|E6N152_DANRE Interleukin-1 OS=Danio rerio OX=7955 GN=il1b PE=2 SV=1
OG0000397	Homo_sapiens_sp_P02778_CXL10_HUMAN sp|P02778|CXL10_HUMAN C-X-C motif chemokine 10 OS=Homo sapiens OX=9606 GN=CXCL10 PE=1 SV=2	Danio_rerio_sp_A0A0R4INB9_CX111_DANRE sp|A0A0R4INB9|CX111_DANRE C-X-C motif chemokine 11-1 OS=Danio rerio OX=7955 GN=cxcl11.1 PE=2 SV=1, Danio_rerio_tr_A0A0R4IQ43_A0A0R4IQ43_DANRE tr|A0A0R4IQ43|A0A0R4IQ43_DANRE C-X-C motif chemokine 11-6-like OS=Danio rerio OX=7955 GN=cxcl11.5 PE=3 SV=1, Danio_rerio_tr_B0R190_B0R190_DANRE tr|B0R190|B0R190_DANRE C-X-C motif chemokine OS=Danio rerio OX=7955 GN=cxcl11.6 PE=3 SV=1, Danio_rerio_sp_B0R191_CX116_DANRE sp|B0R191|CX116_DANRE C-X-C motif chemokine 11-6 OS=Danio rerio OX=7955 GN=cxcl11.6 PE=2 SV=1, Danio_rerio_tr_A2BHJ6_A2BHJ6_DANRE tr|A2BHJ6|A2BHJ6_DANRE Chemokine _C-X-C motif_ ligand 11_ duplicate 8 OS=Danio rerio OX=7955 GN=cxc64 PE=3 SV=1
OG0000413	Homo_sapiens_sp_Q6UVK1_CSPG4_HUMAN sp|Q6UVK1|CSPG4_HUMAN Chondroitin sulfate proteoglycan 4 OS=Homo sapiens OX=9606 GN=CSPG4 PE=1 SV=2	Danio_rerio_tr_E7FCN9_E7FCN9_DANRE tr|E7FCN9|E7FCN9_DANRE Chondroitin sulfate proteoglycan 4 OS=Danio rerio OX=7955 GN=cspg4 PE=4 SV=1
OG0000422	Homo_sapiens_sp_Q4ZHG4_FNDC1_HUMAN sp|Q4ZHG4|FNDC1_HUMAN Fibronectin type III domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FNDC1 PE=2 SV=4	Danio_rerio_tr_F1R5Z2_F1R5Z2_DANRE tr|F1R5Z2|F1R5Z2_DANRE Fibronectin type III domain-containing 1 OS=Danio rerio OX=7955 GN=fndc1 PE=4 SV=1
OG0000422	Homo_sapiens_sp_Q7Z7G0_TARSH_HUMAN sp|Q7Z7G0|TARSH_HUMAN Target of Nesh-SH3 OS=Homo sapiens OX=9606 GN=ABI3BP PE=1 SV=2	Danio_rerio_tr_F1Q9H3_F1Q9H3_DANRE tr|F1Q9H3|F1Q9H3_DANRE ABI family_ member 3 _NESH_-binding protein a OS=Danio rerio OX=7955 GN=abi3bp PE=4 SV=3, Danio_rerio_tr_Q7ZW12_Q7ZW12_DANRE tr|Q7ZW12|Q7ZW12_DANRE ABI family_ member 3 _NESH_-binding protein b OS=Danio rerio OX=7955 GN=zgc_55418 PE=2 SV=1
OG0000425	Homo_sapiens_sp_P21741_MK_HUMAN sp|P21741|MK_HUMAN Midkine OS=Homo sapiens OX=9606 GN=MDK PE=1 SV=1	Danio_rerio_tr_Q9DDG2_Q9DDG2_DANRE tr|Q9DDG2|Q9DDG2_DANRE Midkine b OS=Danio rerio OX=7955 GN=mdk2 PE=1 SV=1, Danio_rerio_tr_Q9W767_Q9W767_DANRE tr|Q9W767|Q9W767_DANRE Midkine a OS=Danio rerio OX=7955 GN=fb05b02 PE=1 SV=1
OG0000425	Homo_sapiens_sp_P21246_PTN_HUMAN sp|P21246|PTN_HUMAN Pleiotrophin OS=Homo sapiens OX=9606 GN=PTN PE=1 SV=1	Danio_rerio_tr_Q502U6_Q502U6_DANRE tr|Q502U6|Q502U6_DANRE Pleiotrophin OS=Danio rerio OX=7955 GN=zHBNF PE=2 SV=1
OG0000431	Homo_sapiens_sp_Q8IWU6_SULF1_HUMAN sp|Q8IWU6|SULF1_HUMAN Extracellular sulfatase Sulf-1 OS=Homo sapiens OX=9606 GN=SULF1 PE=1 SV=1, Homo_sapiens_sp_Q8IWU5_SULF2_HUMAN sp|Q8IWU5|SULF2_HUMAN Extracellular sulfatase Sulf-2 OS=Homo sapiens OX=9606 GN=SULF2 PE=1 SV=1	Danio_rerio_tr_Q6EF98_Q6EF98_DANRE tr|Q6EF98|Q6EF98_DANRE Extracellular sulfatase OS=Danio rerio OX=7955 GN=si_dkeyp-84g9.1 PE=2 SV=1, Danio_rerio_tr_Q7ZVU8_Q7ZVU8_DANRE tr|Q7ZVU8|Q7ZVU8_DANRE Extracellular sulfatase OS=Danio rerio OX=7955 GN=sulf2 PE=2 SV=1
OG0000433	Homo_sapiens_sp_Q9NRA1_PDGFC_HUMAN sp|Q9NRA1|PDGFC_HUMAN Platelet-derived growth factor C OS=Homo sapiens OX=9606 GN=PDGFC PE=1 SV=2, Homo_sapiens_sp_Q9GZP0_PDGFD_HUMAN sp|Q9GZP0|PDGFD_HUMAN Platelet-derived growth factor D OS=Homo sapiens OX=9606 GN=PDGFD PE=1 SV=1	Danio_rerio_tr_A0A8N7TD29_A0A8N7TD29_DANRE tr|A0A8N7TD29|A0A8N7TD29_DANRE Platelet-derived growth factor C isoform X1 OS=Danio rerio OX=7955 GN=pdgfc PE=3 SV=1
OG0000447	Homo_sapiens_sp_Q92954_PRG4_HUMAN sp|Q92954|PRG4_HUMAN Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=3	Danio_rerio_tr_F1REF9_F1REF9_DANRE tr|F1REF9|F1REF9_DANRE Proteoglycan 4 precursor OS=Danio rerio OX=7955 GN=prg4 PE=4 SV=2
OG0000450	Homo_sapiens_sp_P78509_RELN_HUMAN sp|P78509|RELN_HUMAN Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3	Danio_rerio_tr_G1BJ50_G1BJ50_DANRE tr|G1BJ50|G1BJ50_DANRE Reelin OS=Danio rerio OX=7955 GN=reln PE=2 SV=1
OG0000471	Homo_sapiens_sp_P0C862_C1T9A_HUMAN sp|P0C862|C1T9A_HUMAN Complement C1q and tumor necrosis factor-related protein 9A OS=Homo sapiens OX=9606 GN=C1QTNF9 PE=1 SV=1	Danio_rerio_tr_E7F7K2_E7F7K2_DANRE tr|E7F7K2|E7F7K2_DANRE C1q and TNF related 9 isoform X1 OS=Danio rerio OX=7955 GN=zgc_175268 PE=4 SV=1, Danio_rerio_tr_B0JZP6_B0JZP6_DANRE tr|B0JZP6|B0JZP6_DANRE C1q and TNF related 9 isoform X2 OS=Danio rerio OX=7955 GN=c1qtnf9 PE=2 SV=1
OG0000471	Homo_sapiens_sp_Q15848_ADIPO_HUMAN sp|Q15848|ADIPO_HUMAN Adiponectin OS=Homo sapiens OX=9606 GN=ADIPOQ PE=1 SV=1	Danio_rerio_tr_Q0P415_Q0P415_DANRE tr|Q0P415|Q0P415_DANRE Adiponectin precursor OS=Danio rerio OX=7955 GN=adipoql PE=2 SV=1
OG0000473	Homo_sapiens_sp_Q5R3F8_PPR29_HUMAN sp|Q5R3F8|PPR29_HUMAN Protein phosphatase 1 regulatory subunit 29 OS=Homo sapiens OX=9606 GN=ELFN2 PE=1 SV=1	Danio_rerio_tr_F1Q7Y5_F1Q7Y5_DANRE tr|F1Q7Y5|F1Q7Y5_DANRE Extracellular leucine-rich repeat and fibronectin type III domain-containing 1b OS=Danio rerio OX=7955 GN=elfn1b PE=4 SV=2
OG0000474	Homo_sapiens_sp_P10145_IL8_HUMAN sp|P10145|IL8_HUMAN Interleukin-8 OS=Homo sapiens OX=9606 GN=CXCL8 PE=1 SV=1, Homo_sapiens_sp_P02775_CXCL7_HUMAN sp|P02775|CXCL7_HUMAN Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3, Homo_sapiens_sp_P09341_GROA_HUMAN sp|P09341|GROA_HUMAN Growth-regulated alpha protein OS=Homo sapiens OX=9606 GN=CXCL1 PE=1 SV=1, Homo_sapiens_sp_P19875_CXCL2_HUMAN sp|P19875|CXCL2_HUMAN C-X-C motif chemokine 2 OS=Homo sapiens OX=9606 GN=CXCL2 PE=1 SV=1	Danio_rerio_tr_A0A151N545_A0A151N545_ALLMI tr|A0A151N545|A0A151N545_ALLMI Interleukin-8 OS=Alligator mississippiensis OX=8496 GN=CXCL8A PE=3 SV=1
OG0000516	Homo_sapiens_sp_Q6UXH8_CCBE1_HUMAN sp|Q6UXH8|CCBE1_HUMAN Collagen and calcium-binding EGF domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CCBE1 PE=1 SV=1	Danio_rerio_sp_A8WGB1_CCBE1_DANRE sp|A8WGB1|CCBE1_DANRE Collagen and calcium-binding EGF domain-containing protein 1 OS=Danio rerio OX=7955 GN=ccbe1 PE=1 SV=2
OG0000519	Homo_sapiens_sp_O43508_TNF12_HUMAN sp|O43508|TNF12_HUMAN Tumor necrosis factor ligand superfamily member 12 OS=Homo sapiens OX=9606 GN=TNFSF12 PE=1 SV=1	Danio_rerio_tr_Q08BZ0_Q08BZ0_DANRE tr|Q08BZ0|Q08BZ0_DANRE TNF superfamily member 12 OS=Danio rerio OX=7955 GN=tnfsf12 PE=2 SV=1
OG0000522	Homo_sapiens_sp_O00292_LFTY2_HUMAN sp|O00292|LFTY2_HUMAN Left-right determination factor 2 OS=Homo sapiens OX=9606 GN=LEFTY2 PE=1 SV=2, Homo_sapiens_sp_O75610_LFTY1_HUMAN sp|O75610|LFTY1_HUMAN Left-right determination factor 1 OS=Homo sapiens OX=9606 GN=LEFTY1 PE=2 SV=1	Danio_rerio_tr_Q9W6I7_Q9W6I7_DANRE tr|Q9W6I7|Q9W6I7_DANRE Left-right determination factor OS=Danio rerio OX=7955 GN=cb720 PE=2 SV=1, Danio_rerio_tr_Q9PW55_Q9PW55_DANRE tr|Q9PW55|Q9PW55_DANRE Left-right determination factor OS=Danio rerio OX=7955 GN=xx_tdsubc_2b12 PE=2 SV=1
OG0000529	Homo_sapiens_sp_P06702_S10A9_HUMAN sp|P06702|S10A9_HUMAN Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1	Danio_rerio_tr_Q7ZVA4_Q7ZVA4_DANRE tr|Q7ZVA4|Q7ZVA4_DANRE Protein S100 OS=Danio rerio OX=7955 GN=hm_zehn1116 PE=1 SV=1
OG0000556	Homo_sapiens_sp_Q8N119_MMP21_HUMAN sp|Q8N119|MMP21_HUMAN Matrix metalloproteinase-21 OS=Homo sapiens OX=9606 GN=MMP21 PE=2 SV=2	Danio_rerio_sp_A0A0N9E2K8_MMP21_DANRE sp|A0A0N9E2K8|MMP21_DANRE Matrix metallopeptidase-21 OS=Danio rerio OX=7955 GN=mmp21 PE=2 SV=2
OG0000562	Homo_sapiens_sp_Q8WUA8_TSK_HUMAN sp|Q8WUA8|TSK_HUMAN Tsukushi OS=Homo sapiens OX=9606 GN=TSKU PE=1 SV=3	Danio_rerio_sp_Q58A48_TSK_DANRE sp|Q58A48|TSK_DANRE Tsukushi OS=Danio rerio OX=7955 GN=tsku PE=2 SV=2, Danio_rerio_tr_F1QUL3_F1QUL3_DANRE tr|F1QUL3|F1QUL3_DANRE Tsukushi OS=Danio rerio OX=7955 GN=Z-TSK PE=4 SV=1, Danio_rerio_tr_A8BB59_A8BB59_DANRE tr|A8BB59|A8BB59_DANRE Tsukushin isoform 1 precursor _Fragment_ OS=Danio rerio OX=7955 GN=tsk PE=2 SV=1
OG0000590	Homo_sapiens_sp_Q9Y6C2_EMIL1_HUMAN sp|Q9Y6C2|EMIL1_HUMAN EMILIN-1 OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=3	Danio_rerio_sp_F1QC17_EMI1A_DANRE sp|F1QC17|EMI1A_DANRE EMILIN-1-A OS=Danio rerio OX=7955 GN=emilin1a PE=3 SV=1, Danio_rerio_tr_Q5TZ63_Q5TZ63_DANRE tr|Q5TZ63|Q5TZ63_DANRE EMILIN-1 precursor OS=Danio rerio OX=7955 GN=im_7159005 PE=1 SV=1, Danio_rerio_tr_Q0VA81_Q0VA81_DANRE tr|Q0VA81|Q0VA81_DANRE EMILIN-1 precursor OS=Danio rerio OX=7955 GN=fc16f07 PE=2 SV=1
OG0000592	Homo_sapiens_sp_P04004_VTNC_HUMAN sp|P04004|VTNC_HUMAN Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1	Danio_rerio_tr_Q502F1_Q502F1_DANRE tr|Q502F1|Q502F1_DANRE Vitronectin a OS=Danio rerio OX=7955 GN=zgc_112277 PE=2 SV=1, Danio_rerio_tr_F1Q5D8_F1Q5D8_DANRE tr|F1Q5D8|F1Q5D8_DANRE Vitronectin b OS=Danio rerio OX=7955 GN=vtn PE=1 SV=1, Danio_rerio_tr_A7E2Q3_A7E2Q3_DANRE tr|A7E2Q3|A7E2Q3_DANRE Vtnb protein _Fragment_ OS=Danio rerio OX=7955 GN=vtnb PE=2 SV=1
OG0000623	Homo_sapiens_sp_P12109_CO6A1_HUMAN sp|P12109|CO6A1_HUMAN Collagen alpha-1_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3	Danio_rerio_tr_F1Q6P3_F1Q6P3_DANRE tr|F1Q6P3|F1Q6P3_DANRE Collagen alpha-1_VI_ chain OS=Danio rerio OX=7955 GN=col6a1 PE=1 SV=2
OG0000683	Homo_sapiens_sp_Q9BXX0_EMIL2_HUMAN sp|Q9BXX0|EMIL2_HUMAN EMILIN-2 OS=Homo sapiens OX=9606 GN=EMILIN2 PE=1 SV=3	Danio_rerio_tr_A0A8M1Q7M7_A0A8M1Q7M7_DANRE tr|A0A8M1Q7M7|A0A8M1Q7M7_DANRE EMILIN-2 OS=Danio rerio OX=7955 GN=emilin2a PE=4 SV=1, Danio_rerio_tr_A0A0R4IW71_A0A0R4IW71_DANRE tr|A0A0R4IW71|A0A0R4IW71_DANRE EMILIN-2 isoform X1 OS=Danio rerio OX=7955 GN=emilin2b PE=4 SV=1
OG0000684	Homo_sapiens_sp_P24592_IBP6_HUMAN sp|P24592|IBP6_HUMAN Insulin-like growth factor-binding protein 6 OS=Homo sapiens OX=9606 GN=IGFBP6 PE=1 SV=1	Danio_rerio_tr_C4MCP0_C4MCP0_DANRE tr|C4MCP0|C4MCP0_DANRE Insulin-like growth factor binding protein 6a precursor OS=Danio rerio OX=7955 GN=igfbp6a PE=2 SV=1, Danio_rerio_tr_C4MCP1_C4MCP1_DANRE tr|C4MCP1|C4MCP1_DANRE Insulin-like growth factor binding protein 6b OS=Danio rerio OX=7955 GN=igfbp6b PE=2 SV=1, Danio_rerio_tr_F6N9E8_F6N9E8_DANRE tr|F6N9E8|F6N9E8_DANRE Insulin-like growth factor-binding protein 6 precursor OS=Danio rerio OX=7955 GN=igfbp6b PE=4 SV=1
OG0000685	Homo_sapiens_sp_P02790_HEMO_HUMAN sp|P02790|HEMO_HUMAN Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2	Danio_rerio_sp_Q6PHG2_HEMO_DANRE sp|Q6PHG2|HEMO_DANRE Hemopexin OS=Danio rerio OX=7955 GN=hpx PE=2 SV=2
OG0000687	Homo_sapiens_sp_P36955_PEDF_HUMAN sp|P36955|PEDF_HUMAN Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4	Danio_rerio_tr_Q66I20_Q66I20_DANRE tr|Q66I20|Q66I20_DANRE Pigment epithelium-derived factor precursor OS=Danio rerio OX=7955 GN=serpinf1 PE=1 SV=1
OG0000688	Homo_sapiens_sp_P50454_SERPH_HUMAN sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2	Danio_rerio_tr_A8WFU6_A8WFU6_DANRE tr|A8WFU6|A8WFU6_DANRE Serpin H1 precursor OS=Danio rerio OX=7955 GN=wu_fa97d12 PE=1 SV=1, Danio_rerio_tr_F1QQ04_F1QQ04_DANRE tr|F1QQ04|F1QQ04_DANRE Serpin H1 precursor OS=Danio rerio OX=7955 GN=cb216 PE=1 SV=2
OG0000689	Homo_sapiens_sp_P48061_SDF1_HUMAN sp|P48061|SDF1_HUMAN Stromal cell-derived factor 1 OS=Homo sapiens OX=9606 GN=CXCL12 PE=1 SV=1	Danio_rerio_tr_Q6V9B5_Q6V9B5_DANRE tr|Q6V9B5|Q6V9B5_DANRE Stromal cell-derived factor 1 _Fragment_ OS=Danio rerio OX=7955 GN=SDF1b PE=2 SV=1, Danio_rerio_tr_Q8AV10_Q8AV10_DANRE tr|Q8AV10|Q8AV10_DANRE Stromal cell-derived factor 1 OS=Danio rerio OX=7955 GN=SDF-1 PE=2 SV=1
OG0000691	Homo_sapiens_sp_Q6ZMJ4_IL34_HUMAN sp|Q6ZMJ4|IL34_HUMAN Interleukin-34 OS=Homo sapiens OX=9606 GN=IL34 PE=1 SV=1	Danio_rerio_tr_B3DLJ8_B3DLJ8_DANRE tr|B3DLJ8|B3DLJ8_DANRE Interleukin 34 OS=Danio rerio OX=7955 GN=si_ch211-239j19.3 PE=2 SV=1
OG0000692	Homo_sapiens_sp_P21754_ZP3_HUMAN sp|P21754|ZP3_HUMAN Zona pellucida sperm-binding protein 3 OS=Homo sapiens OX=9606 GN=ZP3 PE=1 SV=2	Danio_rerio_tr_O12989_O12989_DANRE tr|O12989|O12989_DANRE Chorion proteic component OS=Danio rerio OX=7955 GN=zfZPC PE=1 SV=3, Danio_rerio_tr_Q9PWC7_Q9PWC7_DANRE tr|Q9PWC7|Q9PWC7_DANRE Zona pellucida sperm-binding protein 3 OS=Danio rerio OX=7955 GN=zp3.2 PE=1 SV=1, Danio_rerio_tr_Q4QRF0_Q4QRF0_DANRE tr|Q4QRF0|Q4QRF0_DANRE Zona pellucida sperm-binding protein 3 OS=Danio rerio OX=7955 GN=zpc2 PE=1 SV=1
OG0000851	Homo_sapiens_sp_Q9UMD9_COHA1_HUMAN sp|Q9UMD9|COHA1_HUMAN Collagen alpha-1_XVII_ chain OS=Homo sapiens OX=9606 GN=COL17A1 PE=1 SV=3	Danio_rerio_tr_B8A4S4_B8A4S4_DANRE tr|B8A4S4|B8A4S4_DANRE Collagen_ type XVII_ alpha 1a OS=Danio rerio OX=7955 GN=si_ch211-281g13.3 PE=4 SV=1
OG0000852	Homo_sapiens_sp_P12110_CO6A2_HUMAN sp|P12110|CO6A2_HUMAN Collagen alpha-2_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4	Danio_rerio_tr_E7FCV8_E7FCV8_DANRE tr|E7FCV8|E7FCV8_DANRE Collagen alpha-2_VI_ chain isoform X4 OS=Danio rerio OX=7955 GN=col6a2 PE=1 SV=3
OG0000853	Homo_sapiens_sp_P27658_CO8A1_HUMAN sp|P27658|CO8A1_HUMAN Collagen alpha-1_VIII_ chain OS=Homo sapiens OX=9606 GN=COL8A1 PE=1 SV=2	Danio_rerio_tr_B7SW26_B7SW26_DANRE tr|B7SW26|B7SW26_DANRE Collagen alpha-1_VIII_ chain precursor OS=Danio rerio OX=7955 GN=col8a1 PE=1 SV=1
OG0000854	Homo_sapiens_sp_P25067_CO8A2_HUMAN sp|P25067|CO8A2_HUMAN Collagen alpha-2_VIII_ chain OS=Homo sapiens OX=9606 GN=COL8A2 PE=1 SV=2	Danio_rerio_tr_Q1LUA9_Q1LUA9_DANRE tr|Q1LUA9|Q1LUA9_DANRE Collagen alpha-2_VIII_ chain precursor OS=Danio rerio OX=7955 GN=si_ch211-197n10.4 PE=4 SV=1
OG0000855	Homo_sapiens_sp_Q14055_CO9A2_HUMAN sp|Q14055|CO9A2_HUMAN Collagen alpha-2_IX_ chain OS=Homo sapiens OX=9606 GN=COL9A2 PE=1 SV=2	Danio_rerio_tr_Q1LXU2_Q1LXU2_DANRE tr|Q1LXU2|Q1LXU2_DANRE Collagen alpha-2_IX_ chain precursor OS=Danio rerio OX=7955 GN=cb343 PE=1 SV=1
OG0000856	Homo_sapiens_sp_Q13361_MFAP5_HUMAN sp|Q13361|MFAP5_HUMAN Microfibrillar-associated protein 5 OS=Homo sapiens OX=9606 GN=MFAP5 PE=1 SV=1	Danio_rerio_tr_E9QCC4_E9QCC4_DANRE tr|E9QCC4|E9QCC4_DANRE Microfibril-associated protein 5 OS=Danio rerio OX=7955 GN=mfap5 PE=3 SV=1
OG0000857	Homo_sapiens_sp_P10124_SRGN_HUMAN sp|P10124|SRGN_HUMAN Serglycin OS=Homo sapiens OX=9606 GN=SRGN PE=1 SV=3	Danio_rerio_tr_B8A5H9_B8A5H9_DANRE tr|B8A5H9|B8A5H9_DANRE Serglycin OS=Danio rerio OX=7955 GN=fk86b08 PE=4 SV=1
OG0000858	Homo_sapiens_sp_P04196_HRG_HUMAN sp|P04196|HRG_HUMAN Histidine-rich glycoprotein OS=Homo sapiens OX=9606 GN=HRG PE=1 SV=1	Danio_rerio_tr_Q1LUV0_Q1LUV0_DANRE tr|Q1LUV0|Q1LUV0_DANRE Si_ch211-262h13.5 OS=Danio rerio OX=7955 GN=zgc_152985 PE=4 SV=1
