Orthogroup	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000090	Branchiostoma_belcheri_tr_A0A6P4YGF6_A0A6P4YGF6_BRABE tr|A0A6P4YGF6|A0A6P4YGF6_BRABE Hyaluronan and proteoglycan link protein 4-like OS=Branchiostoma belcheri OX=7741 GN=LOC109465148 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A5G8_A0A6P5A5G8_BRABE tr|A0A6P5A5G8|A0A6P5A5G8_BRABE Hyaluronan and proteoglycan link protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483007 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AIH5_A0A8K0AIH5_BRALA tr|A0A8K0AIH5|A0A8K0AIH5_BRALA HAPLN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=HAPLN3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AHL5_A0A8K0AHL5_BRALA tr|A0A8K0AHL5|A0A8K0AHL5_BRALA HAPLN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=HAPLN3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AHK8_A0A8K0AHK8_BRALA tr|A0A8K0AHK8|A0A8K0AHK8_BRALA HAPLN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=HAPLN3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AEV3_A0A8K0AEV3_BRALA tr|A0A8K0AEV3|A0A8K0AEV3_BRALA HAPLN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=HAPLN3 PE=4 SV=1
OG0000090	Branchiostoma_belcheri_tr_A0A6P4YEN2_A0A6P4YEN2_BRABE tr|A0A6P4YEN2|A0A6P4YEN2_BRABE Aggrecan core protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109463132 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZGU6_A0A8J9ZGU6_BRALA tr|A0A8J9ZGU6|A0A8J9ZGU6_BRALA HAPLN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=HAPLN2 PE=4 SV=1
OG0000090	Branchiostoma_belcheri_tr_A0A6P4ZJX8_A0A6P4ZJX8_BRABE tr|A0A6P4ZJX8|A0A6P4ZJX8_BRABE Hyaluronan and proteoglycan link protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483008 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AI04_A0A6P5AI04_BRABE tr|A0A6P5AI04|A0A6P5AI04_BRABE Hyaluronan and proteoglycan link protein 3-like OS=Branchiostoma belcheri OX=7741 GN=LOC109483009 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YRS0_A0A6P4YRS0_BRABE tr|A0A6P4YRS0|A0A6P4YRS0_BRABE Hyaluronan and proteoglycan link protein 1-like OS=Branchiostoma belcheri OX=7741 GN=LOC109471965 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YNX8_A0A6P4YNX8_BRABE tr|A0A6P4YNX8|A0A6P4YNX8_BRABE Hyaluronan and proteoglycan link protein 2-like OS=Branchiostoma belcheri OX=7741 GN=LOC109475078 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZEH3_A0A8J9ZEH3_BRALA tr|A0A8J9ZEH3|A0A8J9ZEH3_BRALA HAPLN3 protein OS=Branchiostoma lanceolatum OX=7740 GN=HAPLN3 PE=4 SV=1
OG0000094	Branchiostoma_belcheri_tr_A0A6P4ZV84_A0A6P4ZV84_BRABE tr|A0A6P4ZV84|A0A6P4ZV84_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YZX5_A0A6P4YZX5_BRABE tr|A0A6P4YZX5|A0A6P4YZX5_BRABE Leucine-rich repeat and calponin homology domain-containing protein 3-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZZ32_A0A6P4ZZ32_BRABE tr|A0A6P4ZZ32|A0A6P4ZZ32_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZDS1_A0A6P4ZDS1_BRABE tr|A0A6P4ZDS1|A0A6P4ZDS1_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZZ36_A0A6P4ZZ36_BRABE tr|A0A6P4ZZ36|A0A6P4ZZ36_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YZY0_A0A6P4YZY0_BRABE tr|A0A6P4YZY0|A0A6P4YZY0_BRABE Leucine-rich repeat and calponin homology domain-containing protein 1-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z093_A0A8J9Z093_BRALA tr|A0A8J9Z093|A0A8J9Z093_BRALA LRCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YZP8_A0A8J9YZP8_BRALA tr|A0A8J9YZP8|A0A8J9YZP8_BRALA LRCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRCH3 PE=4 SV=1
OG0000094	Branchiostoma_belcheri_tr_A0A6P4ZLE9_A0A6P4ZLE9_BRABE tr|A0A6P4ZLE9|A0A6P4ZLE9_BRABE Leucine-rich repeat and calponin homology domain-containing protein 3-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109477857 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z0C4_A0A8J9Z0C4_BRALA tr|A0A8J9Z0C4|A0A8J9Z0C4_BRALA LRCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRCH3 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z0C7_A0A8J9Z0C7_BRALA tr|A0A8J9Z0C7|A0A8J9Z0C7_BRALA LRCH3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRCH3 PE=4 SV=1
OG0000095	Branchiostoma_belcheri_tr_A0A6P4YS67_A0A6P4YS67_BRABE tr|A0A6P4YS67|A0A6P4YS67_BRABE SPARC-related modular calcium-binding protein 1-like isoform X7 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y6A7_A0A6P4Y6A7_BRABE tr|A0A6P4Y6A7|A0A6P4Y6A7_BRABE SPARC-related modular calcium-binding protein 1-like isoform X8 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z0I9_A0A6P4Z0I9_BRABE tr|A0A6P4Z0I9|A0A6P4Z0I9_BRABE SPARC-related modular calcium-binding protein 1-like isoform X5 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YS63_A0A6P4YS63_BRABE tr|A0A6P4YS63|A0A6P4YS63_BRABE SPARC-related modular calcium-binding protein 1-like isoform X3 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z0I4_A0A6P4Z0I4_BRABE tr|A0A6P4Z0I4|A0A6P4Z0I4_BRABE SPARC-related modular calcium-binding protein 1-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z4P6_A0A6P4Z4P6_BRABE tr|A0A6P4Z4P6|A0A6P4Z4P6_BRABE SPARC-related modular calcium-binding protein 2-like isoform X9 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YJD4_A0A6P4YJD4_BRABE tr|A0A6P4YJD4|A0A6P4YJD4_BRABE SPARC-related modular calcium-binding protein 1-like isoform X6 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z4P3_A0A6P4Z4P3_BRABE tr|A0A6P4Z4P3|A0A6P4Z4P3_BRABE SPARC-related modular calcium-binding protein 1-like isoform X4 OS=Branchiostoma belcheri OX=7741 GN=LOC109470183 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZVK4_A0A8J9ZVK4_BRALA tr|A0A8J9ZVK4|A0A8J9ZVK4_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVT1_A0A8J9ZVT1_BRALA tr|A0A8J9ZVT1|A0A8J9ZVT1_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZT32_A0A8J9ZT32_BRALA tr|A0A8J9ZT32|A0A8J9ZT32_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVS0_A0A8J9ZVS0_BRALA tr|A0A8J9ZVS0|A0A8J9ZVS0_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EU79_A0A8K0EU79_BRALA tr|A0A8K0EU79|A0A8K0EU79_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ENQ5_A0A8K0ENQ5_BRALA tr|A0A8K0ENQ5|A0A8K0ENQ5_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZSS3_A0A8J9ZSS3_BRALA tr|A0A8J9ZSS3|A0A8J9ZSS3_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZXD9_A0A8J9ZXD9_BRALA tr|A0A8J9ZXD9|A0A8J9ZXD9_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVJ4_A0A8J9ZVJ4_BRALA tr|A0A8J9ZVJ4|A0A8J9ZVJ4_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ETL0_A0A8K0ETL0_BRALA tr|A0A8K0ETL0|A0A8K0ETL0_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZST4_A0A8J9ZST4_BRALA tr|A0A8J9ZST4|A0A8J9ZST4_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZU95_A0A8J9ZU95_BRALA tr|A0A8J9ZU95|A0A8J9ZU95_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVH5_A0A8J9ZVH5_BRALA tr|A0A8J9ZVH5|A0A8J9ZVH5_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZSS6_A0A8J9ZSS6_BRALA tr|A0A8J9ZSS6|A0A8J9ZSS6_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EQU8_A0A8K0EQU8_BRALA tr|A0A8K0EQU8|A0A8K0EQU8_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ER23_A0A8K0ER23_BRALA tr|A0A8K0ER23|A0A8K0ER23_BRALA SMOC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SMOC1 PE=4 SV=1
OG0000097	Branchiostoma_belcheri_tr_A0A6P4YSV6_A0A6P4YSV6_BRABE tr|A0A6P4YSV6|A0A6P4YSV6_BRABE SLIT and NTRK-like protein 3 OS=Branchiostoma belcheri OX=7741 GN=LOC109466930 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZCM7_A0A8J9ZCM7_BRALA tr|A0A8J9ZCM7|A0A8J9ZCM7_BRALA LRRTM2 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRTM2 PE=4 SV=1
OG0000097	Branchiostoma_belcheri_tr_A0A6P4Y5T4_A0A6P4Y5T4_BRABE tr|A0A6P4Y5T4|A0A6P4Y5T4_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466525 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZTS6_A0A6P4ZTS6_BRABE tr|A0A6P4ZTS6|A0A6P4ZTS6_BRABE Slit homolog 1 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477513 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZK66_A0A6P4ZK66_BRABE tr|A0A6P4ZK66|A0A6P4ZK66_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477511 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZXN0_A0A6P4ZXN0_BRABE tr|A0A6P4ZXN0|A0A6P4ZXN0_BRABE Slit homolog 3 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477512 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ECL5_A0A8K0ECL5_BRALA tr|A0A8K0ECL5|A0A8K0ECL5_BRALA LRRC4 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YYH2_A0A8J9YYH2_BRALA tr|A0A8J9YYH2|A0A8J9YYH2_BRALA GP1BB protein OS=Branchiostoma lanceolatum OX=7740 GN=GP1BB PE=4 SV=1
OG0000097	Branchiostoma_belcheri_tr_A0A6P4YEI2_A0A6P4YEI2_BRABE tr|A0A6P4YEI2|A0A6P4YEI2_BRABE Leucine-rich repeat-containing protein 4C-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467026 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCG0_A0A6P4ZCG0_BRABE tr|A0A6P4ZCG0|A0A6P4ZCG0_BRABE Reticulon-4 receptor-like 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477510 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZXL9_A0A6P4ZXL9_BRABE tr|A0A6P4ZXL9|A0A6P4ZXL9_BRABE Reticulon-4 receptor-like 2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477504 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZCP6_A0A6P4ZCP6_BRABE tr|A0A6P4ZCP6|A0A6P4ZCP6_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477567 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZU16_A0A6P4ZU16_BRABE tr|A0A6P4ZU16|A0A6P4ZU16_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477556 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4ZXW8_A0A6P4ZXW8_BRABE tr|A0A6P4ZXW8|A0A6P4ZXW8_BRABE SLIT and NTRK-like protein 4 isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109477552 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYJ6_A0A6P4YYJ6_BRABE tr|A0A6P4YYJ6|A0A6P4YYJ6_BRABE Carboxypeptidase N subunit 2-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109477552 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5AAQ8_A0A6P5AAQ8_BRABE tr|A0A6P5AAQ8|A0A6P5AAQ8_BRABE Uncharacterized protein LOC109482174 OS=Branchiostoma belcheri OX=7741 GN=LOC109482174 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYI2_A0A6P4YYI2_BRABE tr|A0A6P4YYI2|A0A6P4YYI2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109477543 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y7S9_A0A6P4Y7S9_BRABE tr|A0A6P4Y7S9|A0A6P4Y7S9_BRABE Leucine-rich repeat transmembrane neuronal protein 2-like isoform X2 OS=Branchiostoma belcheri OX=7741 GN=LOC109467041 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YP78_A0A6P4YP78_BRABE tr|A0A6P4YP78|A0A6P4YP78_BRABE Leucine-rich repeat-containing protein 70-like isoform X1 OS=Branchiostoma belcheri OX=7741 GN=LOC109467041 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Z6F4_A0A6P4Z6F4_BRABE tr|A0A6P4Z6F4|A0A6P4Z6F4_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109473839 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4Y7T7_A0A6P4Y7T7_BRABE tr|A0A6P4Y7T7|A0A6P4Y7T7_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109467050 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P5A7A5_A0A6P5A7A5_BRABE tr|A0A6P5A7A5|A0A6P5A7A5_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109486167 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4XST2_A0A6P4XST2_BRABE tr|A0A6P4XST2|A0A6P4XST2_BRABE Leucine-rich repeat-containing protein 15-like OS=Branchiostoma belcheri OX=7741 GN=LOC109466423 PE=4 SV=1, Branchiostoma_belcheri_tr_A0A6P4YYG8_A0A6P4YYG8_BRABE tr|A0A6P4YYG8|A0A6P4YYG8_BRABE Insulin-like growth factor-binding protein complex acid labile subunit OS=Branchiostoma belcheri OX=7741 GN=LOC109468539 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EJP3_A0A8K0EJP3_BRALA tr|A0A8K0EJP3|A0A8K0EJP3_BRALA SLITRK2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SLITRK2 PE=4 SV=1
OG0000097	Branchiostoma_belcheri_tr_A0A6P5ATK3_A0A6P5ATK3_BRABE tr|A0A6P5ATK3|A0A6P5ATK3_BRABE Slit homolog 2 protein-like OS=Branchiostoma belcheri OX=7741 GN=LOC109486921 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EHJ8_A0A8K0EHJ8_BRALA tr|A0A8K0EHJ8|A0A8K0EHJ8_BRALA LRRC15 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC15 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCP0_A0A8J9ZCP0_BRALA tr|A0A8J9ZCP0|A0A8J9ZCP0_BRALA CPN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CPN2 PE=3 SV=1
