Orthogroup	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Amphioxiformes_Branchiostoma_floridae
OG0000164	Branchiostoma_lanceolatum_tr_A0A8S4MPS5_A0A8S4MPS5_BRALA tr|A0A8S4MPS5|A0A8S4MPS5_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MPB7_A0A8S4MPB7_BRALA tr|A0A8S4MPB7|A0A8S4MPB7_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MPA3_A0A8S4MPA3_BRALA tr|A0A8S4MPA3|A0A8S4MPA3_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MPT3_A0A8S4MPT3_BRALA tr|A0A8S4MPT3|A0A8S4MPT3_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MP51_A0A8S4MP51_BRALA tr|A0A8S4MP51|A0A8S4MP51_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MPZ0_A0A8S4MPZ0_BRALA tr|A0A8S4MPZ0|A0A8S4MPZ0_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MPE4_A0A8S4MPE4_BRALA tr|A0A8S4MPE4|A0A8S4MPE4_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MPV4_A0A8S4MPV4_BRALA tr|A0A8S4MPV4|A0A8S4MPV4_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MQG0_A0A8S4MQG0_BRALA tr|A0A8S4MQG0|A0A8S4MQG0_BRALA TENM3 protein OS=Branchiostoma lanceolatum OX=7740 GN=TENM3 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LE51_A0A9J7LE51_BRAFL tr|A0A9J7LE51|A0A9J7LE51_BRAFL Teneurin-3-like isoform X11 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LEQ5_A0A9J7LEQ5_BRAFL tr|A0A9J7LEQ5|A0A9J7LEQ5_BRAFL Teneurin-3-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MTR9_A0A9J7MTR9_BRAFL tr|A0A9J7MTR9|A0A9J7MTR9_BRAFL Teneurin-3-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LDE0_A0A9J7LDE0_BRAFL tr|A0A9J7LDE0|A0A9J7LDE0_BRAFL Teneurin-3-like isoform X6 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LE40_A0A9J7LE40_BRAFL tr|A0A9J7LE40|A0A9J7LE40_BRAFL Teneurin-3-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LDH8_A0A9J7LDH8_BRAFL tr|A0A9J7LDH8|A0A9J7LDH8_BRAFL Teneurin-3-like isoform X10 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LEW5_A0A9J7LEW5_BRAFL tr|A0A9J7LEW5|A0A9J7LEW5_BRAFL Teneurin-3-like isoform X9 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LDD8_A0A9J7LDD8_BRAFL tr|A0A9J7LDD8|A0A9J7LDD8_BRAFL Teneurin-3-like isoform X8 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MVW1_A0A9J7MVW1_BRAFL tr|A0A9J7MVW1|A0A9J7MVW1_BRAFL Teneurin-3-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7MUW4_A0A9J7MUW4_BRAFL tr|A0A9J7MUW4|A0A9J7MUW4_BRAFL Teneurin-3-like isoform X5 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LFP5_A0A9J7LFP5_BRAFL tr|A0A9J7LFP5|A0A9J7LFP5_BRAFL Teneurin-3-like isoform X7 OS=Branchiostoma floridae OX=7739 GN=LOC118418843 PE=3 SV=1
OG0000165	Branchiostoma_lanceolatum_tr_A0A8K0A237_A0A8K0A237_BRALA tr|A0A8K0A237|A0A8K0A237_BRALA LRRC58 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC58 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A116_A0A8K0A116_BRALA tr|A0A8K0A116|A0A8K0A116_BRALA LRRC58 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC58 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LIU7_A0A9J7LIU7_BRAFL tr|A0A9J7LIU7|A0A9J7LIU7_BRAFL Leucine-rich repeat-containing protein 58-like OS=Branchiostoma floridae OX=7739 GN=LOC118419966 PE=4 SV=1
OG0000165	Branchiostoma_lanceolatum_tr_A0A8K0A5V6_A0A8K0A5V6_BRALA tr|A0A8K0A5V6|A0A8K0A5V6_BRALA LRRC58 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC58 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LH92_A0A9J7LH92_BRAFL tr|A0A9J7LH92|A0A9J7LH92_BRAFL Leucine-rich repeat-containing protein 58-like OS=Branchiostoma floridae OX=7739 GN=LOC118420126 PE=4 SV=1
OG0000166	Branchiostoma_lanceolatum_tr_A0A8K0A305_A0A8K0A305_BRALA tr|A0A8K0A305|A0A8K0A305_BRALA SFRP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SFRP2 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7LDM2_A0A9J7LDM2_BRAFL tr|A0A9J7LDM2|A0A9J7LDM2_BRAFL Secreted frizzled-related protein 2-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118418916 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LED5_A0A9J7LED5_BRAFL tr|A0A9J7LED5|A0A9J7LED5_BRAFL Secreted frizzled-related protein 2-like isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118418916 PE=3 SV=1
OG0000166	Branchiostoma_lanceolatum_tr_A0A8K0EMA2_A0A8K0EMA2_BRALA tr|A0A8K0EMA2|A0A8K0EMA2_BRALA SNED1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SNED1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KYR9_A0A9J7KYR9_BRAFL tr|A0A9J7KYR9|A0A9J7KYR9_BRAFL Uncharacterized protein LOC118413564 OS=Branchiostoma floridae OX=7739 GN=LOC118413564 PE=4 SV=1
OG0000167	Branchiostoma_lanceolatum_tr_A0A8J9VEY3_A0A8J9VEY3_BRALA tr|A0A8J9VEY3|A0A8J9VEY3_BRALA IGSF22 protein OS=Branchiostoma lanceolatum OX=7740 GN=IGSF22 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LS80_A0A9J7LS80_BRAFL tr|A0A9J7LS80|A0A9J7LS80_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118423958 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LU25_A0A9J7LU25_BRAFL tr|A0A9J7LU25|A0A9J7LU25_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118423958 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LSC5_A0A9J7LSC5_BRAFL tr|A0A9J7LSC5|A0A9J7LSC5_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118423958 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7LTV1_A0A9J7LTV1_BRAFL tr|A0A9J7LTV1|A0A9J7LTV1_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118423958 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7N3H9_A0A9J7N3H9_BRAFL tr|A0A9J7N3H9|A0A9J7N3H9_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118423958 PE=3 SV=1
OG0000167	Branchiostoma_lanceolatum_tr_A0A8J9ZN27_A0A8J9ZN27_BRALA tr|A0A8J9ZN27|A0A8J9ZN27_BRALA ITGB1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ITGB1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KX08_A0A9J7KX08_BRAFL tr|A0A9J7KX08|A0A9J7KX08_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118412872 PE=3 SV=1, Branchiostoma_floridae_tr_A0A9J7KWG6_A0A9J7KWG6_BRAFL tr|A0A9J7KWG6|A0A9J7KWG6_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118412872 PE=3 SV=1
OG0000167	Branchiostoma_lanceolatum_tr_A0A8J9ZN71_A0A8J9ZN71_BRALA tr|A0A8J9ZN71|A0A8J9ZN71_BRALA Integrin beta OS=Branchiostoma lanceolatum OX=7740 GN=ITGB2 PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7KX71_A0A9J7KX71_BRAFL tr|A0A9J7KX71|A0A9J7KX71_BRAFL Integrin beta OS=Branchiostoma floridae OX=7739 GN=LOC118412872 PE=3 SV=1
OG0000168	Branchiostoma_lanceolatum_tr_A0A8J9Z7P3_A0A8J9Z7P3_BRALA tr|A0A8J9Z7P3|A0A8J9Z7P3_BRALA COLEC12 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC12 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HPG7_A0A9J7HPG7_BRAFL tr|A0A9J7HPG7|A0A9J7HPG7_BRAFL Macrophage mannose receptor 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118406253 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HPL9_A0A9J7HPL9_BRAFL tr|A0A9J7HPL9|A0A9J7HPL9_BRAFL Uncharacterized protein LOC118406262 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118406262 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HNY8_A0A9J7HNY8_BRAFL tr|A0A9J7HNY8|A0A9J7HNY8_BRAFL C-type lectin BML-2-like OS=Branchiostoma floridae OX=7739 GN=LOC118406042 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HJK8_A0A9J7HJK8_BRAFL tr|A0A9J7HJK8|A0A9J7HJK8_BRAFL C-type lectin domain family 10 member A-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118405301 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HMI1_A0A9J7HMI1_BRAFL tr|A0A9J7HMI1|A0A9J7HMI1_BRAFL Uncharacterized protein LOC118405301 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118405301 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N441_A0A9J7N441_BRAFL tr|A0A9J7N441|A0A9J7N441_BRAFL Asialoglycoprotein receptor 1-like OS=Branchiostoma floridae OX=7739 GN=LOC118424303 PE=4 SV=1
OG0000168	Branchiostoma_lanceolatum_tr_A0A8K0EVB3_A0A8K0EVB3_BRALA tr|A0A8K0EVB3|A0A8K0EVB3_BRALA COLEC10 protein OS=Branchiostoma lanceolatum OX=7740 GN=COLEC10 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EY13_A0A8K0EY13_BRALA tr|A0A8K0EY13|A0A8K0EY13_BRALA CD209 protein OS=Branchiostoma lanceolatum OX=7740 GN=CD209 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7N4B4_A0A9J7N4B4_BRAFL tr|A0A9J7N4B4|A0A9J7N4B4_BRAFL Uncharacterized protein LOC118424886 OS=Branchiostoma floridae OX=7739 GN=LOC118424886 PE=4 SV=1
OG0000168	Branchiostoma_lanceolatum_tr_A0A8J9ZEX8_A0A8J9ZEX8_BRALA tr|A0A8J9ZEX8|A0A8J9ZEX8_BRALA CD209 protein OS=Branchiostoma lanceolatum OX=7740 GN=CD209 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L4T3_A0A9J7L4T3_BRAFL tr|A0A9J7L4T3|A0A9J7L4T3_BRAFL C-type lectin domain family 4 member M-like OS=Branchiostoma floridae OX=7739 GN=LOC118415496 PE=4 SV=1
OG0000168	Branchiostoma_lanceolatum_tr_A0A8J9YMW8_A0A8J9YMW8_BRALA tr|A0A8J9YMW8|A0A8J9YMW8_BRALA CLEC4M protein OS=Branchiostoma lanceolatum OX=7740 GN=CLEC4M PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7NCR9_A0A9J7NCR9_BRAFL tr|A0A9J7NCR9|A0A9J7NCR9_BRAFL CD209 antigen-like protein E OS=Branchiostoma floridae OX=7739 GN=LOC118431120 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M969_A0A9J7M969_BRAFL tr|A0A9J7M969|A0A9J7M969_BRAFL Uncharacterized protein LOC118430090 OS=Branchiostoma floridae OX=7739 GN=LOC118430090 PE=4 SV=1
OG0000169	Branchiostoma_lanceolatum_tr_A0A8K0ADK9_A0A8K0ADK9_BRALA tr|A0A8K0ADK9|A0A8K0ADK9_BRALA LRRC70 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC70 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MNQ5_A0A8S4MNQ5_BRALA tr|A0A8S4MNQ5|A0A8S4MNQ5_BRALA MXRA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=MXRA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AA72_A0A8K0AA72_BRALA tr|A0A8K0AA72|A0A8K0AA72_BRALA MXRA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=MXRA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9E3_A0A8K0A9E3_BRALA tr|A0A8K0A9E3|A0A8K0A9E3_BRALA LRFN4 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRFN4 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A870_A0A8K0A870_BRALA tr|A0A8K0A870|A0A8K0A870_BRALA LRFN5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRFN5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AES4_A0A8K0AES4_BRALA tr|A0A8K0AES4|A0A8K0AES4_BRALA LRFN5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRFN5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F065_A0A8K0F065_BRALA tr|A0A8K0F065|A0A8K0F065_BRALA ISLR protein OS=Branchiostoma lanceolatum OX=7740 GN=ISLR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ADR3_A0A8K0ADR3_BRALA tr|A0A8K0ADR3|A0A8K0ADR3_BRALA ISLR protein OS=Branchiostoma lanceolatum OX=7740 GN=ISLR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ELD5_A0A8K0ELD5_BRALA tr|A0A8K0ELD5|A0A8K0ELD5_BRALA LRRC70 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC70 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F2L2_A0A8K0F2L2_BRALA tr|A0A8K0F2L2|A0A8K0F2L2_BRALA MXRA5 protein OS=Branchiostoma lanceolatum OX=7740 GN=MXRA5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSF5_A0A8J9YSF5_BRALA tr|A0A8J9YSF5|A0A8J9YSF5_BRALA LRRC70 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC70 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YRP5_A0A8J9YRP5_BRALA tr|A0A8J9YRP5|A0A8J9YRP5_BRALA ISLR protein OS=Branchiostoma lanceolatum OX=7740 GN=ISLR PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZRS0_A0A8J9ZRS0_BRALA tr|A0A8J9ZRS0|A0A8J9ZRS0_BRALA LRFN5 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRFN5 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZLM1_A0A8J9ZLM1_BRALA tr|A0A8J9ZLM1|A0A8J9ZLM1_BRALA LRRC4C protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4C PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EK02_A0A8K0EK02_BRALA tr|A0A8K0EK02|A0A8K0EK02_BRALA LRRC4C protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4C PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z5F2_A0A8J9Z5F2_BRALA tr|A0A8J9Z5F2|A0A8J9Z5F2_BRALA LRRC4B protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4B PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z6V2_A0A8J9Z6V2_BRALA tr|A0A8J9Z6V2|A0A8J9Z6V2_BRALA LRRC4C protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC4C PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7K7U5_A0A9J7K7U5_BRAFL tr|A0A9J7K7U5|A0A9J7K7U5_BRAFL Uncharacterized protein LOC118404998 OS=Branchiostoma floridae OX=7739 GN=LOC118404998 PE=4 SV=1
OG0000169	Branchiostoma_lanceolatum_tr_A0A8K0A7E3_A0A8K0A7E3_BRALA tr|A0A8K0A7E3|A0A8K0A7E3_BRALA LRRC70 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC70 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LGI2_A0A9J7LGI2_BRAFL tr|A0A9J7LGI2|A0A9J7LGI2_BRAFL Leucine-rich repeat-containing protein 24-like OS=Branchiostoma floridae OX=7739 GN=LOC118419429 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MXE7_A0A9J7MXE7_BRAFL tr|A0A9J7MXE7|A0A9J7MXE7_BRAFL Leucine-rich repeat-containing protein 4-like OS=Branchiostoma floridae OX=7739 GN=LOC118419721 PE=4 SV=1
OG0000170	Branchiostoma_lanceolatum_tr_A0A8J9YZ86_A0A8J9YZ86_BRALA tr|A0A8J9YZ86|A0A8J9YZ86_BRALA Hypp7279 protein OS=Branchiostoma lanceolatum OX=7740 GN=Hypp7279 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F121_A0A8K0F121_BRALA tr|A0A8K0F121|A0A8K0F121_BRALA MATN4 protein OS=Branchiostoma lanceolatum OX=7740 GN=MATN4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7L1H0_A0A9J7L1H0_BRAFL tr|A0A9J7L1H0|A0A9J7L1H0_BRAFL Uncharacterized protein LOC118414482 isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118414482 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L1L5_A0A9J7L1L5_BRAFL tr|A0A9J7L1L5|A0A9J7L1L5_BRAFL Uncharacterized protein LOC118414482 isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118414482 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7MP47_A0A9J7MP47_BRAFL tr|A0A9J7MP47|A0A9J7MP47_BRAFL Uncharacterized protein LOC118414482 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118414482 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7L2V8_A0A9J7L2V8_BRAFL tr|A0A9J7L2V8|A0A9J7L2V8_BRAFL Uncharacterized protein LOC118414482 isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118414482 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KYG3_A0A9J7KYG3_BRAFL tr|A0A9J7KYG3|A0A9J7KYG3_BRAFL Uncharacterized protein LOC118413013 OS=Branchiostoma floridae OX=7739 GN=LOC118413013 PE=4 SV=1
OG0000170	Branchiostoma_lanceolatum_tr_A0A8J9Z5G5_A0A8J9Z5G5_BRALA tr|A0A8J9Z5G5|A0A8J9Z5G5_BRALA NID2 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID2 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7KLU8_A0A9J7KLU8_BRAFL tr|A0A9J7KLU8|A0A9J7KLU8_BRAFL Uncharacterized protein LOC118409146 OS=Branchiostoma floridae OX=7739 GN=LOC118409146 PE=4 SV=1
OG0000171	Branchiostoma_lanceolatum_tr_A0A8K0EG09_A0A8K0EG09_BRALA tr|A0A8K0EG09|A0A8K0EG09_BRALA Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma lanceolatum OX=7740 GN=NGLY1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EFC2_A0A8K0EFC2_BRALA tr|A0A8K0EFC2|A0A8K0EFC2_BRALA Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma lanceolatum OX=7740 GN=NGLY1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EHZ1_A0A8K0EHZ1_BRALA tr|A0A8K0EHZ1|A0A8K0EHZ1_BRALA Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma lanceolatum OX=7740 GN=NGLY1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7K9A4_A0A9J7K9A4_BRAFL tr|A0A9J7K9A4|A0A9J7K9A4_BRAFL Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Branchiostoma floridae OX=7739 GN=LOC118406119 PE=3 SV=1
OG0000172	Branchiostoma_lanceolatum_tr_A0A8K0EEE1_A0A8K0EEE1_BRALA tr|A0A8K0EEE1|A0A8K0EEE1_BRALA LRRIQ4 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRIQ4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7LAG3_A0A9J7LAG3_BRAFL tr|A0A9J7LAG3|A0A9J7LAG3_BRAFL Uncharacterized protein LOC118416780 OS=Branchiostoma floridae OX=7739 GN=LOC118416780 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M0J1_A0A9J7M0J1_BRAFL tr|A0A9J7M0J1|A0A9J7M0J1_BRAFL Uncharacterized protein LOC118426707 OS=Branchiostoma floridae OX=7739 GN=LOC118426707 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7KFW5_A0A9J7KFW5_BRAFL tr|A0A9J7KFW5|A0A9J7KFW5_BRAFL Uncharacterized protein LOC118405598 OS=Branchiostoma floridae OX=7739 GN=LOC118405598 PE=4 SV=1
OG0000172	Branchiostoma_lanceolatum_tr_A0A8J9Z8K9_A0A8J9Z8K9_BRALA tr|A0A8J9Z8K9|A0A8J9Z8K9_BRALA LRRIQ4 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRIQ4 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7HJN6_A0A9J7HJN6_BRAFL tr|A0A9J7HJN6|A0A9J7HJN6_BRAFL Uncharacterized protein LOC118405498 OS=Branchiostoma floridae OX=7739 GN=LOC118405498 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7HJY1_A0A9J7HJY1_BRAFL tr|A0A9J7HJY1|A0A9J7HJY1_BRAFL Uncharacterized protein LOC118405500 OS=Branchiostoma floridae OX=7739 GN=LOC118405500 PE=4 SV=1
OG0000176	Branchiostoma_lanceolatum_tr_A0A8K0F0S0_A0A8K0F0S0_BRALA tr|A0A8K0F0S0|A0A8K0F0S0_BRALA ANKFN1 protein OS=Branchiostoma lanceolatum OX=7740 GN=ANKFN1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M6G5_A0A9J7M6G5_BRAFL tr|A0A9J7M6G5|A0A9J7M6G5_BRAFL Ankyrin repeat and fibronectin type-III domain-containing protein 1-like isoform X2 OS=Branchiostoma floridae OX=7739 GN=LOC118428907 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7M7V3_A0A9J7M7V3_BRAFL tr|A0A9J7M7V3|A0A9J7M7V3_BRAFL Uncharacterized protein LOC118428907 isoform X1 OS=Branchiostoma floridae OX=7739 GN=LOC118428907 PE=4 SV=1
OG0000176	Branchiostoma_lanceolatum_tr_A0A8K0F3B7_A0A8K0F3B7_BRALA tr|A0A8K0F3B7|A0A8K0F3B7_BRALA ANKFN1 protein _Fragment_ OS=Branchiostoma lanceolatum OX=7740 GN=ANKFN1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F1C4_A0A8K0F1C4_BRALA tr|A0A8K0F1C4|A0A8K0F1C4_BRALA ANKFN1 protein _Fragment_ OS=Branchiostoma lanceolatum OX=7740 GN=ANKFN1 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7NA88_A0A9J7NA88_BRAFL tr|A0A9J7NA88|A0A9J7NA88_BRAFL Ankyrin repeat and fibronectin type-III domain-containing protein 1-like isoform X3 OS=Branchiostoma floridae OX=7739 GN=LOC118428907 PE=4 SV=1, Branchiostoma_floridae_tr_A0A9J7N6H2_A0A9J7N6H2_BRAFL tr|A0A9J7N6H2|A0A9J7N6H2_BRAFL Ankyrin repeat and fibronectin type-III domain-containing protein 1-like isoform X4 OS=Branchiostoma floridae OX=7739 GN=LOC118428907 PE=4 SV=1
OG0000177	Branchiostoma_lanceolatum_tr_A0A8J9ZMS4_A0A8J9ZMS4_BRALA tr|A0A8J9ZMS4|A0A8J9ZMS4_BRALA chitinase OS=Branchiostoma lanceolatum OX=7740 GN=CHIT1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZMG3_A0A8J9ZMG3_BRALA tr|A0A8J9ZMG3|A0A8J9ZMG3_BRALA chitinase OS=Branchiostoma lanceolatum OX=7740 GN=CHIA PE=3 SV=1	Branchiostoma_floridae_tr_A0A9J7KXC7_A0A9J7KXC7_BRAFL tr|A0A9J7KXC7|A0A9J7KXC7_BRAFL Chitotriosidase-1-like OS=Branchiostoma floridae OX=7739 GN=LOC118413016 PE=4 SV=1
OG0000177	Branchiostoma_lanceolatum_tr_A0A8J9W5K1_A0A8J9W5K1_BRALA tr|A0A8J9W5K1|A0A8J9W5K1_BRALA PPP1R7 protein OS=Branchiostoma lanceolatum OX=7740 GN=PPP1R7 PE=4 SV=1	Branchiostoma_floridae_tr_A0A9J7M8C8_A0A9J7M8C8_BRAFL tr|A0A9J7M8C8|A0A9J7M8C8_BRAFL Protein phosphatase 1 regulatory subunit 7-like OS=Branchiostoma floridae OX=7739 GN=LOC118430027 PE=4 SV=1
