Orthogroup	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Cnidaria_Anthozoa_Exaiptasia_diaphana
OG0000041	Branchiostoma_lanceolatum_tr_A0A8K0A822_A0A8K0A822_BRALA tr|A0A8K0A822|A0A8K0A822_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A824_A0A8K0A824_BRALA tr|A0A8K0A824|A0A8K0A824_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A830_A0A8K0A830_BRALA tr|A0A8K0A830|A0A8K0A830_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A907_A0A8K0A907_BRALA tr|A0A8K0A907|A0A8K0A907_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A997_A0A8K0A997_BRALA tr|A0A8K0A997|A0A8K0A997_BRALA VWA5A protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5A PE=4 SV=1	Exaiptasia_diaphana_XP_020905592.1 XP_020905592.1 von Willebrand factor A domain-containing protein 5A [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513909.1 XP_028513909.1 uncharacterized protein LOC110235739 [Exaiptasia diaphana]
OG0000041	Branchiostoma_lanceolatum_tr_A0A8J9WGG4_A0A8J9WGG4_BRALA tr|A0A8J9WGG4|A0A8J9WGG4_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSH2_A0A8J9YSH2_BRALA tr|A0A8J9YSH2|A0A8J9YSH2_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VRS7_A0A8J9VRS7_BRALA tr|A0A8J9VRS7|A0A8J9VRS7_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YRS7_A0A8J9YRS7_BRALA tr|A0A8J9YRS7|A0A8J9YRS7_BRALA VWA5B1 protein OS=Branchiostoma lanceolatum OX=7740 GN=VWA5B1 PE=4 SV=1	Exaiptasia_diaphana_XP_020903341.1 XP_020903341.1 von Willebrand factor A domain-containing protein 5B1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020903342.1 XP_020903342.1 von Willebrand factor A domain-containing protein 5B1 isoform X2 [Exaiptasia diaphana]
OG0000041	Branchiostoma_lanceolatum_tr_A0A8J9Z7G6_A0A8J9Z7G6_BRALA tr|A0A8J9Z7G6|A0A8J9Z7G6_BRALA Poly [ADP-ribose] polymerase OS=Branchiostoma lanceolatum OX=7740 GN=PARP4 PE=3 SV=1	Exaiptasia_diaphana_XP_020912183.1 XP_020912183.1 protein mono-ADP-ribosyltransferase PARP4 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912184.1 XP_020912184.1 protein mono-ADP-ribosyltransferase PARP4 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912185.1 XP_020912185.1 protein mono-ADP-ribosyltransferase PARP4 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518262.1 XP_028518262.1 protein mono-ADP-ribosyltransferase PARP4 isoform X4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912186.1 XP_020912186.1 protein mono-ADP-ribosyltransferase PARP4 isoform X5 [Exaiptasia diaphana]
OG0000044	Branchiostoma_lanceolatum_tr_A0A8K0A536_A0A8K0A536_BRALA tr|A0A8K0A536|A0A8K0A536_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A778_A0A8K0A778_BRALA tr|A0A8K0A778|A0A8K0A778_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A8N4_A0A8K0A8N4_BRALA tr|A0A8K0A8N4|A0A8K0A8N4_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A5Y3_A0A8K0A5Y3_BRALA tr|A0A8K0A5Y3|A0A8K0A5Y3_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YKU8_A0A8J9YKU8_BRALA tr|A0A8J9YKU8|A0A8J9YKU8_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VZB7_A0A8J9VZB7_BRALA tr|A0A8J9VZB7|A0A8J9VZB7_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9P3_A0A8K0A9P3_BRALA tr|A0A8K0A9P3|A0A8K0A9P3_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZK18_A0A8J9ZK18_BRALA tr|A0A8J9ZK18|A0A8J9ZK18_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZK34_A0A8J9ZK34_BRALA tr|A0A8J9ZK34|A0A8J9ZK34_BRALA TGM1 protein OS=Branchiostoma lanceolatum OX=7740 GN=TGM1 PE=3 SV=1	Exaiptasia_diaphana_XP_028519449.1 XP_028519449.1 protein-glutamine gamma-glutamyltransferase K [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916544.1 XP_020916544.1 protein-glutamine gamma-glutamyltransferase K [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916593.1 XP_020916593.1 protein-glutamine gamma-glutamyltransferase K [Exaiptasia diaphana]
OG0000047	Branchiostoma_lanceolatum_tr_A0A8K0E8B9_A0A8K0E8B9_BRALA tr|A0A8K0E8B9|A0A8K0E8B9_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YWJ2_A0A8J9YWJ2_BRALA tr|A0A8J9YWJ2|A0A8J9YWJ2_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YWP7_A0A8J9YWP7_BRALA tr|A0A8J9YWP7|A0A8J9YWP7_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YWE8_A0A8J9YWE8_BRALA tr|A0A8J9YWE8|A0A8J9YWE8_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YWC3_A0A8J9YWC3_BRALA tr|A0A8J9YWC3|A0A8J9YWC3_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YW77_A0A8J9YW77_BRALA tr|A0A8J9YW77|A0A8J9YW77_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YWI1_A0A8J9YWI1_BRALA tr|A0A8J9YWI1|A0A8J9YWI1_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YW79_A0A8J9YW79_BRALA tr|A0A8J9YW79|A0A8J9YW79_BRALA FRRS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=FRRS1 PE=3 SV=1	Exaiptasia_diaphana_XP_020915822.1 XP_020915822.1 ferric-chelate reductase 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915824.1 XP_020915824.1 ferric-chelate reductase 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915825.1 XP_020915825.1 ferric-chelate reductase 1 isoform X3 [Exaiptasia diaphana]
OG0000049	Branchiostoma_lanceolatum_tr_A0A8J9ZZQ5_A0A8J9ZZQ5_BRALA tr|A0A8J9ZZQ5|A0A8J9ZZQ5_BRALA PLXNA4 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZYE2_A0A8J9ZYE2_BRALA tr|A0A8J9ZYE2|A0A8J9ZYE2_BRALA PLXNA4 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA4 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ETU9_A0A8K0ETU9_BRALA tr|A0A8K0ETU9|A0A8K0ETU9_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EWJ2_A0A8K0EWJ2_BRALA tr|A0A8K0EWJ2|A0A8K0EWJ2_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ETK9_A0A8K0ETK9_BRALA tr|A0A8K0ETK9|A0A8K0ETK9_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ERD8_A0A8K0ERD8_BRALA tr|A0A8K0ERD8|A0A8K0ERD8_BRALA PLXNA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=PLXNA1 PE=3 SV=1	Exaiptasia_diaphana_XP_028518799.1 XP_028518799.1 plexin-A1 [Exaiptasia diaphana]
OG0000051	Branchiostoma_lanceolatum_tr_A0A8J9YY73_A0A8J9YY73_BRALA tr|A0A8J9YY73|A0A8J9YY73_BRALA CACHD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=CACHD1 PE=3 SV=1	Exaiptasia_diaphana_XP_028515912.1 XP_028515912.1 VWFA and cache domain-containing protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899021.2 XP_020899021.2 LOW QUALITY PROTEIN_ VWFA and cache domain-containing protein 1-like [Exaiptasia diaphana]
OG0000051	Branchiostoma_lanceolatum_tr_A0A8J9ZH34_A0A8J9ZH34_BRALA tr|A0A8J9ZH34|A0A8J9ZH34_BRALA CACNA2D2 protein OS=Branchiostoma lanceolatum OX=7740 GN=CACNA2D2 PE=3 SV=1	Exaiptasia_diaphana_XP_028513623.1 XP_028513623.1 voltage-dependent calcium channel subunit alpha-2_delta-3 [Exaiptasia diaphana]
OG0000053	Branchiostoma_lanceolatum_tr_A0A8K0EK52_A0A8K0EK52_BRALA tr|A0A8K0EK52|A0A8K0EK52_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F2J8_A0A8K0F2J8_BRALA tr|A0A8K0F2J8|A0A8K0F2J8_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EWV4_A0A8K0EWV4_BRALA tr|A0A8K0EWV4|A0A8K0EWV4_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABL0_A0A8K0ABL0_BRALA tr|A0A8K0ABL0|A0A8K0ABL0_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ADA9_A0A8K0ADA9_BRALA tr|A0A8K0ADA9|A0A8K0ADA9_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AAL6_A0A8K0AAL6_BRALA tr|A0A8K0AAL6|A0A8K0AAL6_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9L2_A0A8K0A9L2_BRALA tr|A0A8K0A9L2|A0A8K0A9L2_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EZK7_A0A8K0EZK7_BRALA tr|A0A8K0EZK7|A0A8K0EZK7_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AC65_A0A8K0AC65_BRALA tr|A0A8K0AC65|A0A8K0AC65_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZLH9_A0A8J9ZLH9_BRALA tr|A0A8J9ZLH9|A0A8J9ZLH9_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZLG4_A0A8J9ZLG4_BRALA tr|A0A8J9ZLG4|A0A8J9ZLG4_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9N6_A0A8K0A9N6_BRALA tr|A0A8K0A9N6|A0A8K0A9N6_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AF20_A0A8K0AF20_BRALA tr|A0A8K0AF20|A0A8K0AF20_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9V6F8_A0A8J9V6F8_BRALA tr|A0A8J9V6F8|A0A8J9V6F8_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABK4_A0A8K0ABK4_BRALA tr|A0A8K0ABK4|A0A8K0ABK4_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AAG9_A0A8K0AAG9_BRALA tr|A0A8K0AAG9|A0A8K0AAG9_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VKC9_A0A8J9VKC9_BRALA tr|A0A8J9VKC9|A0A8J9VKC9_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSH0_A0A8J9YSH0_BRALA tr|A0A8J9YSH0|A0A8J9YSH0_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YSH4_A0A8J9YSH4_BRALA tr|A0A8J9YSH4|A0A8J9YSH4_BRALA LRRC7 protein OS=Branchiostoma lanceolatum OX=7740 GN=LRRC7 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YRS1_A0A8J9YRS1_BRALA tr|A0A8J9YRS1|A0A8J9YRS1_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=SHOC2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VGH8_A0A8J9VGH8_BRALA tr|A0A8J9VGH8|A0A8J9VGH8_BRALA ubiquitinyl hydrolase 1 OS=Branchiostoma lanceolatum OX=7740 GN=SHOC2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VRT8_A0A8J9VRT8_BRALA tr|A0A8J9VRT8|A0A8J9VRT8_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YRT3_A0A8J9YRT3_BRALA tr|A0A8J9YRT3|A0A8J9YRT3_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VFF7_A0A8J9VFF7_BRALA tr|A0A8J9VFF7|A0A8J9VFF7_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z390_A0A8J9Z390_BRALA tr|A0A8J9Z390|A0A8J9Z390_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F3K6_A0A8K0F3K6_BRALA tr|A0A8K0F3K6|A0A8K0F3K6_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AF89_A0A8K0AF89_BRALA tr|A0A8K0AF89|A0A8K0AF89_BRALA MFHAS1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MFHAS1 PE=4 SV=1	Exaiptasia_diaphana_XP_020910451.1 XP_020910451.1 malignant fibrous histiocytoma-amplified sequence 1 homolog isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910452.1 XP_020910452.1 malignant fibrous histiocytoma-amplified sequence 1 homolog isoform X2 [Exaiptasia diaphana]
OG0000054	Branchiostoma_lanceolatum_tr_A0A8K0E8Q0_A0A8K0E8Q0_BRALA tr|A0A8K0E8Q0|A0A8K0E8Q0_BRALA ERBIN protein OS=Branchiostoma lanceolatum OX=7740 GN=ERBIN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EBD9_A0A8K0EBD9_BRALA tr|A0A8K0EBD9|A0A8K0EBD9_BRALA ERBIN protein OS=Branchiostoma lanceolatum OX=7740 GN=ERBIN PE=4 SV=1	Exaiptasia_diaphana_XP_020910667.1 XP_020910667.1 erbin [Exaiptasia diaphana]
OG0000054	Branchiostoma_lanceolatum_tr_A0A8J9Z6U2_A0A8J9Z6U2_BRALA tr|A0A8J9Z6U2|A0A8J9Z6U2_BRALA SCRIB protein OS=Branchiostoma lanceolatum OX=7740 GN=SCRIB PE=4 SV=1	Exaiptasia_diaphana_XP_028513465.1 XP_028513465.1 protein scribble homolog [Exaiptasia diaphana]
OG0000056	Branchiostoma_lanceolatum_tr_A0A8K0A174_A0A8K0A174_BRALA tr|A0A8K0A174|A0A8K0A174_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A3S7_A0A8K0A3S7_BRALA tr|A0A8K0A3S7|A0A8K0A3S7_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A1I7_A0A8K0A1I7_BRALA tr|A0A8K0A1I7|A0A8K0A1I7_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VXD6_A0A8J9VXD6_BRALA tr|A0A8J9VXD6|A0A8J9VXD6_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCN2_A0A8J9ZCN2_BRALA tr|A0A8J9ZCN2|A0A8J9ZCN2_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EX75_A0A8K0EX75_BRALA tr|A0A8K0EX75|A0A8K0EX75_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A8K8_A0A8K0A8K8_BRALA tr|A0A8K0A8K8|A0A8K0A8K8_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABK9_A0A8K0ABK9_BRALA tr|A0A8K0ABK9|A0A8K0ABK9_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A829_A0A8K0A829_BRALA tr|A0A8K0A829|A0A8K0A829_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E968_A0A8K0E968_BRALA tr|A0A8K0E968|A0A8K0E968_BRALA MID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YMI7_A0A8J9YMI7_BRALA tr|A0A8J9YMI7|A0A8J9YMI7_BRALA MID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EIA7_A0A8K0EIA7_BRALA tr|A0A8K0EIA7|A0A8K0EIA7_BRALA MID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EDZ5_A0A8K0EDZ5_BRALA tr|A0A8K0EDZ5|A0A8K0EDZ5_BRALA MID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YPI7_A0A8J9YPI7_BRALA tr|A0A8J9YPI7|A0A8J9YPI7_BRALA MID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZE42_A0A8J9ZE42_BRALA tr|A0A8J9ZE42|A0A8J9ZE42_BRALA TRIM36 protein OS=Branchiostoma lanceolatum OX=7740 GN=TRIM36 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZD77_A0A8J9ZD77_BRALA tr|A0A8J9ZD77|A0A8J9ZD77_BRALA TRIM36 protein OS=Branchiostoma lanceolatum OX=7740 GN=TRIM36 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZCK6_A0A8J9ZCK6_BRALA tr|A0A8J9ZCK6|A0A8J9ZCK6_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=MID1 PE=4 SV=1	Exaiptasia_diaphana_XP_020900175.1 XP_020900175.1 E3 ubiquitin-protein ligase TRIM9 [Exaiptasia diaphana]
OG0000056	Branchiostoma_lanceolatum_tr_A0A8J9ZR77_A0A8J9ZR77_BRALA tr|A0A8J9ZR77|A0A8J9ZR77_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=TRIM9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZTW8_A0A8J9ZTW8_BRALA tr|A0A8J9ZTW8|A0A8J9ZTW8_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=TRIM9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZR76_A0A8J9ZR76_BRALA tr|A0A8J9ZR76|A0A8J9ZR76_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=TRIM9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVN2_A0A8J9ZVN2_BRALA tr|A0A8J9ZVN2|A0A8J9ZVN2_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=TRIM9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZSP9_A0A8J9ZSP9_BRALA tr|A0A8J9ZSP9|A0A8J9ZSP9_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=TRIM9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZRD5_A0A8J9ZRD5_BRALA tr|A0A8J9ZRD5|A0A8J9ZRD5_BRALA RING-type E3 ubiquitin transferase OS=Branchiostoma lanceolatum OX=7740 GN=TRIM9 PE=4 SV=1	Exaiptasia_diaphana_XP_020900170.1 XP_020900170.1 tripartite motif-containing protein 67 [Exaiptasia diaphana]
OG0000058	Branchiostoma_lanceolatum_tr_A0A8J9YXS7_A0A8J9YXS7_BRALA tr|A0A8J9YXS7|A0A8J9YXS7_BRALA MDGA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MDGA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YY19_A0A8J9YY19_BRALA tr|A0A8J9YY19|A0A8J9YY19_BRALA MDGA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MDGA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MNQ9_A0A8S4MNQ9_BRALA tr|A0A8S4MNQ9|A0A8S4MNQ9_BRALA PTPRS protein OS=Branchiostoma lanceolatum OX=7740 GN=PTPRS PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E847_A0A8K0E847_BRALA tr|A0A8K0E847|A0A8K0E847_BRALA MDGA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MDGA1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZG96_A0A8J9ZG96_BRALA tr|A0A8J9ZG96|A0A8J9ZG96_BRALA MALRD1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MALRD1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z0I8_A0A8J9Z0I8_BRALA tr|A0A8J9Z0I8|A0A8J9Z0I8_BRALA MDGA1 protein OS=Branchiostoma lanceolatum OX=7740 GN=MDGA1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZIN3_A0A8J9ZIN3_BRALA tr|A0A8J9ZIN3|A0A8J9ZIN3_BRALA NOTCH1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NOTCH1 PE=3 SV=1	Exaiptasia_diaphana_XP_020912923.2 XP_020912923.2 MAM and LDL-receptor class A domain-containing protein 1 [Exaiptasia diaphana]
