Orthogroup	Chordata_Vertebrata_Mus_musculus	Chordata_Vertebrata_Danio_rerio
OG0000151	Mus_musculus_sp_P47879_IBP4_MOUSE sp_P47879_IBP4_MOUSE Insulin-like growth factor-binding protein 4 OS=Mus musculus OX=10090 GN=Igfbp4 PE=1 SV=2, Mus_musculus_sp_P47876_IBP1_MOUSE sp_P47876_IBP1_MOUSE Insulin-like growth factor-binding protein 1 OS=Mus musculus OX=10090 GN=Igfbp1 PE=2 SV=2	Danio_rerio_tr_A4K8J2_A4K8J2_DANRE tr|A4K8J2|A4K8J2_DANRE Insulin-like growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=igfbp1b PE=2 SV=1, Danio_rerio_tr_A4IGH0_A4IGH0_DANRE tr|A4IGH0|A4IGH0_DANRE Insulin-like growth factor-binding protein 1 _Fragment_ OS=Danio rerio OX=7955 GN=igfbp1b PE=2 SV=1, Danio_rerio_tr_Q90YJ7_Q90YJ7_DANRE tr|Q90YJ7|Q90YJ7_DANRE Insulin-like growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=IGFBP-1 PE=2 SV=1, Danio_rerio_tr_Q8JHX6_Q8JHX6_DANRE tr|Q8JHX6|Q8JHX6_DANRE Insulin-like growth factor-binding protein 1 OS=Danio rerio OX=7955 GN=igfbp1a PE=2 SV=1
OG0000151	Mus_musculus_sp_Q07079_IBP5_MOUSE sp_Q07079_IBP5_MOUSE Insulin-like growth factor-binding protein 5 OS=Mus musculus OX=10090 GN=Igfbp5 PE=1 SV=1	Danio_rerio_tr_A5PLA3_A5PLA3_DANRE tr|A5PLA3|A5PLA3_DANRE Insulin-like growth factor-binding protein 5 OS=Danio rerio OX=7955 GN=igfbp5b PE=2 SV=1, Danio_rerio_tr_B0S525_B0S525_DANRE tr|B0S525|B0S525_DANRE Insulin-like growth factor-binding protein 5 OS=Danio rerio OX=7955 GN=igfbp5 PE=4 SV=1
OG0000151	Mus_musculus_sp_P47878_IBP3_MOUSE sp_P47878_IBP3_MOUSE Insulin-like growth factor-binding protein 3 OS=Mus musculus OX=10090 GN=Igfbp3 PE=2 SV=2	Danio_rerio_tr_Q66I28_Q66I28_DANRE tr|Q66I28|Q66I28_DANRE Insulin-like growth factor-binding protein 3 OS=Danio rerio OX=7955 GN=IGFBP-3 PE=2 SV=1
OG0000154	Mus_musculus_sp_Q66K08_CILP1_MOUSE sp_Q66K08_CILP1_MOUSE Cartilage intermediate layer protein 1 OS=Mus musculus OX=10090 GN=Cilp PE=1 SV=1	Danio_rerio_tr_A0A8M1NUZ8_A0A8M1NUZ8_DANRE tr|A0A8M1NUZ8|A0A8M1NUZ8_DANRE Cartilage intermediate layer protein 1 isoform X1 OS=Danio rerio OX=7955 GN=im_7137994 PE=1 SV=1
OG0000154	Mus_musculus_sp_D3Z7H8_CILP2_MOUSE sp_D3Z7H8_CILP2_MOUSE Cartilage intermediate layer protein 2 OS=Mus musculus OX=10090 GN=Cilp2 PE=1 SV=1	Danio_rerio_tr_F1Q5N7_F1Q5N7_DANRE tr|F1Q5N7|F1Q5N7_DANRE Cartilage intermediate layer protein 2 OS=Danio rerio OX=7955 GN=cilp2 PE=4 SV=3
OG0000156	Mus_musculus_sp_C0HKD9_MFA1B_MOUSE sp_C0HKD9_MFA1B_MOUSE Microfibrillar-associated protein 1B OS=Mus musculus OX=10090 GN=Mfap1b PE=1 SV=1	Danio_rerio_tr_Q7ZTX7_Q7ZTX7_DANRE tr|Q7ZTX7|Q7ZTX7_DANRE Microfibrillar-associated protein 1 OS=Danio rerio OX=7955 GN=zgc_56551 PE=1 SV=1
OG0000157	Mus_musculus_sp_Q80T14_FRAS1_MOUSE sp_Q80T14_FRAS1_MOUSE Extracellular matrix organizing protein FRAS1 OS=Mus musculus OX=10090 GN=Fras1 PE=1 SV=2	Danio_rerio_tr_A0A0R4IQJ3_A0A0R4IQJ3_DANRE tr|A0A0R4IQJ3|A0A0R4IQJ3_DANRE Extracellular matrix protein FRAS1 isoform X1 OS=Danio rerio OX=7955 GN=id_ibd5080 PE=1 SV=2, Danio_rerio_tr_F1Q633_F1Q633_DANRE tr|F1Q633|F1Q633_DANRE Extracellular matrix protein FRAS1 OS=Danio rerio OX=7955 GN=id_ibd5080 PE=1 SV=1
OG0000157	Mus_musculus_sp_Q684R7_FREM1_MOUSE sp_Q684R7_FREM1_MOUSE FRAS1-related extracellular matrix protein 1 OS=Mus musculus OX=10090 GN=Frem1 PE=1 SV=1, Mus_musculus_sp_Q684R7_FREM1_MOUSE sp_Q684R7_FREM1_MOUSE FRAS1-related extracellular matrix protein 1 OS=Mus musculus OX=10090 GN=Frem1 PE=1 SV=1	Danio_rerio_tr_F1R2T2_F1R2T2_DANRE tr|F1R2T2|F1R2T2_DANRE Fras-related extracellular matrix protein 1b isoform X1 OS=Danio rerio OX=7955 GN=si_ch211-219p7.1 PE=3 SV=3, Danio_rerio_tr_B6IDE5_B6IDE5_DANRE tr|B6IDE5|B6IDE5_DANRE Fras-related extracellular matrix protein 1b precursor OS=Danio rerio OX=7955 GN=si_ch211-219p7.1 PE=2 SV=1, Danio_rerio_tr_D7PS89_D7PS89_DANRE tr|D7PS89|D7PS89_DANRE FRAS1-related extracellular matrix protein 1 precursor OS=Danio rerio OX=7955 GN=rfl PE=2 SV=1
OG0000171	Mus_musculus_sp_Q9JI78_NGLY1_MOUSE sp_Q9JI78_NGLY1_MOUSE Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Mus musculus OX=10090 GN=Ngly1 PE=1 SV=2	Danio_rerio_sp_Q503I8_NGLY1_DANRE sp|Q503I8|NGLY1_DANRE Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Danio rerio OX=7955 GN=ngly1 PE=2 SV=1, Danio_rerio_tr_B2GSS9_B2GSS9_DANRE tr|B2GSS9|B2GSS9_DANRE Peptide-N_4_-_N-acetyl-beta-glucosaminyl_asparagine amidase OS=Danio rerio OX=7955 GN=zgc_110561 PE=2 SV=1
OG0000181	Mus_musculus_sp_Q2TJ95_RSPO3_MOUSE sp_Q2TJ95_RSPO3_MOUSE R-spondin-3 OS=Mus musculus OX=10090 GN=Rspo3 PE=1 SV=2	Danio_rerio_sp_Q5R328_RSPO3_DANRE sp|Q5R328|RSPO3_DANRE R-spondin-3 OS=Danio rerio OX=7955 GN=rspo3 PE=2 SV=2
OG0000215	Mus_musculus_sp_Q00731_VEGFA_MOUSE sp_Q00731_VEGFA_MOUSE Vascular endothelial growth factor A OS=Mus musculus OX=10090 GN=Vegfa PE=1 SV=2	Danio_rerio_tr_Q0QYI0_Q0QYI0_DANRE tr|Q0QYI0|Q0QYI0_DANRE Vascular endothelial growth factor A isoform 2 precursor _Fragment_ OS=Danio rerio OX=7955 GN=fd42e02 PE=2 SV=1, Danio_rerio_sp_O73682_VGFAA_DANRE sp|O73682|VGFAA_DANRE Vascular endothelial growth factor A-A OS=Danio rerio OX=7955 GN=vegfaa PE=1 SV=1
OG0000215	Mus_musculus_sp_P49764_PLGF_MOUSE sp_P49764_PLGF_MOUSE Placenta growth factor OS=Mus musculus OX=10090 GN=Pgf PE=2 SV=1	Danio_rerio_tr_X1WBL7_X1WBL7_DANRE tr|X1WBL7|X1WBL7_DANRE Placenta growth factor isoform X1 OS=Danio rerio OX=7955 GN=pgfb PE=3 SV=1
OG0000215	Mus_musculus_sp_P97953_VEGFC_MOUSE sp_P97953_VEGFC_MOUSE Vascular endothelial growth factor C OS=Mus musculus OX=10090 GN=Vegfc PE=1 SV=1	Danio_rerio_tr_Q7T3I6_Q7T3I6_DANRE tr|Q7T3I6|Q7T3I6_DANRE Vascular endothelial growth factor C OS=Danio rerio OX=7955 GN=vegfc PE=2 SV=1
OG0000216	Mus_musculus_sp_Q8BZQ2_CRLD2_MOUSE sp_Q8BZQ2_CRLD2_MOUSE Cysteine-rich secretory protein LCCL domain-containing 2 OS=Mus musculus OX=10090 GN=Crispld2 PE=1 SV=1, Mus_musculus_sp_Q8CGD2_CRLD1_MOUSE sp_Q8CGD2_CRLD1_MOUSE Cysteine-rich secretory protein LCCL domain-containing 1 OS=Mus musculus OX=10090 GN=Crispld1 PE=2 SV=1	Danio_rerio_tr_F1QHW4_F1QHW4_DANRE tr|F1QHW4|F1QHW4_DANRE Cysteine-rich secretory protein LCCL domain-containing 1 OS=Danio rerio OX=7955 GN=crispld1a PE=4 SV=2
OG0000222	Mus_musculus_sp_Q9JIA1_LGI1_MOUSE sp_Q9JIA1_LGI1_MOUSE Leucine-rich glioma-inactivated protein 1 OS=Mus musculus OX=10090 GN=Lgi1 PE=1 SV=1	Danio_rerio_tr_F6NUE1_F6NUE1_DANRE tr|F6NUE1|F6NUE1_DANRE Leucine-rich_ glioma inactivated 1a OS=Danio rerio OX=7955 GN=lgi1a PE=2 SV=1, Danio_rerio_tr_Q2HPG2_Q2HPG2_DANRE tr|Q2HPG2|Q2HPG2_DANRE LGIa _Fragment_ OS=Danio rerio OX=7955 GN=LGIa PE=2 SV=1, Danio_rerio_tr_B3DJS9_B3DJS9_DANRE tr|B3DJS9|B3DJS9_DANRE Leucine-rich glioma-inactivated protein 1 precursor OS=Danio rerio OX=7955 GN=lgi1b PE=2 SV=1, Danio_rerio_tr_F1R662_F1R662_DANRE tr|F1R662|F1R662_DANRE Leucine-rich glioma-inactivated protein 1 isoform X1 OS=Danio rerio OX=7955 GN=lgi1b PE=4 SV=1
OG0000222	Mus_musculus_sp_Q8K406_LGI3_MOUSE sp_Q8K406_LGI3_MOUSE Leucine-rich repeat LGI family member 3 OS=Mus musculus OX=10090 GN=Lgi3 PE=1 SV=1	Danio_rerio_tr_Q2HPG0_Q2HPG0_DANRE tr|Q2HPG0|Q2HPG0_DANRE LGI3 OS=Danio rerio OX=7955 GN=si_ch211-198o12.2 PE=2 SV=1
OG0000236	Mus_musculus_sp_P31240_PDGFB_MOUSE sp_P31240_PDGFB_MOUSE Platelet-derived growth factor subunit B OS=Mus musculus OX=10090 GN=Pdgfb PE=2 SV=1	Danio_rerio_tr_A0A8M9PWR6_A0A8M9PWR6_DANRE tr|A0A8M9PWR6|A0A8M9PWR6_DANRE Platelet-derived growth factor beta polypeptide b OS=Danio rerio OX=7955 GN=pdgfbb PE=3 SV=1
OG0000247	Mus_musculus_sp_P70186_EPYC_MOUSE sp_P70186_EPYC_MOUSE Epiphycan OS=Mus musculus OX=10090 GN=Epyc PE=2 SV=1	Danio_rerio_tr_B0S5X0_B0S5X0_DANRE tr|B0S5X0|B0S5X0_DANRE Epiphycan OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1, Danio_rerio_tr_A0A8M1P5N0_A0A8M1P5N0_DANRE tr|A0A8M1P5N0|A0A8M1P5N0_DANRE Epiphycan OS=Danio rerio OX=7955 GN=dspg3 PE=1 SV=1
OG0000247	Mus_musculus_sp_Q62000_MIME_MOUSE sp_Q62000_MIME_MOUSE Mimecan OS=Mus musculus OX=10090 GN=Ogn PE=1 SV=1	Danio_rerio_tr_Q5BLC1_Q5BLC1_DANRE tr|Q5BLC1|Q5BLC1_DANRE Mimecan precursor OS=Danio rerio OX=7955 GN=ogn PE=1 SV=1
OG0000249	Mus_musculus_sp_P56565_S10A1_MOUSE sp_P56565_S10A1_MOUSE Protein S100-A1 OS=Mus musculus OX=10090 GN=S100a1 PE=1 SV=2	Danio_rerio_tr_A3KH13_A3KH13_DANRE tr|A3KH13|A3KH13_DANRE Protein S100 OS=Danio rerio OX=7955 GN=S100A1 PE=1 SV=1
OG0000249	Mus_musculus_sp_P50114_S100B_MOUSE sp_P50114_S100B_MOUSE Protein S100-B OS=Mus musculus OX=10090 GN=S100b PE=1 SV=2	Danio_rerio_tr_Q6DGT8_Q6DGT8_DANRE tr|Q6DGT8|Q6DGT8_DANRE Protein S100-B OS=Danio rerio OX=7955 GN=si_dkey-110p14.2 PE=1 SV=1
OG0000249	Mus_musculus_sp_Q2VIS4_FILA2_MOUSE sp_Q2VIS4_FILA2_MOUSE Filaggrin-2 OS=Mus musculus OX=10090 GN=Flg2 PE=1 SV=2, Mus_musculus_sp_P97347_RPTN_MOUSE sp_P97347_RPTN_MOUSE Repetin OS=Mus musculus OX=10090 GN=Rptn PE=2 SV=2	Danio_rerio_tr_Q5XJJ5_Q5XJJ5_DANRE tr|Q5XJJ5|Q5XJJ5_DANRE Protein S100 OS=Danio rerio OX=7955 GN=zgc_101880 PE=2 SV=1
OG0000252	Mus_musculus_sp_Q2VWQ2_NELL1_MOUSE sp_Q2VWQ2_NELL1_MOUSE Protein kinase C-binding protein NELL1 OS=Mus musculus OX=10090 GN=Nell1 PE=2 SV=1, Mus_musculus_sp_Q61220_NELL2_MOUSE sp_Q61220_NELL2_MOUSE Protein kinase C-binding protein NELL2 OS=Mus musculus OX=10090 GN=Nell2 PE=1 SV=3	Danio_rerio_sp_A1A5Y0_NELL2_DANRE sp|A1A5Y0|NELL2_DANRE Protein kinase C-binding protein NELL2 OS=Danio rerio OX=7955 GN=nell2 PE=2 SV=1, Danio_rerio_tr_F1QV50_F1QV50_DANRE tr|F1QV50|F1QV50_DANRE Neural EGFL-like 2b OS=Danio rerio OX=7955 GN=nell2b PE=4 SV=2
OG0000261	Mus_musculus_sp_Q9R118_HTRA1_MOUSE sp_Q9R118_HTRA1_MOUSE Serine protease HTRA1 OS=Mus musculus OX=10090 GN=Htra1 PE=1 SV=2	Danio_rerio_sp_Q6GMI0_HTR1A_DANRE sp|Q6GMI0|HTR1A_DANRE Serine protease HTRA1A OS=Danio rerio OX=7955 GN=htra1a PE=2 SV=1, Danio_rerio_tr_B2GT42_B2GT42_DANRE tr|B2GT42|B2GT42_DANRE Htra1 protein OS=Danio rerio OX=7955 GN=htra1 PE=2 SV=1, Danio_rerio_sp_A9JRB3_HTR1B_DANRE sp|A9JRB3|HTR1B_DANRE Serine protease HTRA1B OS=Danio rerio OX=7955 GN=htra1b PE=2 SV=1
OG0000261	Mus_musculus_sp_A2RT60_HTRA4_MOUSE sp_A2RT60_HTRA4_MOUSE Serine protease HTRA4 OS=Mus musculus OX=10090 GN=Htra4 PE=2 SV=1	Danio_rerio_tr_A0A0A0MPH1_A0A0A0MPH1_DANRE tr|A0A0A0MPH1|A0A0A0MPH1_DANRE HtrA serine peptidase 4 OS=Danio rerio OX=7955 GN=htra4 PE=3 SV=1
OG0000261	Mus_musculus_sp_Q9D236_HTRA3_MOUSE sp_Q9D236_HTRA3_MOUSE Serine protease HTRA3 OS=Mus musculus OX=10090 GN=Htra3 PE=1 SV=3, Mus_musculus_sp_Q9D236_HTRA3_MOUSE sp_Q9D236_HTRA3_MOUSE Serine protease HTRA3 OS=Mus musculus OX=10090 GN=Htra3 PE=1 SV=3, Mus_musculus_sp_Q9D236_HTRA3_MOUSE sp_Q9D236_HTRA3_MOUSE Serine protease HTRA3 OS=Mus musculus OX=10090 GN=Htra3 PE=1 SV=3	Danio_rerio_tr_Q6DBR1_Q6DBR1_DANRE tr|Q6DBR1|Q6DBR1_DANRE HtrA serine peptidase 3a OS=Danio rerio OX=7955 GN=zgc_91963 PE=2 SV=1
OG0000268	Mus_musculus_sp_Q9Z2L7_CRLF3_MOUSE sp_Q9Z2L7_CRLF3_MOUSE Cytokine receptor-like factor 3 OS=Mus musculus OX=10090 GN=Crlf3 PE=1 SV=1	Danio_rerio_sp_Q568M3_CRLF3_DANRE sp|Q568M3|CRLF3_DANRE Cytokine receptor-like factor 3 OS=Danio rerio OX=7955 GN=crlf3 PE=2 SV=1, Danio_rerio_tr_F1QNI2_F1QNI2_DANRE tr|F1QNI2|F1QNI2_DANRE Cytokine receptor-like factor 3 OS=Danio rerio OX=7955 GN=fd20c08 PE=1 SV=1
OG0000269	Mus_musculus_sp_Q8BMF8_GLDN_MOUSE sp_Q8BMF8_GLDN_MOUSE Gliomedin OS=Mus musculus OX=10090 GN=Gldn PE=1 SV=1	Danio_rerio_tr_F2Z4S9_F2Z4S9_DANRE tr|F2Z4S9|F2Z4S9_DANRE Gliomedin OS=Danio rerio OX=7955 GN=colm PE=4 SV=1
OG0000281	Mus_musculus_sp_Q0VF58_COJA1_MOUSE sp_Q0VF58_COJA1_MOUSE Collagen alpha-1_XIX_ chain OS=Mus musculus OX=10090 GN=Col19a1 PE=2 SV=2, Mus_musculus_sp_Q05722_CO9A1_MOUSE sp_Q05722_CO9A1_MOUSE Collagen alpha-1_IX_ chain OS=Mus musculus OX=10090 GN=Col9a1 PE=2 SV=2	Danio_rerio_tr_Q08BP6_Q08BP6_DANRE tr|Q08BP6|Q08BP6_DANRE Uncharacterized protein LOC768174 precursor OS=Danio rerio OX=7955 GN=zgc_153049 PE=2 SV=1
OG0000283	Mus_musculus_sp_P30882_CCL5_MOUSE sp_P30882_CCL5_MOUSE C-C motif chemokine 5 OS=Mus musculus OX=10090 GN=Ccl5 PE=1 SV=2	Danio_rerio_tr_B3DGM0_B3DGM0_DANRE tr|B3DGM0|B3DGM0_DANRE C-C motif chemokine OS=Danio rerio OX=7955 GN=LOC100004509 PE=2 SV=1
OG0000298	Mus_musculus_sp_P70389_ALS_MOUSE sp_P70389_ALS_MOUSE Insulin-like growth factor-binding protein complex acid labile subunit OS=Mus musculus OX=10090 GN=Igfals PE=1 SV=1	Danio_rerio_tr_E9QJJ1_E9QJJ1_DANRE tr|E9QJJ1|E9QJJ1_DANRE Insulin-like growth factor-binding protein complex acid labile subunit OS=Danio rerio OX=7955 GN=igfals PE=4 SV=1
OG0000315	Mus_musculus_sp_O88310_ITL1A_MOUSE sp_O88310_ITL1A_MOUSE Intelectin-1a OS=Mus musculus OX=10090 GN=Itln1 PE=1 SV=1	Danio_rerio_tr_Q08CC6_Q08CC6_DANRE tr|Q08CC6|Q08CC6_DANRE Intelectin 1 precursor OS=Danio rerio OX=7955 GN=zgc_153267 PE=1 SV=1
OG0000316	Mus_musculus_sp_O88992_C1QRF_MOUSE sp_O88992_C1QRF_MOUSE C1q-related factor OS=Mus musculus OX=10090 GN=C1ql1 PE=1 SV=2, Mus_musculus_sp_Q9ESN4_C1QL3_MOUSE sp_Q9ESN4_C1QL3_MOUSE Complement C1q-like protein 3 OS=Mus musculus OX=10090 GN=C1ql3 PE=1 SV=1	Danio_rerio_tr_Q6NZU2_Q6NZU2_DANRE tr|Q6NZU2|Q6NZU2_DANRE Complement C1q-like protein 3 precursor OS=Danio rerio OX=7955 GN=zgc_77412 PE=2 SV=1
OG0000339	Mus_musculus_sp_P01326_INS2_MOUSE sp_P01326_INS2_MOUSE Insulin-2 OS=Mus musculus OX=10090 GN=Ins2 PE=1 SV=1	Danio_rerio_tr_B2GSI0_B2GSI0_DANRE tr|B2GSI0|B2GSI0_DANRE Insulin OS=Danio rerio OX=7955 GN=ins PE=2 SV=1, Danio_rerio_sp_O73727_INS_DANRE sp|O73727|INS_DANRE Insulin OS=Danio rerio OX=7955 GN=ins PE=3 SV=1
OG0000343	Mus_musculus_sp_Q9JM58_CRLF1_MOUSE sp_Q9JM58_CRLF1_MOUSE Cytokine receptor-like factor 1 OS=Mus musculus OX=10090 GN=Crlf1 PE=1 SV=1	Danio_rerio_tr_A8WG66_A8WG66_DANRE tr|A8WG66|A8WG66_DANRE Crlf1b protein OS=Danio rerio OX=7955 GN=zgc_172222 PE=2 SV=1, Danio_rerio_tr_B8JL58_B8JL58_DANRE tr|B8JL58|B8JL58_DANRE Cytokine receptor-like factor 1b OS=Danio rerio OX=7955 GN=clf-1.b PE=4 SV=1, Danio_rerio_tr_Q6DG28_Q6DG28_DANRE tr|Q6DG28|Q6DG28_DANRE Crlf1a protein OS=Danio rerio OX=7955 GN=clf-1.a PE=2 SV=1
OG0000344	Mus_musculus_sp_Q62356_FSTL1_MOUSE sp_Q62356_FSTL1_MOUSE Follistatin-related protein 1 OS=Mus musculus OX=10090 GN=Fstl1 PE=1 SV=2	Danio_rerio_tr_Q567W5_Q567W5_DANRE tr|Q567W5|Q567W5_DANRE Follistatin-like 1a OS=Danio rerio OX=7955 GN=fstl1 PE=2 SV=1, Danio_rerio_tr_Q2PMI2_Q2PMI2_DANRE tr|Q2PMI2|Q2PMI2_DANRE Follistatin-like 1b OS=Danio rerio OX=7955 GN=fa95c03 PE=1 SV=1
OG0000350	Mus_musculus_sp_J3S6Y1_TSEAR_MOUSE sp_J3S6Y1_TSEAR_MOUSE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Mus musculus OX=10090 GN=Tspear PE=1 SV=1	Danio_rerio_tr_E7F9F5_E7F9F5_DANRE tr|E7F9F5|E7F9F5_DANRE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Danio rerio OX=7955 GN=tspearb PE=4 SV=1, Danio_rerio_tr_E7EY40_E7EY40_DANRE tr|E7EY40|E7EY40_DANRE Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Danio rerio OX=7955 GN=tspeara PE=4 SV=1
OG0000351	Mus_musculus_sp_O08677_KNG1_MOUSE sp_O08677_KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1, Mus_musculus_sp_O08677_KNG1_MOUSE sp_O08677_KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1, Mus_musculus_sp_O08677_KNG1_MOUSE sp_O08677_KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1	Danio_rerio_tr_Q5XJ76_Q5XJ76_DANRE tr|Q5XJ76|Q5XJ76_DANRE Kininogen 1 OS=Danio rerio OX=7955 GN=fb64g01 PE=1 SV=1
OG0000370	Mus_musculus_sp_Q9QXP7_C1QT1_MOUSE sp_Q9QXP7_C1QT1_MOUSE Complement C1q tumor necrosis factor-related protein 1 OS=Mus musculus OX=10090 GN=C1qtnf1 PE=2 SV=1	Danio_rerio_tr_Q566P1_Q566P1_DANRE tr|Q566P1|Q566P1_DANRE C1q and TNF-related 1 OS=Danio rerio OX=7955 GN=zgc_113062 PE=2 SV=1
OG0000392	Mus_musculus_sp_E9Q7T7_CHADL_MOUSE sp_E9Q7T7_CHADL_MOUSE Chondroadherin-like protein OS=Mus musculus OX=10090 GN=Chadl PE=1 SV=1	Danio_rerio_tr_E7EXH9_E7EXH9_DANRE tr|E7EXH9|E7EXH9_DANRE Chondroadherin-like a OS=Danio rerio OX=7955 GN=chadla PE=3 SV=1, Danio_rerio_tr_F1Q881_F1Q881_DANRE tr|F1Q881|F1Q881_DANRE Chondroadherin-like b OS=Danio rerio OX=7955 GN=chadlb PE=4 SV=1
OG0000394	Mus_musculus_sp_P07214_SPRC_MOUSE sp_P07214_SPRC_MOUSE SPARC OS=Mus musculus OX=10090 GN=Sparc PE=1 SV=1	Danio_rerio_tr_Q6IQH0_Q6IQH0_DANRE tr|Q6IQH0|Q6IQH0_DANRE SPARC OS=Danio rerio OX=7955 GN=hm_zeh0062 PE=1 SV=1
OG0000394	Mus_musculus_sp_P70663_SPRL1_MOUSE sp_P70663_SPRL1_MOUSE SPARC-like protein 1 OS=Mus musculus OX=10090 GN=Sparcl1 PE=1 SV=3	Danio_rerio_tr_B3DJ32_B3DJ32_DANRE tr|B3DJ32|B3DJ32_DANRE SPARC-like 1 OS=Danio rerio OX=7955 GN=sparcl PE=2 SV=1
OG0000395	Mus_musculus_sp_P48540_GDNF_MOUSE sp_P48540_GDNF_MOUSE Glial cell line-derived neurotrophic factor OS=Mus musculus OX=10090 GN=Gdnf PE=1 SV=1	Danio_rerio_tr_A7E220_A7E220_DANRE tr|A7E220|A7E220_DANRE Glial cell line-derived neurotrophic factor OS=Danio rerio OX=7955 GN=gdnf PE=2 SV=1, Danio_rerio_sp_Q98TU0_GDNF_DANRE sp|Q98TU0|GDNF_DANRE Glial cell line-derived neurotrophic factor OS=Danio rerio OX=7955 GN=gdnf PE=1 SV=1
OG0000396	Mus_musculus_sp_P25085_IL1RA_MOUSE sp_P25085_IL1RA_MOUSE Interleukin-1 receptor antagonist protein OS=Mus musculus OX=10090 GN=Il1rn PE=2 SV=1, Mus_musculus_sp_P25085_IL1RA_MOUSE sp_P25085_IL1RA_MOUSE Interleukin-1 receptor antagonist protein OS=Mus musculus OX=10090 GN=Il1rn PE=2 SV=1, Mus_musculus_sp_Q8R459_IL1FA_MOUSE sp_Q8R459_IL1FA_MOUSE Interleukin-1 family member 10 OS=Mus musculus OX=10090 GN=Il1f10 PE=2 SV=1	Danio_rerio_tr_E6N152_E6N152_DANRE tr|E6N152|E6N152_DANRE Interleukin-1 OS=Danio rerio OX=7955 GN=il1b PE=2 SV=1
OG0000397	Mus_musculus_sp_P18340_CXCL9_MOUSE sp_P18340_CXCL9_MOUSE C-X-C motif chemokine 9 OS=Mus musculus OX=10090 GN=Cxcl9 PE=2 SV=2	Danio_rerio_tr_A0A0G2KYH9_A0A0G2KYH9_DANRE tr|A0A0G2KYH9|A0A0G2KYH9_DANRE Chemokine _C-X-C motif_ ligand 8a OS=Danio rerio OX=7955 GN=cxcl8a PE=3 SV=1, Danio_rerio_tr_A9ZPF0_A9ZPF0_DANRE tr|A9ZPF0|A9ZPF0_DANRE Chemokine CXCL-C13c OS=Danio rerio OX=7955 GN=cxcl-c13d PE=2 SV=1
OG0000397	Mus_musculus_sp_P17515_CXL10_MOUSE sp_P17515_CXL10_MOUSE C-X-C motif chemokine 10 OS=Mus musculus OX=10090 GN=Cxcl10 PE=1 SV=1	Danio_rerio_sp_A0A0R4INB9_CX111_DANRE sp|A0A0R4INB9|CX111_DANRE C-X-C motif chemokine 11-1 OS=Danio rerio OX=7955 GN=cxcl11.1 PE=2 SV=1, Danio_rerio_tr_A0A0R4IQ43_A0A0R4IQ43_DANRE tr|A0A0R4IQ43|A0A0R4IQ43_DANRE C-X-C motif chemokine 11-6-like OS=Danio rerio OX=7955 GN=cxcl11.5 PE=3 SV=1, Danio_rerio_tr_B0R190_B0R190_DANRE tr|B0R190|B0R190_DANRE C-X-C motif chemokine OS=Danio rerio OX=7955 GN=cxcl11.6 PE=3 SV=1, Danio_rerio_sp_B0R191_CX116_DANRE sp|B0R191|CX116_DANRE C-X-C motif chemokine 11-6 OS=Danio rerio OX=7955 GN=cxcl11.6 PE=2 SV=1, Danio_rerio_tr_A2BHJ6_A2BHJ6_DANRE tr|A2BHJ6|A2BHJ6_DANRE Chemokine _C-X-C motif_ ligand 11_ duplicate 8 OS=Danio rerio OX=7955 GN=cxc64 PE=3 SV=1
OG0000413	Mus_musculus_sp_Q8VHY0_CSPG4_MOUSE sp_Q8VHY0_CSPG4_MOUSE Chondroitin sulfate proteoglycan 4 OS=Mus musculus OX=10090 GN=Cspg4 PE=1 SV=3	Danio_rerio_tr_E7FCN9_E7FCN9_DANRE tr|E7FCN9|E7FCN9_DANRE Chondroitin sulfate proteoglycan 4 OS=Danio rerio OX=7955 GN=cspg4 PE=4 SV=1
OG0000431	Mus_musculus_sp_Q8K007_SULF1_MOUSE sp_Q8K007_SULF1_MOUSE Extracellular sulfatase Sulf-1 OS=Mus musculus OX=10090 GN=Sulf1 PE=2 SV=1, Mus_musculus_sp_Q8CFG0_SULF2_MOUSE sp_Q8CFG0_SULF2_MOUSE Extracellular sulfatase Sulf-2 OS=Mus musculus OX=10090 GN=Sulf2 PE=2 SV=2	Danio_rerio_tr_Q6EF98_Q6EF98_DANRE tr|Q6EF98|Q6EF98_DANRE Extracellular sulfatase OS=Danio rerio OX=7955 GN=si_dkeyp-84g9.1 PE=2 SV=1, Danio_rerio_tr_Q7ZVU8_Q7ZVU8_DANRE tr|Q7ZVU8|Q7ZVU8_DANRE Extracellular sulfatase OS=Danio rerio OX=7955 GN=sulf2 PE=2 SV=1
